"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2016/12/24","08:00","2.078","-","2.54"
"2016/12/24","09:00","2.108","-","2.46"
"2016/12/24","10:00","2.451","-","2.86"
"2016/12/24","11:00","3.071","-","3.49"
"2016/12/24","12:00","3.849","-","4.35"
"2016/12/24","13:00","4.611","-","5.07"
"2016/12/24","14:00","5.168","-","5.56"
"2016/12/24","15:00","5.367","-","5.78"
"2016/12/24","16:00","5.133","-","5.69"
"2016/12/24","17:00","4.486","-","4.89"
"2016/12/24","18:00","3.543","-","4"
"2016/12/24","19:00","2.485","-","2.89"
"2016/12/24","20:00","1.521","-","2.01"
"2016/12/24","21:00","0.835","-","1.27"
"2016/12/24","22:00","0.546","-","0.91"
"2016/12/24","23:00","0.681","-","0.98"
"2016/12/25","00:00","1.169","-","1.47"
"2016/12/25","01:00","1.863","-","2.28"
"2016/12/25","02:00","2.579","-","2.98"
"2016/12/25","03:00","3.143","-","3.42"
"2016/12/25","04:00","3.439","-","3.59"
"2016/12/25","05:00","3.432","-","3.67"
"2016/12/25","06:00","3.179","-","3.34"
"2016/12/25","07:00","2.8","-","2.86"
"2016/12/25","08:00","2.456","-","2.5"
"2016/12/25","09:00","2.295","-","2.43"
"2016/12/25","10:00","2.42","-","2.42"
"2016/12/25","11:00","2.856","-","2.95"
"2016/12/25","12:00","3.538","-","3.72"
"2016/12/25","13:00","4.322","-","4.52"
"2016/12/25","14:00","5.02","-","5.17"
"2016/12/25","15:00","5.441","-","5.53"
"2016/12/25","16:00","5.447","-","5.64"
"2016/12/25","17:00","4.992","-","5.23"
"2016/12/25","18:00","4.134","-","4.38"
"2016/12/25","19:00","3.028","-","3.19"
"2016/12/25","20:00","1.888","-","2.1"
"2016/12/25","21:00","0.934","-","1.17"
"2016/12/25","22:00","0.343","-","0.52"
"2016/12/25","23:00","0.209","-","0.33"
"2016/12/26","00:00","0.523","-","0.62"
"2016/12/26","01:00","1.177","-","1.31"
"2016/12/26","02:00","1.993","-","2.17"
"2016/12/26","03:00","2.769","-","2.89"
"2016/12/26","04:00","3.334","-","3.42"
"2016/12/26","05:00","3.586","-","3.68"
"2016/12/26","06:00","3.519","-","3.63"
"2016/12/26","07:00","3.22","-","3.26"
"2016/12/26","08:00","2.837","-","2.84"
"2016/12/26","09:00","2.541","-","2.64"
"2016/12/26","10:00","2.473","-","2.55"
"2016/12/26","11:00","2.714","-","2.76"
"2016/12/26","12:00","3.255","-","3.33"
"2016/12/26","13:00","3.997","-","4.09"
"2016/12/26","14:00","4.77","-","4.79"
"2016/12/26","15:00","5.37","-","5.39"
"2016/12/26","16:00","5.616","-","5.66"
"2016/12/26","17:00","5.395","-","5.45"
"2016/12/26","18:00","4.703","-","4.71"
"2016/12/26","19:00","3.645","-","3.67"
"2016/12/26","20:00","2.417","-","2.41"
"2016/12/26","21:00","1.255","-","1.24"
"2016/12/26","22:00","0.382","-","0.34"
"2016/12/26","23:00","-0.048","-","-0.06"
"2016/12/27","00:00","0.022","-","0.01"
"2016/12/27","01:00","0.539","-","0.44"
"2016/12/27","02:00","1.354","-","1.29"
"2016/12/27","03:00","2.26","-","2.22"
"2016/12/27","04:00","3.046","-","3.06"
"2016/12/27","05:00","3.552","-","3.45"
"2016/12/27","06:00","3.709","-","3.6"
"2016/12/27","07:00","3.55","-","3.53"
"2016/12/27","08:00","3.197","-","3.15"
"2016/12/27","09:00","2.821","-","2.7"
"2016/12/27","10:00","2.594","-","2.52"
"2016/12/27","11:00","2.641","-","2.54"
"2016/12/27","12:00","3.009","-","3.05"
"2016/12/27","13:00","3.652","-","3.52"
"2016/12/27","14:00","4.435","-","4.51"
"2016/12/27","15:00","5.161","-","5.16"
"2016/12/27","16:00","5.623","-","5.46"
"2016/12/27","17:00","5.657","-","5.7"
"2016/12/27","18:00","5.191","-","5.22"
"2016/12/27","19:00","4.271","-","4.32"
"2016/12/27","20:00","3.053","-","2.93"
"2016/12/27","21:00","1.765","-","1.61"
"2016/12/27","22:00","0.653","-","0.63"
"2016/12/27","23:00","-0.074","-","-0.02"
"2016/12/28","00:00","-0.294","-","-0.55"
"2016/12/28","01:00","0.005","-","-0.15"
"2016/12/28","02:00","0.721","-","0.64"
"2016/12/28","03:00","1.665","-","1.67"
"2016/12/28","04:00","2.609","-","2.54"
"2016/12/28","05:00","3.345","-","3.27"
"2016/12/28","06:00","3.743","-","3.71"
"2016/12/28","07:00","3.774","-","3.66"
"2016/12/28","08:00","3.516","-","3.45"
"2016/12/28","09:00","3.124","-","3.05"
"2016/12/28","10:00","2.779","-","2.75"
"2016/12/28","11:00","2.644","-","2.6"
"2016/12/28","12:00","2.819","-","2.72"
"2016/12/28","13:00","3.313","-","3.29"
"2016/12/28","14:00","4.039","-","4.11"
"2016/12/28","15:00","4.825","-","4.86"
"2016/12/28","16:00","5.46","-","5.52"
"2016/12/28","17:00","5.742","-","5.73"
"2016/12/28","18:00","5.541","-","5.61"
"2016/12/28","19:00","4.837","-","4.91"
"2016/12/28","20:00","3.728","-","3.78"
"2016/12/28","21:00","2.412","-","2.43"
"2016/12/28","22:00","1.135","-","1.15"
"2016/12/28","23:00","0.14","-","0.07"
"2016/12/29","00:00","-0.39","-","-0.26"
"2016/12/29","01:00","-0.372","-","-0.45"
"2016/12/29","02:00","0.154","-","0.15"
"2016/12/29","03:00","1.039","-","1.07"
"2016/12/29","04:00","2.06","-","2.01"
"2016/12/29","05:00","2.981","-","2.98"
"2016/12/29","06:00","3.615","-","3.67"
"2016/12/29","07:00","3.873","-","3.96"
"2016/12/29","08:00","3.774","-","3.89"
"2016/12/29","09:00","3.435","-","3.48"
"2016/12/29","10:00","3.03","-","3.16"
"2016/12/29","11:00","2.742","-","2.84"
"2016/12/29","12:00","2.715","-","2.93"
"2016/12/29","13:00","3.017","-","3.31"
"2016/12/29","14:00","3.618","-","3.79"
"2016/12/29","15:00","4.389","-","4.56"
"2016/12/29","16:00","5.132","-","5.33"
"2016/12/29","17:00","5.627","-","5.89"
"2016/12/29","18:00","5.7","-","5.95"
"2016/12/29","19:00","5.265","-","5.45"
"2016/12/29","20:00","4.358","-","4.56"
"2016/12/29","21:00","3.121","-","3.3"
"2016/12/29","22:00","1.779","-","1.88"
"2016/12/29","23:00","0.585","-","0.65"
"2016/12/30","00:00","-0.237","-","-0.12"
"2016/12/30","01:00","-0.535","-","-0.41"
"2016/12/30","02:00","-0.276","-","-0.14"
"2016/12/30","03:00","0.45","-","0.64"
"2016/12/30","04:00","1.452","-","1.6"
"2016/12/30","05:00","2.487","-","2.7"
"2016/12/30","06:00","3.33","-","3.42"
"2016/12/30","07:00","3.828","-","4.01"
"2016/12/30","08:00","3.938","-","4.12"
"2016/12/30","09:00","3.725","-","4.01"
"2016/12/30","10:00","3.331","-","3.6"
"2016/12/30","11:00","2.941","-","3.18"
"2016/12/30","12:00","2.728","-","3.06"
"2016/12/30","13:00","2.812","-","3.18"
"2016/12/30","14:00","3.226","-","3.62"
"2016/12/30","15:00","3.898","-","4.26"
"2016/12/30","16:00","4.664","-","5.04"
"2016/12/30","17:00","5.31","-","5.71"
"2016/12/30","18:00","5.632","-","6.11"
"2016/12/30","19:00","5.492","-","5.84"
"2016/12/30","20:00","4.855","-","5.18"
"2016/12/30","21:00","3.803","-","4.02"
"2016/12/30","22:00","2.512","-","2.69"
"2016/12/30","23:00","1.218","-","1.53"
"2016/12/31","00:00","0.166","-","0.33"
"2016/12/31","01:00","-0.442","-","-0.25"
"2016/12/31","02:00","-0.499","-","-0.26"
"2016/12/31","03:00","-0.02","-","0.23"
"2016/12/31","04:00","0.859","-","1.12"
"2016/12/31","05:00","1.915","-","2.08"
"2016/12/31","06:00","2.906","-","3.19"
"2016/12/31","07:00","3.631","-","3.9"
"2016/12/31","08:00","3.982","-","4.33"
"2016/12/31","09:00","3.957","-","4.29"
"2016/12/31","10:00","3.653","-","3.99"
"2016/12/31","11:00","3.231","-","3.59"
"2016/12/31","12:00","2.873","-","3.3"
"2016/12/31","13:00","2.739","-","3.06"
"2016/12/31","14:00","2.92","-","3.23"
"2016/12/31","15:00","3.411","-","3.85"
"2016/12/31","16:00","4.104","-","4.51"
"2016/12/31","17:00","4.812","-","5.27"
"2016/12/31","18:00","5.325","-","5.83"
"2016/12/31","19:00","5.465","-","5.81"
"2016/12/31","20:00","5.139","-","5.51"
"2016/12/31","21:00","4.358","-","4.77"
"2016/12/31","22:00","3.236","-","3.58"
"2016/12/31","23:00","1.967","-","2.26"
"2017/01/01","00:00","0.79","-","1.06"
"2017/01/01","01:00","-0.099","-","0.28"
"2017/01/01","02:00","-0.506","-","-0.14"
"2017/01/01","03:00","-0.364","-","-0.03"
"2017/01/01","04:00","0.268","-","0.53"
"2017/01/01","05:00","1.222","-","1.56"
"2017/01/01","06:00","2.268","-","2.65"
"2017/01/01","07:00","3.179","-","3.49"
"2017/01/01","08:00","3.788","-","4.02"
"2017/01/01","09:00","4.024","-","4.35"
"2017/01/01","10:00","3.917","-","4.13"
"2017/01/01","11:00","3.581","-","3.78"
"2017/01/01","12:00","3.178","-","3.39"
"2017/01/01","13:00","2.883","-","3.25"
"2017/01/01","14:00","2.833","-","3.08"
"2017/01/01","15:00","3.09","-","3.3"
"2017/01/01","16:00","3.614","-","3.72"
"2017/01/01","17:00","4.274","-","4.56"
"2017/01/01","18:00","4.882","-","5.29"
"2017/01/01","19:00","5.247","-","5.48"
"2017/01/01","20:00","5.226","-","5.44"
"2017/01/01","21:00","4.763","-","4.97"
"2017/01/01","22:00","3.9","-","4.12"
"2017/01/01","23:00","2.769","-","3.11"
"2017/01/02","00:00","1.567","-","1.8"
"2017/01/02","01:00","0.522","-","0.86"
"2017/01/02","02:00","-0.163","-","0.17"
"2017/01/02","03:00","-0.355","-","0.05"
"2017/01/02","04:00","-0.027","-","0.3"
"2017/01/02","05:00","0.724","-","0.97"
"2017/01/02","06:00","1.713","-","2.01"
"2017/01/02","07:00","2.716","-","3.01"
"2017/01/02","08:00","3.528","-","3.7"
"2017/01/02","09:00","4.014","-","4.26"
"2017/01/02","10:00","4.133","-","4.35"
"2017/01/02","11:00","3.934","-","4.12"
"2017/01/02","12:00","3.544","-","3.73"
"2017/01/02","13:00","3.126","-","3.37"
"2017/01/02","14:00","2.847","-","3.09"
"2017/01/02","15:00","2.822","-","3.03"
"2017/01/02","16:00","3.088","-","3.19"
"2017/01/02","17:00","3.584","-","3.72"
"2017/01/02","18:00","4.172","-","4.4"
"2017/01/02","19:00","4.673","-","4.91"
"2017/01/02","20:00","4.921","-","5.1"
"2017/01/02","21:00","4.804","-","4.9"
"2017/01/02","22:00","4.289","-","4.38"
"2017/01/02","23:00","3.435","-","3.52"
"2017/01/03","00:00","2.379","-","2.56"
"2017/01/03","01:00","1.314","-","1.53"
"2017/01/03","02:00","0.451","-","0.73"
"2017/01/03","03:00","-0.034","-","0.18"
"2017/01/03","04:00","-0.042","-","0.32"
"2017/01/03","05:00","0.418","-","0.75"
"2017/01/03","06:00","1.235","-","1.49"
"2017/01/03","07:00","2.219","-","2.48"
"2017/01/03","08:00","3.16","-","3.46"
"2017/01/03","09:00","3.875","-","4.1"
"2017/01/03","10:00","4.253","-","4.5"
"2017/01/03","11:00","4.268","-","4.45"
"2017/01/03","12:00","3.982","-","4.15"
"2017/01/03","13:00","3.529","-","3.78"
"2017/01/03","14:00","3.072","-","3.23"
"2017/01/03","15:00","2.765","-","3"
"2017/01/03","16:00","2.711","-","2.96"
"2017/01/03","17:00","2.929","-","3.26"
"2017/01/03","18:00","3.356","-","3.62"
"2017/01/03","19:00","3.86","-","4.18"
"2017/01/03","20:00","4.281","-","4.49"
"2017/01/03","21:00","4.473","-","4.73"
"2017/01/03","22:00","4.338","-","4.67"
"2017/01/03","23:00","3.854","-","4.25"
"2017/01/04","00:00","3.082","-","3.45"
"2017/01/04","01:00","2.155","-","2.49"
"2017/01/04","02:00","1.256","-","1.69"
"2017/01/04","03:00","0.573","-","1.11"
"2017/01/04","04:00","0.258","-","0.78"
"2017/01/04","05:00","0.384","-","0.84"
"2017/01/04","06:00","0.927","-","1.54"
"2017/01/04","07:00","1.769","-","2.31"
"2017/01/04","08:00","2.73","-","3.32"
"2017/01/04","09:00","3.612","-","4.32"
"2017/01/04","10:00","4.246","-","4.86"
"2017/01/04","11:00","4.529","-","5.22"
"2017/01/04","12:00","4.445","-","5.02"
"2017/01/04","13:00","4.063","-","4.59"
"2017/01/04","14:00","3.519","-","4.07"
"2017/01/04","15:00","2.978","-","3.5"
"2017/01/04","16:00","2.588","-","3.12"
"2017/01/04","17:00","2.445","-","2.93"
"2017/01/04","18:00","2.574","-","3"
"2017/01/04","19:00","2.918","-","3.29"
"2017/01/04","20:00","3.362","-","3.65"
"2017/01/04","21:00","3.76","-","4.05"
"2017/01/04","22:00","3.972","-","4.25"
"2017/01/04","23:00","3.903","-","4.36"
"2017/01/05","00:00","3.523","-","3.91"
"2017/01/05","01:00","2.887","-","3.3"
"2017/01/05","02:00","2.117","-","2.53"
"2017/01/05","03:00","1.38","-","1.76"
"2017/01/05","04:00","0.849","-","1.4"
"2017/01/05","05:00","0.657","-","1.27"
"2017/01/05","06:00","0.867","-","1.46"
"2017/01/05","07:00","1.453","-","2.01"
"2017/01/05","08:00","2.303","-","2.71"
"2017/01/05","09:00","3.246","-","3.78"
"2017/01/05","10:00","4.086","-","4.66"
"2017/01/05","11:00","4.655","-","5.1"
"2017/01/05","12:00","4.852","-","5.27"
"2017/01/05","13:00","4.661","-","5.16"
"2017/01/05","14:00","4.159","-","4.58"
"2017/01/05","15:00","3.484","-","3.93"
"2017/01/05","16:00","2.804","-","3.14"
"2017/01/05","17:00","2.274","-","2.6"
"2017/01/05","18:00","2","-","2.35"
"2017/01/05","19:00","2.024","-","2.29"
"2017/01/05","20:00","2.305","-","2.61"
"2017/01/05","21:00","2.742","-","3.05"
"2017/01/05","22:00","3.19","-","3.4"
"2017/01/05","23:00","3.501","-","3.68"
"2017/01/06","00:00","3.565","-","3.79"
"2017/01/06","01:00","3.339","-","3.7"
"2017/01/06","02:00","2.863","-","3.13"
"2017/01/06","03:00","2.245","-","2.42"
"2017/01/06","04:00","1.641","-","1.82"
"2017/01/06","05:00","1.213","-","1.44"
"2017/01/06","06:00","1.093","-","1.24"
"2017/01/06","07:00","1.348","-","1.56"
"2017/01/06","08:00","1.96","-","2.27"
"2017/01/06","09:00","2.823","-","3.03"
"2017/01/06","10:00","3.764","-","4.07"
"2017/01/06","11:00","4.582","-","4.82"
"2017/01/06","12:00","5.099","-","5.27"
"2017/01/06","13:00","5.209","-","5.53"
"2017/01/06","14:00","4.896","-","5.13"
"2017/01/06","15:00","4.239","-","4.39"
"2017/01/06","16:00","3.386","-","3.55"
"2017/01/06","17:00","2.518","-","2.71"
"2017/01/06","18:00","1.81","-","2.07"
"2017/01/06","19:00","1.393","-","1.65"
"2017/01/06","20:00","1.33","-","1.5"
"2017/01/06","21:00","1.598","-","1.78"
"2017/01/06","22:00","2.094","-","2.38"
"2017/01/06","23:00","2.661","-","2.85"
"2017/01/07","00:00","3.131","-","3.37"
"2017/01/07","01:00","3.37","-","3.57"
"2017/01/07","02:00","3.315","-","3.59"
"2017/01/07","03:00","2.988","-","3.32"
"2017/01/07","04:00","2.487","-","2.73"
"2017/01/07","05:00","1.965","-","2.2"
"2017/01/07","06:00","1.588","-","1.95"
"2017/01/07","07:00","1.5","-","1.79"
"2017/01/07","08:00","1.782","-","2.08"
"2017/01/07","09:00","2.423","-","2.76"
"2017/01/07","10:00","3.316","-","3.7"
"2017/01/07","11:00","4.276","-","4.69"
"2017/01/07","12:00","5.087","-","5.55"
"2017/01/07","13:00","5.557","-","6.06"
"2017/01/07","14:00","5.57","-","6.01"
"2017/01/07","15:00","5.109","-","5.61"
"2017/01/07","16:00","4.263","-","4.81"
"2017/01/07","17:00","3.195","-","3.83"
"2017/01/07","18:00","2.113","-","2.65"
"2017/01/07","19:00","1.222","-","1.92"
"2017/01/07","20:00","0.684","-","1.29"
"2017/01/07","21:00","0.583","-","1.18"
"2017/01/07","22:00","0.898","-","1.47"
"2017/01/07","23:00","1.516","-","1.97"
"2017/01/08","00:00","2.253","-","2.75"
"2017/01/08","01:00","2.914","-","3.36"
"2017/01/08","02:00","3.334","-","3.8"
"2017/01/08","03:00","3.43","-","3.89"
"2017/01/08","04:00","3.21","-","3.45"
"2017/01/08","05:00","2.771","-","3.16"
"2017/01/08","06:00","2.275","-","2.73"
"2017/01/08","07:00","1.908","-","2.27"
"2017/01/08","08:00","1.832","-","2.22"
"2017/01/08","09:00","2.141","-","2.56"
"2017/01/08","10:00","2.827","-","3.16"
"2017/01/08","11:00","3.769","-","4.22"
"2017/01/08","12:00","4.764","-","5.19"
"2017/01/08","13:00","5.574","-","6.13"
"2017/01/08","14:00","5.991","-","6.47"
"2017/01/08","15:00","5.889","-","6.41"
"2017/01/08","16:00","5.256","-","5.8"
"2017/01/08","17:00","4.195","-","4.87"
"2017/01/08","18:00","2.899","-","3.68"
"2017/01/08","19:00","1.61","-","2.24"
"2017/01/08","20:00","0.569","-","1.22"
"2017/01/08","21:00","-0.036","-","0.6"
"2017/01/08","22:00","-0.113","-","0.48"
"2017/01/08","23:00","0.309","-","0.98"
"2017/01/09","00:00","1.092","-","1.72"
"2017/01/09","01:00","2.023","-","2.54"
"2017/01/09","02:00","2.869","-","3.37"
"2017/01/09","03:00","3.441","-","4.1"
"2017/01/09","04:00","3.636","-","4.24"
"2017/01/09","05:00","3.461","-","4.01"
"2017/01/09","06:00","3.025","-","3.45"
"2017/01/09","07:00","2.513","-","3.02"
"2017/01/09","08:00","2.134","-","2.6"
"2017/01/09","09:00","2.07","-","2.58"
"2017/01/09","10:00","2.419","-","2.87"
"2017/01/09","11:00","3.164","-","3.49"
"2017/01/09","12:00","4.168","-","4.51"
"2017/01/09","13:00","5.202","-","5.52"
"2017/01/09","14:00","6.004","-","6.29"
"2017/01/09","15:00","6.351","-","6.58"
"2017/01/09","16:00","6.113","-","6.44"
"2017/01/09","17:00","5.29","-","5.61"
"2017/01/09","18:00","4.012","-","4.39"
"2017/01/09","19:00","2.509","-","2.91"
"2017/01/09","20:00","1.058","-","1.42"
"2017/01/09","21:00","-0.068","-","0.25"
"2017/01/09","22:00","-0.671","-","-0.48"
"2017/01/09","23:00","-0.662","-","-0.38"
"2017/01/10","00:00","-0.089","-","0.07"
"2017/01/10","01:00","0.878","-","1.03"
"2017/01/10","02:00","1.99","-","2.22"
"2017/01/10","03:00","2.983","-","3.23"
"2017/01/10","04:00","3.647","-","3.93"
"2017/01/10","05:00","3.872","-","4.16"
"2017/01/10","06:00","3.678","-","3.96"
"2017/01/10","07:00","3.2","-","3.54"
"2017/01/10","08:00","2.649","-","2.85"
"2017/01/10","09:00","2.257","-","2.59"
"2017/01/10","10:00","2.216","-","2.53"
"2017/01/10","11:00","2.619","-","2.84"
"2017/01/10","12:00","3.435","-","3.78"
"2017/01/10","13:00","4.5","-","4.86"
"2017/01/10","14:00","5.56","-","5.89"
"2017/01/10","15:00","6.333","-","6.71"
"2017/01/10","16:00","6.585","-","7.03"
"2017/01/10","17:00","6.192","-","6.71"
"2017/01/10","18:00","5.181","-","5.63"
"2017/01/10","19:00","3.713","-","4.14"
"2017/01/10","20:00","2.057","-","2.49"
"2017/01/10","21:00","0.521","-","0.84"
"2017/01/10","22:00","-0.612","-","-0.22"
"2017/01/10","23:00","-1.14","-","-0.84"
"2017/01/11","00:00","-0.994","-","-0.55"
"2017/01/11","01:00","-0.248","-","0.4"
"2017/01/11","02:00","0.891","-","1.41"
"2017/01/11","03:00","2.142","-","2.68"
"2017/01/11","04:00","3.216","-","3.89"
"2017/01/11","05:00","3.895","-","4.56"
"2017/01/11","06:00","4.082","-","4.61"
"2017/01/11","07:00","3.821","-","4.45"
"2017/01/11","08:00","3.278","-","3.87"
"2017/01/11","09:00","2.688","-","3.43"
"2017/01/11","10:00","2.296","-","2.84"
"2017/01/11","11:00","2.293","-","2.83"
"2017/01/11","12:00","2.76","-","3.22"
"2017/01/11","13:00","3.643","-","4.2"
"2017/01/11","14:00","4.752","-","5.27"
"2017/01/11","15:00","5.809","-","6.31"
"2017/01/11","16:00","6.517","-","7.06"
"2017/01/11","17:00","6.646","-","7.23"
"2017/01/11","18:00","6.093","-","6.63"
"2017/01/11","19:00","4.918","-","5.45"
"2017/01/11","20:00","3.319","-","3.86"
"2017/01/11","21:00","1.591","-","1.94"
"2017/01/11","22:00","0.058","-","0.33"
"2017/01/11","23:00","-0.997","-","-0.63"
"2017/01/12","00:00","-1.389","-","-0.86"
"2017/01/12","01:00","-1.073","-","-0.71"
"2017/01/12","02:00","-0.16","-","0.25"
"2017/01/12","03:00","1.113","-","1.6"
"2017/01/12","04:00","2.436","-","3"
"2017/01/12","05:00","3.511","-","4.03"
"2017/01/12","06:00","4.133","-","4.59"
"2017/01/12","07:00","4.229","-","4.88"
"2017/01/12","08:00","3.878","-","4.47"
"2017/01/12","09:00","3.27","-","3.85"
"2017/01/12","10:00","2.656","-","3.17"
"2017/01/12","11:00","2.283","-","2.85"
"2017/01/12","12:00","2.33","-","2.89"
"2017/01/12","13:00","2.86","-","3.47"
"2017/01/12","14:00","3.791","-","4.42"
"2017/01/12","15:00","4.908","-","5.52"
"2017/01/12","16:00","5.916","-","6.51"
"2017/01/12","17:00","6.519","-","7.05"
"2017/01/12","18:00","6.505","-","7.12"
"2017/01/12","19:00","5.807","-","6.46"
"2017/01/12","20:00","4.519","-","5.11"
"2017/01/12","21:00","2.869","-","3.36"
"2017/01/12","22:00","1.163","-","1.6"
"2017/01/12","23:00","-0.276","-","0.13"
"2017/01/13","00:00","-1.18","-","-0.82"
"2017/01/13","01:00","-1.392","-","-0.95"
"2017/01/13","02:00","-0.899","-","-0.47"
"2017/01/13","03:00","0.152","-","0.52"
"2017/01/13","04:00","1.495","-","1.82"
"2017/01/13","05:00","2.811","-","3.19"
"2017/01/13","06:00","3.813","-","4.14"
"2017/01/13","07:00","4.322","-","4.64"
"2017/01/13","08:00","4.304","-","4.69"
"2017/01/13","09:00","3.862","-","4.22"
"2017/01/13","10:00","3.207","-","3.56"
"2017/01/13","11:00","2.591","-","2.9"
"2017/01/13","12:00","2.254","-","2.56"
"2017/01/13","13:00","2.355","-","2.61"
"2017/01/13","14:00","2.931","-","3.16"
"2017/01/13","15:00","3.873","-","4.18"
"2017/01/13","16:00","4.947","-","5.29"
"2017/01/13","17:00","5.855","-","6.15"
"2017/01/13","18:00","6.319","-","6.65"
"2017/01/13","19:00","6.162","-","6.47"
"2017/01/13","20:00","5.358","-","5.69"
"2017/01/13","21:00","4.027","-","4.36"
"2017/01/13","22:00","2.414","-","2.7"
"2017/01/13","23:00","0.823","-","0.99"
"2017/01/14","00:00","-0.443","-","-0.28"
"2017/01/14","01:00","-1.143","-","-0.93"
"2017/01/14","02:00","-1.154","-","-1.07"
"2017/01/14","03:00","-0.504","-","-0.4"
"2017/01/14","04:00","0.632","-","0.82"
"2017/01/14","05:00","1.972","-","2.1"
"2017/01/14","06:00","3.206","-","3.4"
"2017/01/14","07:00","4.08","-","4.21"
"2017/01/14","08:00","4.45","-","4.65"
"2017/01/14","09:00","4.315","-","4.54"
"2017/01/14","10:00","3.801","-","4.02"
"2017/01/14","11:00","3.124","-","3.3"
"2017/01/14","12:00","2.529","-","2.7"
"2017/01/14","13:00","2.237","-","2.38"
"2017/01/14","14:00","2.382","-","2.52"
"2017/01/14","15:00","2.972","-","3.1"
"2017/01/14","16:00","3.874","-","4.11"
"2017/01/14","17:00","4.847","-","5.09"
"2017/01/14","18:00","5.611","-","5.88"
"2017/01/14","19:00","5.924","-","6.2"
"2017/01/14","20:00","5.65","-","5.96"
"2017/01/14","21:00","4.796","-","5.06"
"2017/01/14","22:00","3.504","-","3.76"
"2017/01/14","23:00","2.014","-","2.27"
"2017/01/15","00:00","0.614","-","0.83"
"2017/01/15","01:00","-0.42","-","-0.23"
