"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"1997/01/09","13:00","2.732","-","2.46"
"1997/01/09","14:00","3.595","-","3.33"
"1997/01/09","15:00","4.685","-","4.36"
"1997/01/09","16:00","5.722","-","5.46"
"1997/01/09","17:00","6.412","-","6.21"
"1997/01/09","18:00","6.525","-","6.23"
"1997/01/09","19:00","5.96","-","5.67"
"1997/01/09","20:00","4.776","-","4.53"
"1997/01/09","21:00","3.173","-","2.9"
"1997/01/09","22:00","1.448","-","1.07"
"1997/01/09","23:00","-0.07","-","-0.47"
"1997/01/10","00:00","-1.088","-","-1.38"
"1997/01/10","01:00","-1.417","-","-1.71"
"1997/01/10","02:00","-1.018","-","-1.32"
"1997/01/10","03:00","-0.016","-","-0.37"
"1997/01/10","04:00","1.326","-","0.92"
"1997/01/10","05:00","2.681","-","2.26"
"1997/01/10","06:00","3.744","-","3.38"
"1997/01/10","07:00","4.318","-","3.93"
"1997/01/10","08:00","4.348","-","4.03"
"1997/01/10","09:00","3.93","-","3.61"
"1997/01/10","10:00","3.265","-","2.97"
"1997/01/10","11:00","2.608","-","2.37"
"1997/01/10","12:00","2.203","-","1.98"
"1997/01/10","13:00","2.227","-","2.01"
"1997/01/10","14:00","2.736","-","2.48"
"1997/01/10","15:00","3.645","-","3.39"
"1997/01/10","16:00","4.738","-","4.54"
"1997/01/10","17:00","5.723","-","5.5"
"1997/01/10","18:00","6.31","-","6.14"
"1997/01/10","19:00","6.294","-","6.19"
"1997/01/10","20:00","5.61","-","5.51"
"1997/01/10","21:00","4.35","-","4.3"
"1997/01/10","22:00","2.735","-","2.65"
"1997/01/10","23:00","1.071","-","0.98"
"1997/01/11","00:00","-0.317","-","-0.43"
"1997/01/11","01:00","-1.157","-","-1.22"
"1997/01/11","02:00","-1.287","-","-1.41"
"1997/01/11","03:00","-0.706","-","-0.75"
"1997/01/11","04:00","0.424","-","0.26"
"1997/01/11","05:00","1.814","-","1.71"
"1997/01/11","06:00","3.136","-","3.04"
"1997/01/11","07:00","4.104","-","3.98"
"1997/01/11","08:00","4.551","-","4.42"
"1997/01/11","09:00","4.455","-","4.39"
"1997/01/11","10:00","3.934","-","3.96"
"1997/01/11","11:00","3.203","-","3.19"
"1997/01/11","12:00","2.518","-","2.53"
"1997/01/11","13:00","2.117","-","2.11"
"1997/01/11","14:00","2.16","-","2.14"
"1997/01/11","15:00","2.681","-","2.58"
"1997/01/11","16:00","3.571","-","3.53"
"1997/01/11","17:00","4.605","-","4.59"
"1997/01/11","18:00","5.492","-","5.52"
"1997/01/11","19:00","5.968","-","6.05"
"1997/01/11","20:00","5.86","-","5.94"
"1997/01/11","21:00","5.132","-","5.18"
"1997/01/11","22:00","3.892","-","3.89"
"1997/01/11","23:00","2.367","-","2.36"
"1997/01/12","00:00","0.854","-","0.87"
"1997/01/12","01:00","-0.341","-","-0.3"
"1997/01/12","02:00","-0.973","-","-0.98"
"1997/01/12","03:00","-0.916","-","-0.92"
"1997/01/12","04:00","-0.202","-","-0.21"
"1997/01/12","05:00","0.982","-","1.19"
"1997/01/12","06:00","2.347","-","2.48"
"1997/01/12","07:00","3.58","-","3.72"
"1997/01/12","08:00","4.426","-","4.64"
"1997/01/12","09:00","4.747","-","4.84"
"1997/01/12","10:00","4.546","-","4.65"
"1997/01/12","11:00","3.949","-","4.18"
"1997/01/12","12:00","3.171","-","3.38"
"1997/01/12","13:00","2.463","-","2.69"
"1997/01/12","14:00","2.048","-","2.26"
"1997/01/12","15:00","2.068","-","2.26"
"1997/01/12","16:00","2.539","-","2.84"
"1997/01/12","17:00","3.344","-","3.58"
"1997/01/12","18:00","4.263","-","4.54"
"1997/01/12","19:00","5.033","-","5.39"
"1997/01/12","20:00","5.42","-","5.6"
"1997/01/12","21:00","5.281","-","5.65"
"1997/01/12","22:00","4.594","-","4.88"
"1997/01/12","23:00","3.471","-","3.8"
"1997/01/13","00:00","2.124","-","2.51"
"1997/01/13","01:00","0.829","-","1.29"
"1997/01/13","02:00","-0.137","-","0.35"
"1997/01/13","03:00","-0.564","-","-0.14"
"1997/01/13","04:00","-0.36","-","-0.05"
"1997/01/13","05:00","0.42","-","0.69"
"1997/01/13","06:00","1.587","-","2.01"
"1997/01/13","07:00","2.869","-","3.29"
"1997/01/13","08:00","3.983","-","4.36"
"1997/01/13","09:00","4.706","-","5.01"
"1997/01/13","10:00","4.921","-","5.31"
"1997/01/13","11:00","4.641","-","4.93"
"1997/01/13","12:00","3.991","-","4.41"
"1997/01/13","13:00","3.179","-","3.51"
"1997/01/13","14:00","2.441","-","2.64"
"1997/01/13","15:00","1.983","-","2.25"
"1997/01/13","16:00","1.928","-","2.12"
"1997/01/13","17:00","2.288","-","2.63"
"1997/01/13","18:00","2.954","-","3.17"
"1997/01/13","19:00","3.733","-","3.85"
"1997/01/13","20:00","4.396","-","4.66"
"1997/01/13","21:00","4.742","-","4.93"
"1997/01/13","22:00","4.642","-","4.87"
"1997/01/13","23:00","4.08","-","4.29"
"1997/01/14","00:00","3.149","-","3.31"
"1997/01/14","01:00","2.041","-","2.21"
"1997/01/14","02:00","0.998","-","1.09"
"1997/01/14","03:00","0.26","-","0.46"
"1997/01/14","04:00","0.003","-","0.13"
"1997/01/14","05:00","0.295","-","0.53"
"1997/01/14","06:00","1.076","-","1.26"
"1997/01/14","07:00","2.172","-","2.22"
"1997/01/14","08:00","3.341","-","3.42"
"1997/01/14","09:00","4.334","-","4.36"
"1997/01/14","10:00","4.95","-","4.98"
"1997/01/14","11:00","5.084","-","5.06"
"1997/01/14","12:00","4.749","-","4.81"
"1997/01/14","13:00","4.063","-","4.09"
"1997/01/14","14:00","3.217","-","3.26"
"1997/01/14","15:00","2.43","-","2.42"
"1997/01/14","16:00","1.89","-","1.97"
"1997/01/14","17:00","1.713","-","1.65"
"1997/01/14","18:00","1.918","-","1.82"
"1997/01/14","19:00","2.425","-","2.34"
"1997/01/14","20:00","3.075","-","2.97"
"1997/01/14","21:00","3.673","-","3.63"
"1997/01/14","22:00","4.037","-","3.93"
"1997/01/14","23:00","4.045","-","3.95"
"1997/01/15","00:00","3.666","-","3.65"
"1997/01/15","01:00","2.973","-","2.99"
"1997/01/15","02:00","2.124","-","2.15"
"1997/01/15","03:00","1.325","-","1.4"
"1997/01/15","04:00","0.78","-","0.77"
"1997/01/15","05:00","0.637","-","0.65"
"1997/01/15","06:00","0.955","-","1.08"
"1997/01/15","07:00","1.687","-","1.85"
"1997/01/15","08:00","2.686","-","2.84"
"1997/01/15","09:00","3.743","-","3.92"
"1997/01/15","10:00","4.631","-","4.7"
"1997/01/15","11:00","5.164","-","5.3"
"1997/01/15","12:00","5.241","-","5.46"
"1997/01/15","13:00","4.866","-","5.1"
"1997/01/15","14:00","4.146","-","4.3"
"1997/01/15","15:00","3.253","-","3.38"
"1997/01/15","16:00","2.389","-","2.47"
"1997/01/15","17:00","1.733","-","1.8"
"1997/01/15","18:00","1.406","-","1.46"
"1997/01/15","19:00","1.45","-","1.42"
"1997/01/15","20:00","1.818","-","1.72"
"1997/01/15","21:00","2.383","-","2.27"
"1997/01/15","22:00","2.974","-","2.85"
"1997/01/15","23:00","3.415","-","3.33"
"1997/01/16","00:00","3.577","-","3.51"
"1997/01/16","01:00","3.409","-","3.35"
"1997/01/16","02:00","2.957","-","2.89"
"1997/01/16","03:00","2.345","-","2.28"
"1997/01/16","04:00","1.744","-","1.7"
"1997/01/16","05:00","1.33","-","1.22"
"1997/01/16","06:00","1.24","-","1.11"
"1997/01/16","07:00","1.541","-","1.42"
"1997/01/16","08:00","2.204","-","2.15"
"1997/01/16","09:00","3.111","-","3.06"
"1997/01/16","10:00","4.075","-","4.07"
"1997/01/16","11:00","4.883","-","4.86"
"1997/01/16","12:00","5.355","-","5.26"
"1997/01/16","13:00","5.386","-","5.32"
"1997/01/16","14:00","4.972","-","4.97"
"1997/01/16","15:00","4.204","-","4.1"
"1997/01/16","16:00","3.241","-","3.06"
"1997/01/16","17:00","2.274","-","2.13"
"1997/01/16","18:00","1.486","-","1.3"
"1997/01/16","19:00","1.017","-","0.88"
"1997/01/16","20:00","0.934","-","0.79"
"1997/01/16","21:00","1.219","-","1.02"
"1997/01/16","22:00","1.764","-","1.57"
"1997/01/16","23:00","2.406","-","2.11"
"1997/01/17","00:00","2.965","-","2.7"
"1997/01/17","01:00","3.296","-","3.11"
"1997/01/17","02:00","3.328","-","3.13"
"1997/01/17","03:00","3.078","-","2.9"
"1997/01/17","04:00","2.642","-","2.42"
"1997/01/17","05:00","2.168","-","1.99"
"1997/01/17","06:00","1.821","-","1.64"
"1997/01/17","07:00","1.74","-","1.58"
"1997/01/17","08:00","2.006","-","1.84"
"1997/01/17","09:00","2.611","-","2.45"
"1997/01/17","10:00","3.452","-","3.31"
"1997/01/17","11:00","4.352","-","4.17"
"1997/01/17","12:00","5.103","-","4.93"
"1997/01/17","13:00","5.524","-","5.41"
"1997/01/17","14:00","5.505","-","5.33"
"1997/01/17","15:00","5.033","-","4.85"
"1997/01/17","16:00","4.19","-","4"
"1997/01/17","17:00","3.131","-","3.05"
"1997/01/17","18:00","2.052","-","1.85"
"1997/01/17","19:00","1.148","-","0.96"
"1997/01/17","20:00","0.581","-","0.41"
"1997/01/17","21:00","0.44","-","0.26"
"1997/01/17","22:00","0.716","-","0.49"
"1997/01/17","23:00","1.309","-","1.19"
"1997/01/18","00:00","2.047","-","1.79"
"1997/01/18","01:00","2.736","-","2.61"
"1997/01/18","02:00","3.217","-","3.01"
"1997/01/18","03:00","3.397","-","3.18"
"1997/01/18","04:00","3.276","-","3.09"
"1997/01/18","05:00","2.935","-","2.75"
"1997/01/18","06:00","2.516","-","2.38"
"1997/01/18","07:00","2.188","-","2.12"
"1997/01/18","08:00","2.1","-","2.04"
"1997/01/18","09:00","2.345","-","2.22"
"1997/01/18","10:00","2.923","-","2.84"
"1997/01/18","11:00","3.733","-","3.53"
"1997/01/18","12:00","4.596","-","4.56"
"1997/01/18","13:00","5.302","-","5.21"
"1997/01/18","14:00","5.664","-","5.51"
"1997/01/18","15:00","5.571","-","5.64"
"1997/01/18","16:00","5.008","-","5"
"1997/01/18","17:00","4.06","-","3.98"
"1997/01/18","18:00","2.892","-","2.93"
"1997/01/18","19:00","1.715","-","1.74"
"1997/01/18","20:00","0.745","-","0.78"
"1997/01/18","21:00","0.155","-","0.23"
"1997/01/18","22:00","0.039","-","-0.02"
"1997/01/18","23:00","0.385","-","0.44"
"1997/01/19","00:00","1.078","-","1.1"
"1997/01/19","01:00","1.93","-","1.94"
"1997/01/19","02:00","2.732","-","2.73"
"1997/01/19","03:00","3.308","-","3.24"
"1997/01/19","04:00","3.559","-","3.57"
"1997/01/19","05:00","3.478","-","3.47"
"1997/01/19","06:00","3.153","-","3.13"
"1997/01/19","07:00","2.735","-","2.76"
"1997/01/19","08:00","2.406","-","2.53"
"1997/01/19","09:00","2.325","-","2.4"
"1997/01/19","10:00","2.584","-","2.71"
"1997/01/19","11:00","3.175","-","3.25"
"1997/01/19","12:00","3.986","-","4.05"
"1997/01/19","13:00","4.828","-","4.93"
"1997/01/19","14:00","5.481","-","5.61"
"1997/01/19","15:00","5.759","-","6.03"
"1997/01/19","16:00","5.552","-","5.74"
"1997/01/19","17:00","4.86","-","5.15"
"1997/01/19","18:00","3.786","-","4.05"
"1997/01/19","19:00","2.519","-","2.76"
"1997/01/19","20:00","1.289","-","1.52"
"1997/01/19","21:00","0.324","-","0.46"
"1997/01/19","22:00","-0.202","-","-0.06"
"1997/01/19","23:00","-0.209","-","-0.04"
"1997/01/20","00:00","0.268","-","0.48"
"1997/01/20","01:00","1.089","-","1.37"
"1997/01/20","02:00","2.045","-","2.33"
"1997/01/20","03:00","2.91","-","3.23"
"1997/01/20","04:00","3.506","-","3.82"
"1997/01/20","05:00","3.737","-","4.09"
"1997/01/20","06:00","3.615","-","4.05"
"1997/01/20","07:00","3.248","-","3.71"
"1997/01/20","08:00","2.81","-","3.32"
"1997/01/20","09:00","2.492","-","2.8"
"1997/01/20","10:00","2.451","-","2.81"
"1997/01/20","11:00","2.765","-","3.02"
"1997/01/20","12:00","3.405","-","3.62"
"1997/01/20","13:00","4.237","-","4.52"
"1997/01/20","14:00","5.053","-","5.35"
"1997/01/20","15:00","5.628","-","5.84"
"1997/01/20","16:00","5.779","-","6.01"
"1997/01/20","17:00","5.416","-","5.74"
"1997/01/20","18:00","4.567","-","4.81"
"1997/01/20","19:00","3.368","-","3.55"
"1997/01/20","20:00","2.037","-","2.2"
"1997/01/20","21:00","0.821","-","0.99"
"1997/01/20","22:00","-0.055","-","0"
"1997/01/20","23:00","-0.433","-","-0.34"
"1997/01/21","00:00","-0.266","-","-0.11"
"1997/01/21","01:00","0.377","-","0.51"
"1997/01/21","02:00","1.324","-","1.39"
"1997/01/21","03:00","2.342","-","2.37"
"1997/01/21","04:00","3.202","-","3.28"
"1997/01/21","05:00","3.732","-","3.77"
"1997/01/21","06:00","3.864","-","3.96"
"1997/01/21","07:00","3.644","-","3.67"
"1997/01/21","08:00","3.213","-","3.31"
"1997/01/21","09:00","2.763","-","2.89"
"1997/01/21","10:00","2.487","-","2.55"
"1997/01/21","11:00","2.528","-","2.68"
"1997/01/21","12:00","2.934","-","3.12"
"1997/01/21","13:00","3.644","-","3.87"
"1997/01/21","14:00","4.494","-","4.66"
"1997/01/21","15:00","5.259","-","5.45"
"1997/01/21","16:00","5.713","-","6.02"
"1997/01/21","17:00","5.691","-","5.92"
"1997/01/21","18:00","5.14","-","5.44"
"1997/01/21","19:00","4.129","-","4.36"
"1997/01/21","20:00","2.835","-","2.97"
"1997/01/21","21:00","1.499","-","1.7"
"1997/01/21","22:00","0.373","-","0.55"
"1997/01/21","23:00","-0.334","-","-0.28"
"1997/01/22","00:00","-0.501","-","-0.37"
"1997/01/22","01:00","-0.122","-","0"
"1997/01/22","02:00","0.691","-","0.82"
"1997/01/22","03:00","1.731","-","1.9"
"1997/01/22","04:00","2.75","-","2.92"
"1997/01/22","05:00","3.525","-","3.67"
"1997/01/22","06:00","3.915","-","4.03"
"1997/01/22","07:00","3.897","-","4.07"
"1997/01/22","08:00","3.559","-","3.72"
"1997/01/22","09:00","3.071","-","3.24"
"1997/01/22","10:00","2.639","-","2.78"
"1997/01/22","11:00","2.445","-","2.61"
"1997/01/22","12:00","2.602","-","2.84"
"1997/01/22","13:00","3.121","-","3.35"
"1997/01/22","14:00","3.899","-","4.14"
"1997/01/22","15:00","4.742","-","5.02"
"1997/01/22","16:00","5.414","-","5.77"
"1997/01/22","17:00","5.699","-","6.15"
"1997/01/22","18:00","5.47","-","5.92"
"1997/01/22","19:00","4.722","-","5.17"
"1997/01/22","20:00","3.575","-","4.06"
"1997/01/22","21:00","2.24","-","2.74"
"1997/01/22","22:00","0.972","-","1.47"
"1997/01/22","23:00","0.011","-","0.46"
"1997/01/23","00:00","-0.466","-","0.06"
"1997/01/23","01:00","-0.383","-","0.19"
"1997/01/23","02:00","0.214","-","0.76"
"1997/01/23","03:00","1.167","-","1.74"
"1997/01/23","04:00","2.241","-","2.78"
"1997/01/23","05:00","3.187","-","3.54"
"1997/01/23","06:00","3.809","-","4.31"
"1997/01/23","07:00","4.013","-","4.48"
"1997/01/23","08:00","3.827","-","4.22"
"1997/01/23","09:00","3.381","-","3.73"
"1997/01/23","10:00","2.869","-","3.26"
"1997/01/23","11:00","2.494","-","2.81"
"1997/01/23","12:00","2.414","-","2.66"
"1997/01/23","13:00","2.706","-","3"
"1997/01/23","14:00","3.333","-","3.61"
"1997/01/23","15:00","4.152","-","4.39"
"1997/01/23","16:00","4.943","-","5.21"
"1997/01/23","17:00","5.47","-","5.75"
"1997/01/23","18:00","5.549","-","5.77"
"1997/01/23","19:00","5.105","-","5.32"
"1997/01/23","20:00","4.186","-","4.44"
"1997/01/23","21:00","2.958","-","3.09"
"1997/01/23","22:00","1.654","-","1.67"
"1997/01/23","23:00","0.526","-","0.65"
"1997/01/24","00:00","-0.208","-","-0.14"
"1997/01/24","01:00","-0.417","-","-0.29"
"1997/01/24","02:00","-0.077","-","0.05"
"1997/01/24","03:00","0.709","-","0.79"
"1997/01/24","04:00","1.744","-","1.8"
"1997/01/24","05:00","2.779","-","2.82"
"1997/01/24","06:00","3.584","-","3.69"
"1997/01/24","07:00","4.008","-","4.11"
"1997/01/24","08:00","4.013","-","4.05"
"1997/01/24","09:00","3.674","-","3.83"
"1997/01/24","10:00","3.155","-","3.28"
"1997/01/24","11:00","2.657","-","2.86"
"1997/01/24","12:00","2.371","-","2.61"
"1997/01/24","13:00","2.424","-","2.49"
"1997/01/24","14:00","2.846","-","2.98"
"1997/01/24","15:00","3.552","-","3.69"
"1997/01/24","16:00","4.362","-","4.49"
"1997/01/24","17:00","5.045","-","5.25"
"1997/01/24","18:00","5.386","-","5.6"
"1997/01/24","19:00","5.249","-","5.46"
"1997/01/24","20:00","4.614","-","4.79"
"1997/01/24","21:00","3.581","-","3.83"
"1997/01/24","22:00","2.345","-","2.56"
"1997/01/24","23:00","1.149","-","1.38"
"1997/01/25","00:00","0.227","-","0.46"
"1997/01/25","01:00","-0.24","-","0.01"
"1997/01/25","02:00","-0.172","-","0.08"
"1997/01/25","03:00","0.395","-","0.62"
"1997/01/25","04:00","1.311","-","1.48"
"1997/01/25","05:00","2.352","-","2.58"
"1997/01/25","06:00","3.278","-","3.61"
"1997/01/25","07:00","3.896","-","4.24"
"1997/01/25","08:00","4.108","-","4.5"
"1997/01/25","09:00","3.929","-","4.34"
"1997/01/25","10:00","3.473","-","3.99"
"1997/01/25","11:00","2.922","-","3.35"
"1997/01/25","12:00","2.475","-","3.04"
"1997/01/25","13:00","2.299","-","2.97"
"1997/01/25","14:00","2.48","-","3.07"
"1997/01/25","15:00","3","-","3.62"
"1997/01/25","16:00","3.732","-","4.31"
"1997/01/25","17:00","4.473","-","4.94"
"1997/01/25","18:00","5.001","-","5.77"
"1997/01/25","19:00","5.142","-","5.83"
"1997/01/25","20:00","4.811","-","5.4"
"1997/01/25","21:00","4.043","-","4.63"
"1997/01/25","22:00","2.973","-","3.55"
"1997/01/25","23:00","1.812","-","2.43"
"1997/01/26","00:00","0.793","-","1.44"
"1997/01/26","01:00","0.122","-","0.65"
"1997/01/26","02:00","-0.066","-","0.5"
"1997/01/26","03:00","0.253","-","0.79"
"1997/01/26","04:00","0.988","-","1.46"
"1997/01/26","05:00","1.955","-","2.57"
"1997/01/26","06:00","2.928","-","3.45"
"1997/01/26","07:00","3.692","-","4.22"
"1997/01/26","08:00","4.105","-","4.7"
"1997/01/26","09:00","4.12","-","4.74"
"1997/01/26","10:00","3.793","-","4.46"
"1997/01/26","11:00","3.264","-","3.98"
"1997/01/26","12:00","2.72","-","3.32"
"1997/01/26","13:00","2.346","-","3"
"1997/01/26","14:00","2.278","-","2.98"
"1997/01/26","15:00","2.558","-","3.16"
"1997/01/26","16:00","3.124","-","3.78"
"1997/01/26","17:00","3.818","-","4.32"
"1997/01/26","18:00","4.439","-","4.9"
"1997/01/26","19:00","4.794","-","5.28"
"1997/01/26","20:00","4.753","-","5.27"
"1997/01/26","21:00","4.285","-","4.76"
"1997/01/26","22:00","3.461","-","3.84"
"1997/01/26","23:00","2.439","-","2.67"
"1997/01/27","00:00","1.425","-","1.72"
"1997/01/27","01:00","0.634","-","0.94"
"1997/01/27","02:00","0.232","-","0.54"
"1997/01/27","03:00","0.302","-","0.49"
"1997/01/27","04:00","0.813","-","1.02"
"1997/01/27","05:00","1.637","-","1.89"
"1997/01/27","06:00","2.578","-","2.78"
"1997/01/27","07:00","3.424","-","3.63"
"1997/01/27","08:00","4.005","-","4.22"
"1997/01/27","09:00","4.222","-","4.48"
"1997/01/27","10:00","4.072","-","4.33"
"1997/01/27","11:00","3.64","-","3.74"
"1997/01/27","12:00","3.076","-","3.2"
"1997/01/27","13:00","2.564","-","2.72"
"1997/01/27","14:00","2.265","-","2.4"
"1997/01/27","15:00","2.279","-","2.34"
"1997/01/27","16:00","2.609","-","2.64"
"1997/01/27","17:00","3.159","-","3.21"
"1997/01/27","18:00","3.766","-","3.81"
"1997/01/27","19:00","4.244","-","4.19"
"1997/01/27","20:00","4.44","-","4.38"
"1997/01/27","21:00","4.27","-","4.16"
"1997/01/27","22:00","3.741","-","3.68"
"1997/01/27","23:00","2.946","-","2.93"
"1997/01/28","00:00","2.046","-","2.04"
"1997/01/28","01:00","1.233","-","1.24"
"1997/01/28","02:00","0.69","-","0.72"
"1997/01/28","03:00","0.54","-","0.59"
"1997/01/28","04:00","0.812","-","0.9"
"1997/01/28","05:00","1.44","-","1.48"
"1997/01/28","06:00","2.275","-","2.29"
"1997/01/28","07:00","3.129","-","3.26"
"1997/01/28","08:00","3.823","-","3.95"
"1997/01/28","09:00","4.225","-","4.28"
"1997/01/28","10:00","4.276","-","4.32"
"1997/01/28","11:00","4","-","4"
"1997/01/28","12:00","3.499","-","3.3"
"1997/01/28","13:00","2.926","-","2.94"
"1997/01/28","14:00","2.448","-","2.37"
"1997/01/28","15:00","2.202","-","2.21"
"1997/01/28","16:00","2.253","-","2.14"
"1997/01/28","17:00","2.574","-","2.47"
"1997/01/28","18:00","3.06","-","2.98"
"1997/01/28","19:00","3.556","-","3.49"
"1997/01/28","20:00","3.907","-","3.88"
"1997/01/28","21:00","3.996","-","4.08"
"1997/01/28","22:00","3.773","-","3.73"
"1997/01/28","23:00","3.263","-","3.26"
"1997/01/29","00:00","2.569","-","2.57"
"1997/01/29","01:00","1.84","-","1.82"
"1997/01/29","02:00","1.249","-","1.22"
"1997/01/29","03:00","0.938","-","0.93"
"1997/01/29","04:00","0.987","-","1.03"
"1997/01/29","05:00","1.391","-","1.4"
"1997/01/29","06:00","2.06","-","2.01"
"1997/01/29","07:00","2.848","-","2.81"
"1997/01/29","08:00","3.589","-","3.58"
"1997/01/29","09:00","4.134","-","4.07"
"1997/01/29","10:00","4.384","-","4.4"
"1997/01/29","11:00","4.305","-","4.2"
"1997/01/29","12:00","3.937","-","3.92"
"1997/01/29","13:00","3.388","-","3.32"
"1997/01/29","14:00","2.805","-","2.67"
"1997/01/29","15:00","2.34","-","2.12"
"1997/01/29","16:00","2.103","-","2.12"
"1997/01/29","17:00","2.137","-","2.01"
"1997/01/29","18:00","2.406","-","2.4"
"1997/01/29","19:00","2.809","-","2.77"
"1997/01/29","20:00","3.212","-","3.13"
"1997/01/29","21:00","3.488","-","3.53"
"1997/01/29","22:00","3.543","-","3.48"
"1997/01/29","23:00","3.343","-","3.12"
"1997/01/30","00:00","2.921","-","2.71"
"1997/01/30","01:00","2.373","-","2.18"
"1997/01/30","02:00","1.833","-","1.79"
"1997/01/30","03:00","1.443","-","1.33"
"1997/01/30","04:00","1.313","-","1.15"
"1997/01/30","05:00","1.492","-","1.37"
"1997/01/30","06:00","1.954","-","1.77"
"1997/01/30","07:00","2.611","-","2.54"
"1997/01/30","08:00","3.329","-","3.2"
"1997/01/30","09:00","3.964","-","3.88"
"1997/01/30","10:00","4.39","-","4.33"
"1997/01/30","11:00","4.525","-","4.35"
"1997/01/30","12:00","4.347","-","4.25"
"1997/01/30","13:00","3.905","-","3.75"
"1997/01/30","14:00","3.305","-","3.1"
"1997/01/30","15:00","2.688","-","2.48"
"1997/01/30","16:00","2.19","-","1.93"
"1997/01/30","17:00","1.91","-","1.87"
"1997/01/30","18:00","1.887","-","1.77"
"1997/01/30","19:00","2.087","-","1.95"
"1997/01/30","20:00","2.427","-","2.33"
"1997/01/30","21:00","2.792","-","2.64"
"1997/01/30","22:00","3.065","-","2.97"
"1997/01/30","23:00","3.163","-","3.06"
"1997/01/31","00:00","3.052","-","2.94"
"1997/01/31","01:00","2.758","-","2.66"
"1997/01/31","02:00","2.366","-","2.24"
"1997/01/31","03:00","1.989","-","1.92"
"1997/01/31","04:00","1.747","-","1.6"
"1997/01/31","05:00","1.726","-","1.7"
"1997/01/31","06:00","1.964","-","1.86"
"1997/01/31","07:00","2.436","-","2.34"
"1997/01/31","08:00","3.062","-","3.07"
"1997/01/31","09:00","3.723","-","3.72"
"1997/01/31","10:00","4.287","-","4.22"
"1997/01/31","11:00","4.634","-","4.65"
"1997/01/31","12:00","4.687","-","4.61"
"1997/01/31","13:00","4.429","-","4.43"
"1997/01/31","14:00","3.907","-","3.93"
"1997/01/31","15:00","3.228","-","3.19"
"1997/01/31","16:00","2.53","-","2.55"
"1997/01/31","17:00","1.947","-","1.95"
"1997/01/31","18:00","1.583","-","1.58"
"1997/01/31","19:00","1.486","-","1.52"
"1997/01/31","20:00","1.64","-","1.54"
"1997/01/31","21:00","1.972","-","1.9"
"1997/01/31","22:00","2.372","-","2.51"
"1997/01/31","23:00","2.72","-","2.6"
"1997/02/01","00:00","2.924","-","2.81"
"1997/02/01","01:00","2.938","-","2.87"
