"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2008/12/29","01:00","-0.566","-","-0.89"
"2008/12/29","02:00","-0.601","-","-0.87"
"2008/12/29","03:00","-0.13","-","-0.44"
"2008/12/29","04:00","0.714","-","0.48"
"2008/12/29","05:00","1.721","-","1.44"
"2008/12/29","06:00","2.668","-","2.38"
"2008/12/29","07:00","3.374","-","3.08"
"2008/12/29","08:00","3.746","-","3.37"
"2008/12/29","09:00","3.788","-","3.38"
"2008/12/29","10:00","3.592","-","3.16"
"2008/12/29","11:00","3.304","-","2.91"
"2008/12/29","12:00","3.086","-","2.7"
"2008/12/29","13:00","3.071","-","2.77"
"2008/12/29","14:00","3.328","-","3.02"
"2008/12/29","15:00","3.836","-","3.51"
"2008/12/29","16:00","4.483","-","4.23"
"2008/12/29","17:00","5.094","-","4.81"
"2008/12/29","18:00","5.478","-","5.23"
"2008/12/29","19:00","5.482","-","5.21"
"2008/12/29","20:00","5.034","-","4.77"
"2008/12/29","21:00","4.163","-","3.82"
"2008/12/29","22:00","2.993","-","2.57"
"2008/12/29","23:00","1.721","-","1.39"
"2008/12/30","00:00","0.577","-","0.34"
"2008/12/30","01:00","-0.227","-","-0.37"
"2008/12/30","02:00","-0.547","-","-0.74"
"2008/12/30","03:00","-0.342","-","-0.5"
"2008/12/30","04:00","0.314","-","0.16"
"2008/12/30","05:00","1.248","-","1.16"
"2008/12/30","06:00","2.242","-","2.09"
"2008/12/30","07:00","3.089","-","2.93"
"2008/12/30","08:00","3.647","-","3.41"
"2008/12/30","09:00","3.863","-","3.55"
"2008/12/30","10:00","3.777","-","3.48"
"2008/12/30","11:00","3.505","-","3.15"
"2008/12/30","12:00","3.2","-","2.84"
"2008/12/30","13:00","3.018","-","2.68"
"2008/12/30","14:00","3.071","-","2.8"
"2008/12/30","15:00","3.394","-","3.16"
"2008/12/30","16:00","3.928","-","3.77"
"2008/12/30","17:00","4.536","-","4.43"
"2008/12/30","18:00","5.037","-","4.95"
"2008/12/30","19:00","5.263","-","5.18"
"2008/12/30","20:00","5.097","-","4.95"
"2008/12/30","21:00","4.511","-","4.4"
"2008/12/30","22:00","3.569","-","3.31"
"2008/12/30","23:00","2.415","-","2.16"
"2008/12/31","00:00","1.254","-","1.16"
"2008/12/31","01:00","0.301","-","0.26"
"2008/12/31","02:00","-0.259","-","-0.28"
"2008/12/31","03:00","-0.326","-","-0.34"
"2008/12/31","04:00","0.092","-","0.07"
"2008/12/31","05:00","0.879","-","0.76"
"2008/12/31","06:00","1.844","-","1.68"
"2008/12/31","07:00","2.775","-","2.58"
"2008/12/31","08:00","3.493","-","3.24"
"2008/12/31","09:00","3.895","-","3.62"
"2008/12/31","10:00","3.962","-","3.56"
"2008/12/31","11:00","3.763","-","3.39"
"2008/12/31","12:00","3.427","-","3.07"
"2008/12/31","13:00","3.11","-","2.78"
"2008/12/31","14:00","2.955","-","2.63"
"2008/12/31","15:00","3.049","-","2.7"
"2008/12/31","16:00","3.392","-","2.95"
"2008/12/31","17:00","3.9","-","3.64"
"2008/12/31","18:00","4.424","-","4.28"
"2008/12/31","19:00","4.797","-","4.56"
"2008/12/31","20:00","4.879","-","4.63"
"2008/12/31","21:00","4.592","-","4.35"
"2008/12/31","22:00","3.939","-","3.69"
"2008/12/31","23:00","3.005","-","2.74"
"2009/01/01","00:00","1.946","-","1.66"
"2009/01/01","01:00","0.984","-","0.7"
"2009/01/01","02:00","0.294","-","-0.04"
"2009/01/01","03:00","0.018","-","-0.24"
"2009/01/01","04:00","0.209","-","-0.09"
"2009/01/01","05:00","0.809","-","0.54"
"2009/01/01","06:00","1.672","-","1.42"
"2009/01/01","07:00","2.603","-","2.3"
"2009/01/01","08:00","3.41","-","3.03"
"2009/01/01","09:00","3.948","-","3.64"
"2009/01/01","10:00","4.151","-","3.87"
"2009/01/01","11:00","4.034","-","3.68"
"2009/01/01","12:00","3.692","-","3.37"
"2009/01/01","13:00","3.266","-","3.1"
"2009/01/01","14:00","2.912","-","2.73"
"2009/01/01","15:00","2.755","-","2.53"
"2009/01/01","16:00","2.853","-","2.68"
"2009/01/01","17:00","3.179","-","2.99"
"2009/01/01","18:00","3.632","-","3.41"
"2009/01/01","19:00","4.068","-","3.86"
"2009/01/01","20:00","4.339","-","4.16"
"2009/01/01","21:00","4.335","-","4.08"
"2009/01/01","22:00","4.007","-","3.81"
"2009/01/01","23:00","3.379","-","3.1"
"2009/01/02","00:00","2.551","-","2.33"
"2009/01/02","01:00","1.676","-","1.42"
"2009/01/02","02:00","0.935","-","0.65"
"2009/01/02","03:00","0.491","-","0.26"
"2009/01/02","04:00","0.445","-","0.23"
"2009/01/02","05:00","0.811","-","0.57"
"2009/01/02","06:00","1.505","-","1.27"
"2009/01/02","07:00","2.375","-","2.16"
"2009/01/02","08:00","3.237","-","3.05"
"2009/01/02","09:00","3.921","-","3.69"
"2009/01/02","10:00","4.309","-","4.1"
"2009/01/02","11:00","4.358","-","4.26"
"2009/01/02","12:00","4.104","-","3.93"
"2009/01/02","13:00","3.654","-","3.58"
"2009/01/02","14:00","3.153","-","2.97"
"2009/01/02","15:00","2.749","-","2.62"
"2009/01/02","16:00","2.55","-","2.59"
"2009/01/02","17:00","2.597","-","2.48"
"2009/01/02","18:00","2.856","-","2.74"
"2009/01/02","19:00","3.23","-","3.28"
"2009/01/02","20:00","3.589","-","3.62"
"2009/01/02","21:00","3.807","-","3.78"
"2009/01/02","22:00","3.791","-","3.72"
"2009/01/02","23:00","3.504","-","3.36"
"2009/01/03","00:00","2.976","-","2.95"
"2009/01/03","01:00","2.305","-","2.11"
"2009/01/03","02:00","1.632","-","1.42"
"2009/01/03","03:00","1.116","-","1.04"
"2009/01/03","04:00","0.887","-","0.76"
"2009/01/03","05:00","1.017","-","0.79"
"2009/01/03","06:00","1.495","-","1.34"
"2009/01/03","07:00","2.228","-","2.12"
"2009/01/03","08:00","3.07","-","2.87"
"2009/01/03","09:00","3.85","-","3.59"
"2009/01/03","10:00","4.413","-","4.23"
"2009/01/03","11:00","4.66","-","4.47"
"2009/01/03","12:00","4.561","-","4.37"
"2009/01/03","13:00","4.167","-","4.03"
"2009/01/03","14:00","3.592","-","3.45"
"2009/01/03","15:00","2.984","-","2.78"
"2009/01/03","16:00","2.486","-","2.38"
"2009/01/03","17:00","2.197","-","2.09"
"2009/01/03","18:00","2.159","-","2.04"
"2009/01/03","19:00","2.341","-","2.15"
"2009/01/03","20:00","2.66","-","2.41"
"2009/01/03","21:00","3.001","-","2.83"
"2009/01/03","22:00","3.245","-","3.08"
"2009/01/03","23:00","3.301","-","3.04"
"2009/01/04","00:00","3.132","-","2.91"
"2009/01/04","01:00","2.762","-","2.62"
"2009/01/04","02:00","2.276","-","2.03"
"2009/01/04","03:00","1.802","-","1.44"
"2009/01/04","04:00","1.475","-","1.04"
"2009/01/04","05:00","1.404","-","1.04"
"2009/01/04","06:00","1.644","-","1.34"
"2009/01/04","07:00","2.178","-","1.84"
"2009/01/04","08:00","2.918","-","2.58"
"2009/01/04","09:00","3.723","-","3.32"
"2009/01/04","10:00","4.428","-","4.14"
"2009/01/04","11:00","4.888","-","4.63"
"2009/01/04","12:00","5.006","-","4.83"
"2009/01/04","13:00","4.763","-","4.57"
"2009/01/04","14:00","4.218","-","3.89"
"2009/01/04","15:00","3.492","-","3.25"
"2009/01/04","16:00","2.736","-","2.57"
"2009/01/04","17:00","2.097","-","1.9"
"2009/01/04","18:00","1.683","-","1.57"
"2009/01/04","19:00","1.547","-","1.41"
"2009/01/04","20:00","1.675","-","1.4"
"2009/01/04","21:00","1.994","-","1.78"
"2009/01/04","22:00","2.391","-","2.11"
"2009/01/04","23:00","2.741","-","2.57"
"2009/01/05","00:00","2.941","-","2.58"
"2009/01/05","01:00","2.941","-","2.58"
"2009/01/05","02:00","2.75","-","2.47"
"2009/01/05","03:00","2.44","-","1.99"
"2009/01/05","04:00","2.122","-","1.61"
"2009/01/05","05:00","1.92","-","1.43"
"2009/01/05","06:00","1.937","-","1.53"
"2009/01/05","07:00","2.23","-","1.81"
"2009/01/05","08:00","2.788","-","2.28"
"2009/01/05","09:00","3.529","-","3.16"
"2009/01/05","10:00","4.311","-","3.93"
"2009/01/05","11:00","4.967","-","4.59"
"2009/01/05","12:00","5.347","-","5.12"
"2009/01/05","13:00","5.352","-","5.02"
"2009/01/05","14:00","4.966","-","4.53"
"2009/01/05","15:00","4.253","-","3.96"
"2009/01/05","16:00","3.342","-","3.05"
"2009/01/05","17:00","2.397","-","2.31"
"2009/01/05","18:00","1.583","-","1.43"
"2009/01/05","19:00","1.031","-","0.87"
"2009/01/05","20:00","0.816","-","0.69"
"2009/01/05","21:00","0.938","-","0.77"
"2009/01/05","22:00","1.324","-","0.97"
"2009/01/05","23:00","1.849","-","1.65"
"2009/01/06","00:00","2.368","-","2.07"
"2009/01/06","01:00","2.755","-","2.51"
"2009/01/06","02:00","2.937","-","2.81"
"2009/01/06","03:00","2.907","-","2.55"
"2009/01/06","04:00","2.723","-","2.34"
"2009/01/06","05:00","2.493","-","2.11"
"2009/01/06","06:00","2.343","-","2.03"
"2009/01/06","07:00","2.389","-","2.16"
"2009/01/06","08:00","2.701","-","2.14"
"2009/01/06","09:00","3.277","-","3.02"
"2009/01/06","10:00","4.035","-","3.93"
"2009/01/06","11:00","4.825","-","4.56"
"2009/01/06","12:00","5.465","-","5.08"
"2009/01/06","13:00","5.79","-","5.44"
"2009/01/06","14:00","5.695","-","5.46"
"2009/01/06","15:00","5.16","-","4.74"
"2009/01/06","16:00","4.257","-","3.85"
"2009/01/06","17:00","3.131","-","2.81"
"2009/01/06","18:00","1.971","-","1.78"
"2009/01/06","19:00","0.975","-","0.74"
"2009/01/06","20:00","0.304","-","0.12"
"2009/01/06","21:00","0.053","-","-0.18"
"2009/01/06","22:00","0.227","-","-0.15"
"2009/01/06","23:00","0.743","-","0.37"
"2009/01/07","00:00","1.449","-","1.07"
"2009/01/07","01:00","2.17","-","1.84"
"2009/01/07","02:00","2.75","-","2.35"
"2009/01/07","03:00","3.089","-","2.57"
"2009/01/07","04:00","3.165","-","2.72"
"2009/01/07","05:00","3.035","-","2.54"
"2009/01/07","06:00","2.816","-","2.33"
"2009/01/07","07:00","2.657","-","2.28"
"2009/01/07","08:00","2.695","-","2.29"
"2009/01/07","09:00","3.017","-","2.61"
"2009/01/07","10:00","3.626","-","3.26"
"2009/01/07","11:00","4.431","-","4.06"
"2009/01/07","12:00","5.262","-","5.03"
"2009/01/07","13:00","5.916","-","5.52"
"2009/01/07","14:00","6.206","-","5.78"
"2009/01/07","15:00","6.015","-","5.61"
"2009/01/07","16:00","5.321","-","5.03"
"2009/01/07","17:00","4.21","-","3.79"
"2009/01/07","18:00","2.855","-","2.53"
"2009/01/07","19:00","1.483","-","1.31"
"2009/01/07","20:00","0.329","-","0.13"
"2009/01/07","21:00","-0.417","-","-0.81"
"2009/01/07","22:00","-0.648","-","-0.88"
"2009/01/07","23:00","-0.364","-","-0.53"
"2009/01/08","00:00","0.327","-","0.13"
"2009/01/08","01:00","1.241","-","0.95"
"2009/01/08","02:00","2.162","-","1.96"
"2009/01/08","03:00","2.901","-","2.66"
"2009/01/08","04:00","3.337","-","3.08"
"2009/01/08","05:00","3.444","-","3.16"
"2009/01/08","06:00","3.291","-","3.05"
"2009/01/08","07:00","3.021","-","2.96"
"2009/01/08","08:00","2.814","-","2.64"
"2009/01/08","09:00","2.832","-","2.71"
"2009/01/08","10:00","3.175","-","3.15"
"2009/01/08","11:00","3.841","-","3.75"
"2009/01/08","12:00","4.721","-","4.65"
"2009/01/08","13:00","5.62","-","5.55"
"2009/01/08","14:00","6.305","-","6.13"
"2009/01/08","15:00","6.565","-","6.38"
"2009/01/08","16:00","6.271","-","5.97"
"2009/01/08","17:00","5.409","-","5.14"
"2009/01/08","18:00","4.087","-","3.89"
"2009/01/08","19:00","2.518","-","2.32"
"2009/01/08","20:00","0.97","-","0.72"
"2009/01/08","21:00","-0.289","-","-0.52"
"2009/01/08","22:00","-1.047","-","-1.29"
"2009/01/08","23:00","-1.197","-","-1.46"
"2009/01/09","00:00","-0.757","-","-1.09"
"2009/01/09","01:00","0.132","-","-0.16"
"2009/01/09","02:00","1.246","-","0.9"
"2009/01/09","03:00","2.33","-","1.87"
"2009/01/09","04:00","3.166","-","2.73"
"2009/01/09","05:00","3.621","-","3.14"
"2009/01/09","06:00","3.681","-","3.24"
"2009/01/09","07:00","3.442","-","3"
"2009/01/09","08:00","3.084","-","2.74"
"2009/01/09","09:00","2.815","-","2.51"
"2009/01/09","10:00","2.819","-","2.45"
"2009/01/09","11:00","3.199","-","2.95"
"2009/01/09","12:00","3.942","-","3.8"
"2009/01/09","13:00","4.914","-","4.59"
"2009/01/09","14:00","5.888","-","5.57"
"2009/01/09","15:00","6.599","-","6.28"
"2009/01/09","16:00","6.816","-","6.48"
"2009/01/09","17:00","6.407","-","6.05"
"2009/01/09","18:00","5.377","-","4.92"
"2009/01/09","19:00","3.868","-","3.45"
"2009/01/09","20:00","2.134","-","1.88"
"2009/01/09","21:00","0.477","-","0.09"
"2009/01/09","22:00","-0.81","-","-1.24"
"2009/01/09","23:00","-1.509","-","-1.94"
"2009/01/10","00:00","-1.524","-","-2.08"
"2009/01/10","01:00","-0.9","-","-1.49"
"2009/01/10","02:00","0.185","-","-0.34"
"2009/01/10","03:00","1.462","-","0.87"
"2009/01/10","04:00","2.644","-","2.03"
"2009/01/10","05:00","3.495","-","2.89"
"2009/01/10","06:00","3.892","-","3.33"
"2009/01/10","07:00","3.843","-","3.42"
"2009/01/10","08:00","3.482","-","3.04"
"2009/01/10","09:00","3.022","-","2.64"
"2009/01/10","10:00","2.697","-","2.3"
"2009/01/10","11:00","2.701","-","2.26"
"2009/01/10","12:00","3.13","-","2.76"
"2009/01/10","13:00","3.955","-","3.57"
"2009/01/10","14:00","5.011","-","4.59"
"2009/01/10","15:00","6.038","-","5.54"
"2009/01/10","16:00","6.746","-","6.21"
"2009/01/10","17:00","6.896","-","6.45"
"2009/01/10","18:00","6.365","-","5.91"
"2009/01/10","19:00","5.189","-","4.7"
"2009/01/10","20:00","3.548","-","3.14"
"2009/01/10","21:00","1.727","-","1.18"
"2009/01/10","22:00","0.053","-","-0.57"
"2009/01/10","23:00","-1.174","-","-1.75"
"2009/01/11","00:00","-1.743","-","-2.4"
"2009/01/11","01:00","-1.58","-","-2.22"
"2009/01/11","02:00","-0.765","-","-1.46"
"2009/01/11","03:00","0.483","-","-0.32"
"2009/01/11","04:00","1.859","-","1.13"
"2009/01/11","05:00","3.058","-","2.27"
"2009/01/11","06:00","3.846","-","3.13"
"2009/01/11","07:00","4.121","-","3.42"
"2009/01/11","08:00","3.929","-","3.28"
"2009/01/11","09:00","3.436","-","2.88"
"2009/01/11","10:00","2.882","-","2.37"
"2009/01/11","11:00","2.514","-","2.11"
"2009/01/11","12:00","2.527","-","2.16"
"2009/01/11","13:00","3.005","-","2.62"
"2009/01/11","14:00","3.894","-","3.43"
"2009/01/11","15:00","4.998","-","4.56"
"2009/01/11","16:00","6.032","-","5.66"
"2009/01/11","17:00","6.694","-","6.44"
"2009/01/11","18:00","6.751","-","6.36"
"2009/01/11","19:00","6.11","-","5.78"
"2009/01/11","20:00","4.838","-","4.52"
"2009/01/11","21:00","3.146","-","2.8"
"2009/01/11","22:00","1.339","-","0.91"
"2009/01/11","23:00","-0.249","-","-0.71"
"2009/01/12","00:00","-1.328","-","-1.76"
"2009/01/12","01:00","-1.707","-","-2.29"
"2009/01/12","02:00","-1.344","-","-1.85"
"2009/01/12","03:00","-0.359","-","-1.04"
"2009/01/12","04:00","0.994","-","0.41"
"2009/01/12","05:00","2.39","-","1.82"
"2009/01/12","06:00","3.523","-","3.03"
"2009/01/12","07:00","4.184","-","3.71"
"2009/01/12","08:00","4.302","-","3.9"
"2009/01/12","09:00","3.958","-","3.66"
"2009/01/12","10:00","3.344","-","3.03"
"2009/01/12","11:00","2.713","-","2.4"
"2009/01/12","12:00","2.317","-","2.11"
"2009/01/12","13:00","2.341","-","2.23"
"2009/01/12","14:00","2.849","-","2.76"
"2009/01/12","15:00","3.759","-","3.51"
"2009/01/12","16:00","4.853","-","4.7"
"2009/01/12","17:00","5.832","-","5.7"
"2009/01/12","18:00","6.403","-","6.31"
"2009/01/12","19:00","6.361","-","6.25"
"2009/01/12","20:00","5.645","-","5.47"
"2009/01/12","21:00","4.352","-","4.22"
"2009/01/12","22:00","2.71","-","2.5"
"2009/01/12","23:00","1.026","-","0.72"
"2009/01/13","00:00","-0.379","-","-0.61"
"2009/01/13","01:00","-1.235","-","-1.56"
"2009/01/13","02:00","-1.388","-","-1.73"
"2009/01/13","03:00","-0.833","-","-1.24"
"2009/01/13","04:00","0.273","-","-0.24"
"2009/01/13","05:00","1.654","-","1.18"
"2009/01/13","06:00","2.988","-","2.56"
"2009/01/13","07:00","3.99","-","3.61"
"2009/01/13","08:00","4.484","-","4.18"
"2009/01/13","09:00","4.438","-","4.13"
"2009/01/13","10:00","3.955","-","3.67"
"2009/01/13","11:00","3.242","-","2.93"
"2009/01/13","12:00","2.558","-","2.27"
"2009/01/13","13:00","2.143","-","1.89"
"2009/01/13","14:00","2.167","-","1.89"
"2009/01/13","15:00","2.667","-","2.4"
"2009/01/13","16:00","3.538","-","3.25"
"2009/01/13","17:00","4.552","-","4.31"
"2009/01/13","18:00","5.42","-","5.21"
"2009/01/13","19:00","5.877","-","5.73"
"2009/01/13","20:00","5.755","-","5.6"
"2009/01/13","21:00","5.025","-","4.83"
"2009/01/13","22:00","3.802","-","3.53"
"2009/01/13","23:00","2.312","-","2.1"
"2009/01/14","00:00","0.849","-","0.57"
"2009/01/14","01:00","-0.293","-","-0.6"
"2009/01/14","02:00","-0.883","-","-1.26"
"2009/01/14","03:00","-0.808","-","-1.19"
"2009/01/14","04:00","-0.103","-","-0.49"
"2009/01/14","05:00","1.052","-","0.65"
"2009/01/14","06:00","2.381","-","2.06"
"2009/01/14","07:00","3.583","-","3.23"
"2009/01/14","08:00","4.412","-","4.17"
"2009/01/14","09:00","4.73","-","4.54"
"2009/01/14","10:00","4.531","-","4.37"
"2009/01/14","11:00","3.936","-","3.74"
"2009/01/14","12:00","3.155","-","3.02"
"2009/01/14","13:00","2.436","-","2.28"
"2009/01/14","14:00","2.004","-","1.86"
"2009/01/14","15:00","2.001","-","1.8"
"2009/01/14","16:00","2.443","-","2.21"
"2009/01/14","17:00","3.212","-","3.05"
"2009/01/14","18:00","4.089","-","3.97"
"2009/01/14","19:00","4.816","-","4.68"
"2009/01/14","20:00","5.168","-","5.04"
"2009/01/14","21:00","5.014","-","4.95"
"2009/01/14","22:00","4.345","-","4.23"
"2009/01/14","23:00","3.28","-","3.19"
"2009/01/15","00:00","2.031","-","1.93"
"2009/01/15","01:00","0.86","-","0.79"
"2009/01/15","02:00","0.022","-","-0.09"
"2009/01/15","03:00","-0.299","-","-0.53"
"2009/01/15","04:00","-0.034","-","-0.24"
"2009/01/15","05:00","0.752","-","0.59"
"2009/01/15","06:00","1.877","-","1.75"
"2009/01/15","07:00","3.084","-","2.99"
"2009/01/15","08:00","4.112","-","3.98"
"2009/01/15","09:00","4.756","-","4.72"
"2009/01/15","10:00","4.909","-","4.83"
"2009/01/15","11:00","4.586","-","4.5"
"2009/01/15","12:00","3.911","-","3.87"
"2009/01/15","13:00","3.088","-","3.06"
"2009/01/15","14:00","2.347","-","2.25"
"2009/01/15","15:00","1.887","-","1.79"
"2009/01/15","16:00","1.824","-","1.76"
"2009/01/15","17:00","2.158","-","2.11"
"2009/01/15","18:00","2.778","-","2.74"
"2009/01/15","19:00","3.493","-","3.57"
"2009/01/15","20:00","4.086","-","4.14"
"2009/01/15","21:00","4.372","-","4.37"
"2009/01/15","22:00","4.249","-","4.22"
"2009/01/15","23:00","3.716","-","3.64"
"2009/01/16","00:00","2.881","-","2.79"
"2009/01/16","01:00","1.928","-","1.86"
"2009/01/16","02:00","1.079","-","0.97"
"2009/01/16","03:00","0.539","-","0.39"
"2009/01/16","04:00","0.445","-","0.2"
"2009/01/16","05:00","0.83","-","0.6"
"2009/01/16","06:00","1.619","-","1.49"
"2009/01/16","07:00","2.646","-","2.56"
"2009/01/16","08:00","3.691","-","3.62"
"2009/01/16","09:00","4.533","-","4.55"
"2009/01/16","10:00","5.004","-","4.91"
"2009/01/16","11:00","5.021","-","4.94"
"2009/01/16","12:00","4.606","-","4.56"
"2009/01/16","13:00","3.882","-","3.86"
"2009/01/16","14:00","3.035","-","2.96"
"2009/01/16","15:00","2.272","-","2.2"
"2009/01/16","16:00","1.763","-","1.67"
"2009/01/16","17:00","1.606","-","1.57"
"2009/01/16","18:00","1.801","-","1.67"
"2009/01/16","19:00","2.259","-","2.17"
"2009/01/16","20:00","2.826","-","2.74"
"2009/01/16","21:00","3.327","-","3.2"
"2009/01/16","22:00","3.608","-","3.48"
"2009/01/16","23:00","3.58","-","3.37"
"2009/01/17","00:00","3.24","-","3.03"
"2009/01/17","01:00","2.672","-","2.46"
"2009/01/17","02:00","2.026","-","1.86"
"2009/01/17","03:00","1.478","-","1.2"
"2009/01/17","04:00","1.184","-","0.85"
"2009/01/17","05:00","1.24","-","0.97"
"2009/01/17","06:00","1.666","-","1.5"
"2009/01/17","07:00","2.393","-","2.23"
"2009/01/17","08:00","3.284","-","3.09"
"2009/01/17","09:00","4.159","-","3.97"
"2009/01/17","10:00","4.832","-","4.68"
"2009/01/17","11:00","5.16","-","5.02"
"2009/01/17","12:00","5.074","-","4.95"
"2009/01/17","13:00","4.598","-","4.39"
"2009/01/17","14:00","3.843","-","3.68"
"2009/01/17","15:00","2.976","-","2.82"
"2009/01/17","16:00","2.176","-","2.07"
"2009/01/17","17:00","1.595","-","1.6"
"2009/01/17","18:00","1.325","-","1.23"
"2009/01/17","19:00","1.381","-","1.21"
"2009/01/17","20:00","1.704","-","1.69"
"2009/01/17","21:00","2.175","-","2.01"
"2009/01/17","22:00","2.647","-","2.53"
"2009/01/17","23:00","2.984","-","2.9"
"2009/01/18","00:00","3.099","-","2.92"
"2009/01/18","01:00","2.976","-","2.66"
"2009/01/18","02:00","2.67","-","2.55"
"2009/01/18","03:00","2.295","-","2.14"
"2009/01/18","04:00","1.981","-","1.72"
"2009/01/18","05:00","1.847","-","1.64"
"2009/01/18","06:00","1.971","-","1.81"
"2009/01/18","07:00","2.372","-","2.24"
"2009/01/18","08:00","3.004","-","2.9"
"2009/01/18","09:00","3.758","-","3.63"
"2009/01/18","10:00","4.486","-","4.31"
"2009/01/18","11:00","5.025","-","4.8"
"2009/01/18","12:00","5.247","-","5.01"
"2009/01/18","13:00","5.088","-","4.95"
"2009/01/18","14:00","4.568","-","4.4"
"2009/01/18","15:00","3.783","-","3.54"
"2009/01/18","16:00","2.88","-","2.64"
"2009/01/18","17:00","2.023","-","1.89"
"2009/01/18","18:00","1.357","-","1.27"
"2009/01/18","19:00","0.982","-","0.85"
"2009/01/18","20:00","0.935","-","0.77"
"2009/01/18","21:00","1.182","-","0.99"
"2009/01/18","22:00","1.627","-","1.36"
"2009/01/18","23:00","2.136","-","1.98"
"2009/01/19","00:00","2.576","-","2.36"
"2009/01/19","01:00","2.853","-","2.62"
"2009/01/19","02:00","2.93","-","2.69"
"2009/01/19","03:00","2.838","-","2.61"
"2009/01/19","04:00","2.653","-","2.34"
"2009/01/19","05:00","2.48","-","2.13"
"2009/01/19","06:00","2.417","-","2.16"
"2009/01/19","07:00","2.543","-","2.3"
"2009/01/19","08:00","2.89","-","2.7"
"2009/01/19","09:00","3.431","-","3.12"
"2009/01/19","10:00","4.081","-","3.87"
"2009/01/19","11:00","4.705","-","4.47"
"2009/01/19","12:00","5.153","-","4.9"
"2009/01/19","13:00","5.301","-","5.04"
"2009/01/19","14:00","5.084","-","4.91"
"2009/01/19","15:00","4.515","-","4.29"
"2009/01/19","16:00","3.679","-","3.51"
"2009/01/19","17:00","2.715","-","2.53"
"2009/01/19","18:00","1.784","-","1.54"
"2009/01/19","19:00","1.04","-","0.97"
"2009/01/19","20:00","0.599","-","0.53"
"2009/01/19","21:00","0.513","-","0.38"
"2009/01/19","22:00","0.761","-","0.69"
"2009/01/19","23:00","1.251","-","1.14"
"2009/01/20","00:00","1.848","-","1.78"
"2009/01/20","01:00","2.412","-","2.31"
"2009/01/20","02:00","2.832","-","2.67"
"2009/01/20","03:00","3.056","-","2.69"
"2009/01/20","04:00","3.091","-","2.72"
"2009/01/20","05:00","2.999","-","2.74"
"2009/01/20","06:00","2.873","-","2.55"
"2009/01/20","07:00","2.816","-","2.55"
"2009/01/20","08:00","2.915","-","2.74"
"2009/01/20","09:00","3.217","-","3.03"
"2009/01/20","10:00","3.706","-","3.61"
"2009/01/20","11:00","4.301","-","4.18"
"2009/01/20","12:00","4.87","-","4.79"
"2009/01/20","13:00","5.262","-","5.15"
"2009/01/20","14:00","5.35","-","5.27"
"2009/01/20","15:00","5.067","-","4.97"
"2009/01/20","16:00","4.422","-","4.38"
"2009/01/20","17:00","3.502","-","3.54"
"2009/01/20","18:00","2.453","-","2.42"
"2009/01/20","19:00","1.45","-","1.45"
"2009/01/20","20:00","0.662","-","0.6"
"2009/01/20","21:00","0.216","-","0.23"
"2009/01/20","22:00","0.169","-","0.19"
"2009/01/20","23:00","0.493","-","0.5"
