"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/12/31","11:00","3.144","-","3.71"
"2021/12/31","12:00","4.051","-","4.54"
"2021/12/31","13:00","5.09","-","5.48"
"2021/12/31","14:00","6.012","-","6.48"
"2021/12/31","15:00","6.567","-","7.07"
"2021/12/31","16:00","6.569","-","6.98"
"2021/12/31","17:00","5.945","-","6.36"
"2021/12/31","18:00","4.762","-","5.15"
"2021/12/31","19:00","3.211","-","3.62"
"2021/12/31","20:00","1.571","-","2.01"
"2021/12/31","21:00","0.141","-","0.58"
"2021/12/31","22:00","-0.822","-","-0.45"
"2021/12/31","23:00","-1.159","-","-0.81"
"2022/01/01","00:00","-0.905","-","-0.46"
"2022/01/01","01:00","-0.08","-","0.28"
"2022/01/01","02:00","1.043","-","1.49"
"2022/01/01","03:00","2.193","-","2.49"
"2022/01/01","04:00","3.122","-","3.32"
"2022/01/01","05:00","3.667","-","3.86"
"2022/01/01","06:00","3.786","-","3.88"
"2022/01/01","07:00","3.56","-","3.68"
"2022/01/01","08:00","3.164","-","3.26"
"2022/01/01","09:00","2.813","-","2.84"
"2022/01/01","10:00","2.703","-","2.67"
"2022/01/01","11:00","2.965","-","2.94"
"2022/01/01","12:00","3.618","-","3.68"
"2022/01/01","13:00","4.565","-","4.65"
"2022/01/01","14:00","5.599","-","5.67"
"2022/01/01","15:00","6.456","-","6.57"
"2022/01/01","16:00","6.88","-","6.96"
"2022/01/01","17:00","6.695","-","6.7"
"2022/01/01","18:00","5.853","-","5.87"
"2022/01/01","19:00","4.457","-","4.44"
"2022/01/01","20:00","2.732","-","2.68"
"2022/01/01","21:00","0.983","-","0.96"
"2022/01/01","22:00","-0.478","-","-0.47"
"2022/01/01","23:00","-1.396","-","-1.44"
"2022/01/02","00:00","-1.626","-","-1.61"
"2022/01/02","01:00","-1.171","-","-1.23"
"2022/01/02","02:00","-0.18","-","-0.24"
"2022/01/02","03:00","1.091","-","1.06"
"2022/01/02","04:00","2.344","-","2.29"
"2022/01/02","05:00","3.318","-","3.21"
"2022/01/02","06:00","3.856","-","3.71"
"2022/01/02","07:00","3.935","-","3.82"
"2022/01/02","08:00","3.663","-","3.47"
"2022/01/02","09:00","3.234","-","3.15"
"2022/01/02","10:00","2.877","-","2.77"
"2022/01/02","11:00","2.792","-","2.73"
"2022/01/02","12:00","3.101","-","3.04"
"2022/01/02","13:00","3.811","-","3.78"
"2022/01/02","14:00","4.802","-","4.75"
"2022/01/02","15:00","5.846","-","5.82"
"2022/01/02","16:00","6.661","-","6.66"
"2022/01/02","17:00","6.988","-","7.02"
"2022/01/02","18:00","6.664","-","6.65"
"2022/01/02","19:00","5.67","-","5.66"
"2022/01/02","20:00","4.14","-","4.16"
"2022/01/02","21:00","2.327","-","2.38"
"2022/01/02","22:00","0.551","-","0.58"
"2022/01/02","23:00","-0.871","-","-0.85"
"2022/01/03","00:00","-1.692","-","-1.73"
"2022/01/03","01:00","-1.785","-","-1.75"
"2022/01/03","02:00","-1.179","-","-1.17"
"2022/01/03","03:00","-0.055","-","-0.05"
"2022/01/03","04:00","1.304","-","1.33"
"2022/01/03","05:00","2.587","-","2.6"
"2022/01/03","06:00","3.537","-","3.49"
"2022/01/03","07:00","4.014","-","4.02"
"2022/01/03","08:00","4.023","-","4.05"
"2022/01/03","09:00","3.693","-","3.69"
"2022/01/03","10:00","3.231","-","3.25"
"2022/01/03","11:00","2.869","-","2.92"
"2022/01/03","12:00","2.805","-","2.94"
"2022/01/03","13:00","3.149","-","3.27"
"2022/01/03","14:00","3.892","-","4.04"
"2022/01/03","15:00","4.894","-","5.04"
"2022/01/03","16:00","5.909","-","6.05"
"2022/01/03","17:00","6.651","-","6.85"
"2022/01/03","18:00","6.872","-","7"
"2022/01/03","19:00","6.432","-","6.51"
"2022/01/03","20:00","5.343","-","5.44"
"2022/01/03","21:00","3.762","-","3.79"
"2022/01/03","22:00","1.954","-","1.99"
"2022/01/03","23:00","0.242","-","0.23"
"2022/01/04","00:00","-1.067","-","-0.98"
"2022/01/04","01:00","-1.741","-","-1.64"
"2022/01/04","02:00","-1.681","-","-1.68"
"2022/01/04","03:00","-0.945","-","-0.97"
"2022/01/04","04:00","0.262","-","0.18"
"2022/01/04","05:00","1.641","-","1.61"
"2022/01/04","06:00","2.885","-","2.89"
"2022/01/04","07:00","3.756","-","3.78"
"2022/01/04","08:00","4.142","-","4.16"
"2022/01/04","09:00","4.071","-","4.04"
"2022/01/04","10:00","3.683","-","3.65"
"2022/01/04","11:00","3.192","-","3.19"
"2022/01/04","12:00","2.826","-","2.94"
"2022/01/04","13:00","2.773","-","2.82"
"2022/01/04","14:00","3.129","-","3.15"
"2022/01/04","15:00","3.868","-","3.94"
"2022/01/04","16:00","4.832","-","4.75"
"2022/01/04","17:00","5.771","-","5.86"
"2022/01/04","18:00","6.411","-","6.51"
"2022/01/04","19:00","6.527","-","6.54"
"2022/01/04","20:00","6.011","-","6.06"
"2022/01/04","21:00","4.897","-","4.94"
"2022/01/04","22:00","3.352","-","3.29"
"2022/01/04","23:00","1.643","-","1.62"
"2022/01/05","00:00","0.077","-","0.05"
"2022/01/05","01:00","-1.055","-","-1.24"
"2022/01/05","02:00","-1.55","-","-1.58"
"2022/01/05","03:00","-1.338","-","-1.59"
"2022/01/05","04:00","-0.506","-","-0.6"
"2022/01/05","05:00","0.725","-","0.51"
"2022/01/05","06:00","2.061","-","1.94"
"2022/01/05","07:00","3.213","-","3.04"
"2022/01/05","08:00","3.974","-","3.97"
"2022/01/05","09:00","4.258","-","4.18"
"2022/01/05","10:00","4.107","-","4.12"
"2022/01/05","11:00","3.67","-","3.45"
"2022/01/05","12:00","3.154","-","3.08"
"2022/01/05","13:00","2.779","-","2.68"
"2022/01/05","14:00","2.718","-","2.48"
"2022/01/05","15:00","3.051","-","2.95"
"2022/01/05","16:00","3.734","-","3.6"
"2022/01/05","17:00","4.604","-","4.47"
"2022/01/05","18:00","5.425","-","5.36"
"2022/01/05","19:00","5.947","-","5.93"
"2022/01/05","20:00","5.979","-","5.99"
"2022/01/05","21:00","5.44","-","5.52"
"2022/01/05","22:00","4.376","-","4.31"
"2022/01/05","23:00","2.953","-","2.92"
"2022/01/06","00:00","1.422","-","1.37"
"2022/01/06","01:00","0.072","-","0.05"
"2022/01/06","02:00","-0.84","-","-0.86"
"2022/01/06","03:00","-1.143","-","-1.07"
"2022/01/06","04:00","-0.8","-","-0.71"
"2022/01/06","05:00","0.083","-","0.18"
"2022/01/06","06:00","1.283","-","1.31"
"2022/01/06","07:00","2.527","-","2.58"
"2022/01/06","08:00","3.557","-","3.7"
"2022/01/06","09:00","4.197","-","4.27"
"2022/01/06","10:00","4.38","-","4.43"
"2022/01/06","11:00","4.157","-","4.28"
"2022/01/06","12:00","3.674","-","3.71"
"2022/01/06","13:00","3.133","-","3.26"
"2022/01/06","14:00","2.736","-","2.81"
"2022/01/06","15:00","2.639","-","2.68"
"2022/01/06","16:00","2.902","-","3.04"
"2022/01/06","17:00","3.476","-","3.67"
"2022/01/06","18:00","4.208","-","4.39"
"2022/01/06","19:00","4.888","-","5.1"
"2022/01/06","20:00","5.301","-","5.55"
"2022/01/06","21:00","5.289","-","5.55"
"2022/01/06","22:00","4.788","-","4.98"
"2022/01/06","23:00","3.845","-","4.01"
"2022/01/07","00:00","2.614","-","2.84"
"2022/01/07","01:00","1.326","-","1.58"
"2022/01/07","02:00","0.234","-","0.41"
"2022/01/07","03:00","-0.44","-","-0.22"
"2022/01/07","04:00","-0.563","-","-0.41"
"2022/01/07","05:00","-0.125","-","0.06"
"2022/01/07","06:00","0.76","-","1.02"
"2022/01/07","07:00","1.888","-","2.17"
"2022/01/07","08:00","3.012","-","3.28"
"2022/01/07","09:00","3.91","-","4.2"
"2022/01/07","10:00","4.428","-","4.68"
"2022/01/07","11:00","4.515","-","4.74"
"2022/01/07","12:00","4.225","-","4.43"
"2022/01/07","13:00","3.697","-","3.95"
"2022/01/07","14:00","3.12","-","3.37"
"2022/01/07","15:00","2.678","-","2.87"
"2022/01/07","16:00","2.508","-","2.78"
"2022/01/07","17:00","2.659","-","2.93"
"2022/01/07","18:00","3.086","-","3.4"
"2022/01/07","19:00","3.661","-","4.04"
"2022/01/07","20:00","4.209","-","4.58"
"2022/01/07","21:00","4.55","-","4.89"
"2022/01/07","22:00","4.547","-","4.85"
"2022/01/07","23:00","4.144","-","4.37"
"2022/01/08","00:00","3.381","-","3.57"
"2022/01/08","01:00","2.393","-","2.53"
"2022/01/08","02:00","1.38","-","1.53"
"2022/01/08","03:00","0.558","-","0.67"
"2022/01/08","04:00","0.108","-","0.33"
"2022/01/08","05:00","0.129","-","0.25"
"2022/01/08","06:00","0.618","-","0.8"
"2022/01/08","07:00","1.468","-","1.68"
"2022/01/08","08:00","2.499","-","2.72"
"2022/01/08","09:00","3.496","-","3.71"
"2022/01/08","10:00","4.262","-","4.42"
"2022/01/08","11:00","4.662","-","4.84"
"2022/01/08","12:00","4.655","-","4.84"
"2022/01/08","13:00","4.295","-","4.29"
"2022/01/08","14:00","3.713","-","3.73"
"2022/01/08","15:00","3.081","-","3.22"
"2022/01/08","16:00","2.565","-","2.71"
"2022/01/08","17:00","2.289","-","2.41"
"2022/01/08","18:00","2.301","-","2.51"
"2022/01/08","19:00","2.576","-","2.84"
"2022/01/08","20:00","3.015","-","3.33"
"2022/01/08","21:00","3.473","-","3.6"
"2022/01/08","22:00","3.795","-","3.92"
"2022/01/08","23:00","3.857","-","4.04"
"2022/01/09","00:00","3.601","-","3.6"
"2022/01/09","01:00","3.054","-","3.08"
"2022/01/09","02:00","2.327","-","2.35"
"2022/01/09","03:00","1.587","-","1.61"
"2022/01/09","04:00","1.01","-","1"
"2022/01/09","05:00","0.742","-","0.84"
"2022/01/09","06:00","0.861","-","0.9"
"2022/01/09","07:00","1.364","-","1.5"
"2022/01/09","08:00","2.157","-","2.27"
"2022/01/09","09:00","3.085","-","3.16"
"2022/01/09","10:00","3.957","-","4.12"
"2022/01/09","11:00","4.597","-","4.68"
"2022/01/09","12:00","4.883","-","4.89"
"2022/01/09","13:00","4.778","-","4.88"
"2022/01/09","14:00","4.337","-","4.46"
"2022/01/09","15:00","3.681","-","3.74"
"2022/01/09","16:00","2.969","-","3.1"
"2022/01/09","17:00","2.354","-","2.5"
"2022/01/09","18:00","1.957","-","2.15"
"2022/01/09","19:00","1.838","-","2"
"2022/01/09","20:00","1.993","-","2.17"
"2022/01/09","21:00","2.348","-","2.53"
"2022/01/09","22:00","2.778","-","2.92"
"2022/01/09","23:00","3.142","-","3.18"
"2022/01/10","00:00","3.315","-","3.33"
