"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"1998/01/29","11:00","2.482","-","3.26"
"1998/01/29","12:00","2.038","-","2.85"
"1998/01/29","13:00","2.014","-","2.8"
"1998/01/29","14:00","2.47","-","3.17"
"1998/01/29","15:00","3.327","-","4.03"
"1998/01/29","16:00","4.378","-","4.99"
"1998/01/29","17:00","5.341","-","6.02"
"1998/01/29","18:00","5.935","-","6.64"
"1998/01/29","19:00","5.962","-","6.61"
"1998/01/29","20:00","5.356","-","5.94"
"1998/01/29","21:00","4.2","-","4.78"
"1998/01/29","22:00","2.705","-","3.23"
"1998/01/29","23:00","1.163","-","1.7"
"1998/01/30","00:00","-0.117","-","0.37"
"1998/01/30","01:00","-0.873","-","-0.45"
"1998/01/30","02:00","-0.953","-","-0.52"
"1998/01/30","03:00","-0.361","-","0.05"
"1998/01/30","04:00","0.742","-","1.06"
"1998/01/30","05:00","2.077","-","2.54"
"1998/01/30","06:00","3.321","-","3.65"
"1998/01/30","07:00","4.203","-","4.54"
"1998/01/30","08:00","4.562","-","5.04"
"1998/01/30","09:00","4.388","-","4.94"
"1998/01/30","10:00","3.8","-","4.33"
"1998/01/30","11:00","3.017","-","3.33"
"1998/01/30","12:00","2.294","-","2.84"
"1998/01/30","13:00","1.864","-","2.38"
"1998/01/30","14:00","1.885","-","2.25"
"1998/01/30","15:00","2.385","-","3.01"
"1998/01/30","16:00","3.254","-","3.59"
"1998/01/30","17:00","4.268","-","4.36"
"1998/01/30","18:00","5.144","-","5.58"
"1998/01/30","19:00","5.624","-","6.2"
"1998/01/30","20:00","5.544","-","6.07"
"1998/01/30","21:00","4.874","-","5.44"
"1998/01/30","22:00","3.724","-","4.18"
"1998/01/30","23:00","2.313","-","3.01"
"1998/01/31","00:00","0.927","-","1.63"
"1998/01/31","01:00","-0.141","-","0.42"
"1998/01/31","02:00","-0.662","-","0.19"
"1998/01/31","03:00","-0.526","-","0.16"
"1998/01/31","04:00","0.224","-","0.97"
"1998/01/31","05:00","1.395","-","2.28"
"1998/01/31","06:00","2.701","-","3.34"
"1998/01/31","07:00","3.837","-","4.79"
"1998/01/31","08:00","4.563","-","5.56"
"1998/01/31","09:00","4.757","-","5.68"
"1998/01/31","10:00","4.438","-","5.44"
"1998/01/31","11:00","3.744","-","4.57"
"1998/01/31","12:00","2.898","-","3.75"
"1998/01/31","13:00","2.151","-","3.02"
"1998/01/31","14:00","1.724","-","2.52"
"1998/01/31","15:00","1.747","-","2.48"
"1998/01/31","16:00","2.226","-","2.89"
"1998/01/31","17:00","3.037","-","3.78"
"1998/01/31","18:00","3.956","-","4.73"
"1998/01/31","19:00","4.722","-","5.46"
"1998/01/31","20:00","5.11","-","5.81"
"1998/01/31","21:00","4.989","-","5.85"
"1998/01/31","22:00","4.348","-","5.17"
"1998/01/31","23:00","3.304","-","3.98"
"1998/02/01","00:00","2.067","-","2.73"
"1998/02/01","01:00","0.906","-","1.51"
"1998/02/01","02:00","0.08","-","0.8"
"1998/02/01","03:00","-0.219","-","0.51"
"1998/02/01","04:00","0.081","-","0.85"
"1998/02/01","05:00","0.908","-","1.51"
"1998/02/01","06:00","2.065","-","2.72"
"1998/02/01","07:00","3.278","-","4.02"
"1998/02/01","08:00","4.276","-","5.11"
"1998/02/01","09:00","4.851","-","5.66"
"1998/02/01","10:00","4.909","-","5.74"
"1998/02/01","11:00","4.485","-","5.2"
"1998/02/01","12:00","3.72","-","4.62"
"1998/02/01","13:00","2.833","-","3.79"
"1998/02/01","14:00","2.061","-","2.91"
"1998/02/01","15:00","1.604","-","2.47"
"1998/02/01","16:00","1.574","-","2.34"
"1998/02/01","17:00","1.965","-","2.8"
"1998/02/01","18:00","2.659","-","3.19"
"1998/02/01","19:00","3.453","-","4.3"
"1998/02/01","20:00","4.122","-","5.07"
"1998/02/01","21:00","4.471","-","5.32"
"1998/02/01","22:00","4.387","-","5.16"
"1998/02/01","23:00","3.865","-","4.81"
"1998/02/02","00:00","3.009","-","3.99"
"1998/02/02","01:00","2.009","-","2.88"
"1998/02/02","02:00","1.099","-","2.04"
"1998/02/02","03:00","0.503","-","1.17"
"1998/02/02","04:00","0.376","-","1.08"
"1998/02/02","05:00","0.765","-","1.6"
"1998/02/02","06:00","1.59","-","2.35"
"1998/02/02","07:00","2.669","-","3.47"
"1998/02/02","08:00","3.759","-","4.51"
"1998/02/02","09:00","4.621","-","5.42"
"1998/02/02","10:00","5.075","-","5.95"
"1998/02/02","11:00","5.039","-","5.84"
"1998/02/02","12:00","4.55","-","5.45"
"1998/02/02","13:00","3.744","-","4.55"
"1998/02/02","14:00","2.824","-","3.47"
"1998/02/02","15:00","2.008","-","2.88"
"1998/02/02","16:00","1.479","-","2.3"
"1998/02/02","17:00","1.339","-","2.1"
"1998/02/02","18:00","1.591","-","2.53"
"1998/02/02","19:00","2.14","-","2.82"
"1998/02/02","20:00","2.819","-","3.89"
"1998/02/02","21:00","3.434","-","4.66"
"1998/02/02","22:00","3.811","-","5.08"
"1998/02/02","23:00","3.841","-","4.91"
"1998/02/03","00:00","3.505","-","4.77"
"1998/02/03","01:00","2.884","-","4.33"
"1998/02/03","02:00","2.137","-","3.75"
"1998/02/03","03:00","1.461","-","3.05"
"1998/02/03","04:00","1.044","-","2.42"
"1998/02/03","05:00","1.016","-","2.4"
"1998/02/03","06:00","1.416","-","3.01"
"1998/02/03","07:00","2.179","-","4.1"
"1998/02/03","08:00","3.151","-","4.86"
"1998/02/03","09:00","4.123","-","5.75"
"1998/02/03","10:00","4.879","-","6.41"
"1998/02/03","11:00","5.252","-","6.95"
"1998/02/03","12:00","5.165","-","6.85"
"1998/02/03","13:00","4.643","-","6.23"
"1998/02/03","14:00","3.808","-","5.43"
"1998/02/03","15:00","2.846","-","4.41"
"1998/02/03","16:00","1.956","-","3.57"
"1998/02/03","17:00","1.313","-","2.88"
"1998/02/03","18:00","1.027","-","2.57"
"1998/02/03","19:00","1.123","-","2.82"
"1998/02/03","20:00","1.542","-","3.2"
"1998/02/03","21:00","2.149","-","3.68"
"1998/02/03","22:00","2.772","-","4.31"
"1998/02/03","23:00","3.241","-","4.78"
"1998/02/04","00:00","3.436","-","4.91"
"1998/02/04","01:00","3.317","-","4.73"
"1998/02/04","02:00","2.933","-","4.36"
"1998/02/04","03:00","2.409","-","3.93"
"1998/02/04","04:00","1.909","-","3.36"
"1998/02/04","05:00","1.594","-","3.17"
"1998/02/04","06:00","1.59","-","3.06"
"1998/02/04","07:00","1.945","-","3.29"
"1998/02/04","08:00","2.621","-","4.01"
"1998/02/04","09:00","3.494","-","4.72"
"1998/02/04","10:00","4.377","-","5.54"
"1998/02/04","11:00","5.069","-","6.08"
"1998/02/04","12:00","5.403","-","6.6"
"1998/02/04","13:00","5.292","-","6.5"
"1998/02/04","14:00","4.751","-","5.78"
"1998/02/04","15:00","3.883","-","4.82"
"1998/02/04","16:00","2.855","-","3.92"
"1998/02/04","17:00","1.861","-","2.85"
"1998/02/04","18:00","1.081","-","2.04"
"1998/02/04","19:00","0.645","-","1.66"
"1998/02/04","20:00","0.613","-","1.54"
"1998/02/04","21:00","0.953","-","1.74"
"1998/02/04","22:00","1.552","-","2.38"
"1998/02/04","23:00","2.244","-","3"
"1998/02/05","00:00","2.848","-","3.75"
"1998/02/05","01:00","3.226","-","3.88"
"1998/02/05","02:00","3.31","-","4.09"
"1998/02/05","03:00","3.119","-","4.15"
"1998/02/05","04:00","2.748","-","3.74"
"1998/02/05","05:00","2.34","-","3.28"
"1998/02/05","06:00","2.051","-","2.86"
"1998/02/05","07:00","2.016","-","2.82"
"1998/02/05","08:00","2.306","-","3.11"
"1998/02/05","09:00","2.907","-","3.67"
"1998/02/05","10:00","3.715","-","4.6"
"1998/02/05","11:00","4.553","-","5.31"
"1998/02/05","12:00","5.219","-","5.9"
"1998/02/05","13:00","5.539","-","6.28"
"1998/02/05","14:00","5.415","-","6.12"
"1998/02/05","15:00","4.844","-","5.59"
"1998/02/05","16:00","3.919","-","4.65"
"1998/02/05","17:00","2.799","-","3.63"
"1998/02/05","18:00","1.686","-","2.46"
"1998/02/05","19:00","0.776","-","1.65"
"1998/02/05","20:00","0.23","-","1.16"
"1998/02/05","21:00","0.131","-","1.01"
"1998/02/05","22:00","0.466","-","1.28"
"1998/02/05","23:00","1.124","-","1.91"
"1998/02/06","00:00","1.927","-","2.82"
"1998/02/06","01:00","2.68","-","3.68"
"1998/02/06","02:00","3.218","-","4.23"
"1998/02/06","03:00","3.45","-","4.49"
"1998/02/06","04:00","3.371","-","4.38"
"1998/02/06","05:00","3.062","-","4.11"
"1998/02/06","06:00","2.664","-","3.94"
"1998/02/06","07:00","2.347","-","3.58"
"1998/02/06","08:00","2.263","-","3.48"
"1998/02/06","09:00","2.503","-","3.69"
"1998/02/06","10:00","3.068","-","4.35"
"1998/02/06","11:00","3.856","-","5.22"
"1998/02/06","12:00","4.688","-","6.18"
"1998/02/06","13:00","5.352","-","6.95"
"1998/02/06","14:00","5.662","-","7.06"
"1998/02/06","15:00","5.507","-","7.1"
"1998/02/06","16:00","4.877","-","6.62"
"1998/02/06","17:00","3.863","-","5.42"
"1998/02/06","18:00","2.635","-","4.23"
"1998/02/06","19:00","1.413","-","3.09"
"1998/02/06","20:00","0.42","-","2.06"
"1998/02/06","21:00","-0.165","-","1.36"
"1998/02/06","22:00","-0.247","-","1.19"
"1998/02/06","23:00","0.158","-","1.55"
"1998/02/07","00:00","0.926","-","2.26"
"1998/02/07","01:00","1.859","-","3.16"
"1998/02/07","02:00","2.737","-","4"
"1998/02/07","03:00","3.376","-","4.52"
"1998/02/07","04:00","3.667","-","4.8"
"1998/02/07","05:00","3.604","-","4.65"
"1998/02/07","06:00","3.271","-","4.29"
"1998/02/07","07:00","2.828","-","3.83"
"1998/02/07","08:00","2.464","-","3.43"
"1998/02/07","09:00","2.348","-","3.31"
"1998/02/07","10:00","2.58","-","3.52"
"1998/02/07","11:00","3.158","-","4.08"
"1998/02/07","12:00","3.969","-","4.99"
"1998/02/07","13:00","4.818","-","5.83"
"1998/02/07","14:00","5.478","-","6.47"
"1998/02/07","15:00","5.754","-","6.93"
"1998/02/07","16:00","5.529","-","6.67"
"1998/02/07","17:00","4.799","-","5.92"
"1998/02/07","18:00","3.673","-","4.92"
"1998/02/07","19:00","2.344","-","3.66"
"1998/02/07","20:00","1.058","-","2.28"
"1998/02/07","21:00","0.056","-","1.26"
"1998/02/07","22:00","-0.479","-","0.65"
"1998/02/07","23:00","-0.459","-","0.84"
"1998/02/08","00:00","0.077","-","1.17"
"1998/02/08","01:00","0.981","-","2.07"
"1998/02/08","02:00","2.027","-","3.19"
"1998/02/08","03:00","2.975","-","4.1"
"1998/02/08","04:00","3.628","-","4.76"
"1998/02/08","05:00","3.882","-","4.92"
"1998/02/08","06:00","3.746","-","4.89"
"1998/02/08","07:00","3.331","-","4.25"
"1998/02/08","08:00","2.823","-","3.54"
"1998/02/08","09:00","2.429","-","3.21"
"1998/02/08","10:00","2.324","-","3.1"
"1998/02/08","11:00","2.6","-","3.49"
"1998/02/08","12:00","3.236","-","4.16"
"1998/02/08","13:00","4.094","-","4.7"
"1998/02/08","14:00","4.958","-","5.77"
"1998/02/08","15:00","5.587","-","6.44"
"1998/02/08","16:00","5.781","-","6.51"
"1998/02/08","17:00","5.437","-","6.27"
"1998/02/08","18:00","4.575","-","5.27"
"1998/02/08","19:00","3.335","-","3.94"
"1998/02/08","20:00","1.943","-","2.64"
"1998/02/08","21:00","0.663","-","1.43"
"1998/02/08","22:00","-0.261","-","0.22"
"1998/02/08","23:00","-0.657","-","0.05"
"1998/02/09","00:00","-0.467","-","0.16"
"1998/02/09","01:00","0.237","-","1.01"
"1998/02/09","02:00","1.27","-","1.9"
"1998/02/09","03:00","2.381","-","3.06"
"1998/02/09","04:00","3.318","-","4.16"
"1998/02/09","05:00","3.892","-","4.63"
"1998/02/09","06:00","4.023","-","4.79"
"1998/02/09","07:00","3.756","-","4.4"
"1998/02/09","08:00","3.239","-","3.61"
"1998/02/09","09:00","2.681","-","3.35"
"1998/02/09","10:00","2.3","-","2.75"
"1998/02/09","11:00","2.259","-","2.58"
"1998/02/09","12:00","2.625","-","2.98"
"1998/02/09","13:00","3.344","-","3.71"
"1998/02/09","14:00","4.249","-","4.72"
"1998/02/09","15:00","5.099","-","5.53"
"1998/02/09","16:00","5.645","-","6.09"
"1998/02/09","17:00","5.703","-","6.19"
"1998/02/09","18:00","5.199","-","5.78"
"1998/02/09","19:00","4.196","-","4.6"
"1998/02/09","20:00","2.871","-","3.39"
"1998/02/09","21:00","1.478","-","1.98"
"1998/02/09","22:00","0.288","-","0.68"
"1998/02/09","23:00","-0.47","-","-0.08"
"1998/02/10","00:00","-0.657","-","-0.2"
"1998/02/10","01:00","-0.256","-","0.07"
"1998/02/10","02:00","0.617","-","1.04"
"1998/02/10","03:00","1.74","-","2.08"
"1998/02/10","04:00","2.845","-","3.15"
"1998/02/10","05:00","3.683","-","4.02"
"1998/02/10","06:00","4.096","-","4.5"
"1998/02/10","07:00","4.048","-","4.43"
"1998/02/10","08:00","3.63","-","3.94"
"1998/02/10","09:00","3.026","-","3.39"
"1998/02/10","10:00","2.46","-","2.74"
"1998/02/10","11:00","2.142","-","2.4"
"1998/02/10","12:00","2.21","-","2.41"
"1998/02/10","13:00","2.693","-","2.94"
"1998/02/10","14:00","3.497","-","3.8"
"1998/02/10","15:00","4.419","-","4.78"
"1998/02/10","16:00","5.204","-","5.64"
"1998/02/10","17:00","5.611","-","6.04"
"1998/02/10","18:00","5.488","-","5.97"
"1998/02/10","19:00","4.81","-","5.24"
"1998/02/10","20:00","3.688","-","4.19"
"1998/02/10","21:00","2.336","-","2.81"
"1998/02/10","22:00","1.02","-","1.24"
"1998/02/10","23:00","0.001","-","0.32"
"1998/02/11","00:00","-0.522","-","-0.22"
"1998/02/11","01:00","-0.456","-","-0.2"
"1998/02/11","02:00","0.162","-","0.51"
"1998/02/11","03:00","1.17","-","1.43"
"1998/02/11","04:00","2.316","-","2.7"
"1998/02/11","05:00","3.33","-","3.79"
"1998/02/11","06:00","3.992","-","4.34"
"1998/02/11","07:00","4.191","-","4.48"
"1998/02/11","08:00","3.947","-","4.27"
"1998/02/11","09:00","3.395","-","3.79"
"1998/02/11","10:00","2.744","-","3.01"
"1998/02/11","11:00","2.22","-","2.38"
"1998/02/11","12:00","2.01","-","2.19"
"1998/02/11","13:00","2.215","-","2.45"
"1998/02/11","14:00","2.817","-","3"
"1998/02/11","15:00","3.677","-","3.84"
"1998/02/11","16:00","4.565","-","4.87"
"1998/02/11","17:00","5.225","-","5.53"
"1998/02/11","18:00","5.446","-","5.82"
"1998/02/11","19:00","5.125","-","5.55"
"1998/02/11","20:00","4.294","-","4.76"
"1998/02/11","21:00","3.108","-","3.61"
"1998/02/11","22:00","1.804","-","2.17"
"1998/02/11","23:00","0.645","-","0.95"
"1998/02/12","00:00","-0.134","-","0.16"
"1998/02/12","01:00","-0.38","-","-0.11"
"1998/02/12","02:00","-0.056","-","0.17"
