"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"1998/12/31","13:00","4.2","-","3.87"
"1998/12/31","14:00","5.328","-","5.06"
"1998/12/31","15:00","6.236","-","5.83"
"1998/12/31","16:00","6.66","-","6.26"
"1998/12/31","17:00","6.441","-","6.03"
"1998/12/31","18:00","5.563","-","5.11"
"1998/12/31","19:00","4.164","-","3.7"
"1998/12/31","20:00","2.498","-","2.15"
"1998/12/31","21:00","0.875","-","0.51"
"1998/12/31","22:00","-0.4","-","-0.76"
"1998/12/31","23:00","-1.1","-","-1.46"
"1999/01/01","00:00","-1.119","-","-1.49"
"1999/01/01","01:00","-0.507","-","-0.89"
"1999/01/01","02:00","0.568","-","0.14"
"1999/01/01","03:00","1.832","-","1.33"
"1999/01/01","04:00","2.987","-","2.54"
"1999/01/01","05:00","3.789","-","3.35"
"1999/01/01","06:00","4.108","-","3.59"
"1999/01/01","07:00","3.954","-","3.42"
"1999/01/01","08:00","3.467","-","2.92"
"1999/01/01","09:00","2.871","-","2.34"
"1999/01/01","10:00","2.416","-","1.96"
"1999/01/01","11:00","2.309","-","1.94"
"1999/01/01","12:00","2.662","-","2.18"
"1999/01/01","13:00","3.455","-","3.06"
"1999/01/01","14:00","4.531","-","4.08"
"1999/01/01","15:00","5.625","-","5.21"
"1999/01/01","16:00","6.438","-","5.96"
"1999/01/01","17:00","6.716","-","6.2"
"1999/01/01","18:00","6.322","-","5.89"
"1999/01/01","19:00","5.278","-","4.9"
"1999/01/01","20:00","3.752","-","3.4"
"1999/01/01","21:00","2.022","-","1.59"
"1999/01/01","22:00","0.409","-","-0.06"
"1999/01/01","23:00","-0.79","-","-1.23"
"1999/01/02","00:00","-1.364","-","-1.74"
"1999/01/02","01:00","-1.23","-","-1.62"
"1999/01/02","02:00","-0.459","-","-0.86"
"1999/01/02","03:00","0.74","-","0.33"
"1999/01/02","04:00","2.071","-","1.62"
"1999/01/02","05:00","3.232","-","2.81"
"1999/01/02","06:00","3.988","-","3.52"
"1999/01/02","07:00","4.235","-","3.74"
"1999/01/02","08:00","4.015","-","3.55"
"1999/01/02","09:00","3.489","-","2.97"
"1999/01/02","10:00","2.893","-","2.42"
"1999/01/02","11:00","2.473","-","2.04"
"1999/01/02","12:00","2.424","-","1.96"
"1999/01/02","13:00","2.837","-","2.54"
"1999/01/02","14:00","3.668","-","3.37"
"1999/01/02","15:00","4.735","-","4.45"
"1999/01/02","16:00","5.762","-","5.52"
"1999/01/02","17:00","6.451","-","6.22"
"1999/01/02","18:00","6.572","-","6.33"
"1999/01/02","19:00","6.022","-","5.77"
"1999/01/02","20:00","4.86","-","4.6"
"1999/01/02","21:00","3.282","-","3.09"
"1999/01/02","22:00","1.575","-","1.3"
"1999/01/02","23:00","0.055","-","-0.13"
"1999/01/03","00:00","-0.998","-","-1.26"
"1999/01/03","01:00","-1.397","-","-1.55"
"1999/01/03","02:00","-1.094","-","-1.31"
"1999/01/03","03:00","-0.193","-","-0.36"
"1999/01/03","04:00","1.074","-","0.83"
"1999/01/03","05:00","2.4","-","2.16"
"1999/01/03","06:00","3.496","-","3.28"
"1999/01/03","07:00","4.155","-","4.11"
"1999/01/03","08:00","4.306","-","4.15"
"1999/01/03","09:00","4.018","-","3.82"
"1999/01/03","10:00","3.466","-","3.19"
"1999/01/03","11:00","2.885","-","2.57"
"1999/01/03","12:00","2.51","-","2.25"
"1999/01/03","13:00","2.516","-","2.22"
"1999/01/03","14:00","2.969","-","2.79"
"1999/01/03","15:00","3.8","-","3.63"
"1999/01/03","16:00","4.809","-","4.64"
"1999/01/03","17:00","5.721","-","5.64"
"1999/01/03","18:00","6.258","-","6.16"
"1999/01/03","19:00","6.225","-","6.05"
"1999/01/03","20:00","5.56","-","5.44"
"1999/01/03","21:00","4.351","-","4.29"
"1999/01/03","22:00","2.806","-","2.59"
"1999/01/03","23:00","1.208","-","0.95"
"1999/01/04","00:00","-0.143","-","-0.45"
"1999/01/04","01:00","-0.997","-","-1.3"
"1999/01/04","02:00","-1.202","-","-1.55"
"1999/01/04","03:00","-0.746","-","-1.14"
"1999/01/04","04:00","0.239","-","-0.13"
"1999/01/04","05:00","1.507","-","1.17"
"1999/01/04","06:00","2.762","-","2.43"
"1999/01/04","07:00","3.742","-","3.45"
"1999/01/04","08:00","4.279","-","3.96"
"1999/01/04","09:00","4.332","-","4.05"
"1999/01/04","10:00","3.988","-","3.68"
"1999/01/04","11:00","3.426","-","3.07"
"1999/01/04","12:00","2.873","-","2.52"
"1999/01/04","13:00","2.544","-","2.24"
"1999/01/04","14:00","2.591","-","2.28"
"1999/01/04","15:00","3.053","-","2.7"
"1999/01/04","16:00","3.836","-","3.52"
"1999/01/04","17:00","4.737","-","4.5"
"1999/01/04","18:00","5.496","-","5.21"
"1999/01/04","19:00","5.873","-","5.64"
"1999/01/04","20:00","5.713","-","5.49"
"1999/01/04","21:00","4.992","-","4.75"
"1999/01/04","22:00","3.811","-","3.51"
"1999/01/04","23:00","2.379","-","2.03"
"1999/01/05","00:00","0.963","-","0.61"
"1999/01/05","01:00","-0.168","-","-0.54"
"1999/01/05","02:00","-0.797","-","-1.17"
"1999/01/05","03:00","-0.814","-","-1.26"
"1999/01/05","04:00","-0.241","-","-0.64"
"1999/01/05","05:00","0.77","-","0.4"
"1999/01/05","06:00","1.978","-","1.6"
"1999/01/05","07:00","3.115","-","2.74"
"1999/01/05","08:00","3.955","-","3.62"
"1999/01/05","09:00","4.367","-","4.07"
"1999/01/05","10:00","4.334","-","4.02"
"1999/01/05","11:00","3.951","-","3.61"
"1999/01/05","12:00","3.393","-","3.02"
"1999/01/05","13:00","2.872","-","2.54"
"1999/01/05","14:00","2.581","-","2.22"
"1999/01/05","15:00","2.641","-","2.31"
"1999/01/05","16:00","3.067","-","2.74"
"1999/01/05","17:00","3.753","-","3.44"
"1999/01/05","18:00","4.508","-","4.23"
"1999/01/05","19:00","5.102","-","4.83"
"1999/01/05","20:00","5.339","-","5.1"
"1999/01/05","21:00","5.102","-","4.86"
"1999/01/05","22:00","4.388","-","4.12"
"1999/01/05","23:00","3.306","-","3.08"
"1999/01/06","00:00","2.051","-","1.78"
"1999/01/06","01:00","0.865","-","0.59"
"1999/01/06","02:00","-0.019","-","-0.35"
"1999/01/06","03:00","-0.426","-","-0.75"
"1999/01/06","04:00","-0.286","-","-0.63"
"1999/01/06","05:00","0.353","-","0.05"
"1999/01/06","06:00","1.336","-","1.06"
"1999/01/06","07:00","2.442","-","2.19"
"1999/01/06","08:00","3.439","-","3.22"
"1999/01/06","09:00","4.139","-","3.98"
"1999/01/06","10:00","4.438","-","4.26"
"1999/01/06","11:00","4.334","-","4.09"
"1999/01/06","12:00","3.924","-","3.69"
"1999/01/06","13:00","3.374","-","3.12"
"1999/01/06","14:00","2.877","-","2.66"
"1999/01/06","15:00","2.599","-","2.38"
"1999/01/06","16:00","2.635","-","2.36"
"1999/01/06","17:00","2.981","-","2.82"
"1999/01/06","18:00","3.537","-","3.4"
"1999/01/06","19:00","4.134","-","4.02"
"1999/01/06","20:00","4.582","-","4.4"
"1999/01/06","21:00","4.723","-","4.49"
"1999/01/06","22:00","4.469","-","4.22"
"1999/01/06","23:00","3.826","-","3.65"
"1999/01/07","00:00","2.899","-","2.69"
"1999/01/07","01:00","1.862","-","1.59"
"1999/01/07","02:00","0.925","-","0.65"
"1999/01/07","03:00","0.283","-","0.04"
"1999/01/07","04:00","0.067","-","-0.12"
"1999/01/07","05:00","0.316","-","0.13"
"1999/01/07","06:00","0.971","-","0.71"
"1999/01/07","07:00","1.888","-","1.63"
"1999/01/07","08:00","2.875","-","2.71"
"1999/01/07","09:00","3.735","-","3.63"
"1999/01/07","10:00","4.308","-","4.18"
"1999/01/07","11:00","4.51","-","4.3"
"1999/01/07","12:00","4.346","-","4.18"
"1999/01/07","13:00","3.911","-","3.71"
"1999/01/07","14:00","3.359","-","3.1"
"1999/01/07","15:00","2.861","-","2.65"
"1999/01/07","16:00","2.561","-","2.41"
"1999/01/07","17:00","2.533","-","2.26"
"1999/01/07","18:00","2.771","-","2.49"
"1999/01/07","19:00","3.19","-","2.97"
"1999/01/07","20:00","3.651","-","3.44"
"1999/01/07","21:00","4.001","-","3.74"
"1999/01/07","22:00","4.107","-","3.86"
"1999/01/07","23:00","3.895","-","3.58"
"1999/01/08","00:00","3.375","-","3.06"
"1999/01/08","01:00","2.635","-","2.36"
"1999/01/08","02:00","1.828","-","1.6"
"1999/01/08","03:00","1.13","-","0.83"
"1999/01/08","04:00","0.694","-","0.26"
"1999/01/08","05:00","0.62","-","0.3"
"1999/01/08","06:00","0.93","-","0.6"
"1999/01/08","07:00","1.565","-","1.26"
"1999/01/08","08:00","2.403","-","2.13"
"1999/01/08","09:00","3.278","-","3.03"
"1999/01/08","10:00","4.017","-","3.74"
"1999/01/08","11:00","4.481","-","4.24"
"1999/01/08","12:00","4.595","-","4.34"
"1999/01/08","13:00","4.37","-","4.09"
"1999/01/08","14:00","3.896","-","3.53"
"1999/01/08","15:00","3.316","-","3.08"
"1999/01/08","16:00","2.783","-","2.48"
"1999/01/08","17:00","2.423","-","2.16"
"1999/01/08","18:00","2.306","-","1.94"
"1999/01/08","19:00","2.434","-","2.07"
"1999/01/08","20:00","2.744","-","2.4"
"1999/01/08","21:00","3.123","-","2.83"
"1999/01/08","22:00","3.438","-","3.23"
"1999/01/08","23:00","3.57","-","3.25"
"1999/01/09","00:00","3.451","-","3.02"
"1999/01/09","01:00","3.081","-","2.63"
"1999/01/09","02:00","2.535","-","2.17"
"1999/01/09","03:00","1.939","-","1.58"
"1999/01/09","04:00","1.437","-","0.98"
"1999/01/09","05:00","1.154","-","0.77"
"1999/01/09","06:00","1.171","-","0.76"
"1999/01/09","07:00","1.505","-","1.16"
"1999/01/09","08:00","2.11","-","1.8"
"1999/01/09","09:00","2.878","-","2.68"
"1999/01/09","10:00","3.66","-","3.4"
"1999/01/09","11:00","4.299","-","4"
"1999/01/09","12:00","4.664","-","4.39"
"1999/01/09","13:00","4.69","-","4.4"
"1999/01/09","14:00","4.39","-","4.1"
"1999/01/09","15:00","3.849","-","3.57"
"1999/01/09","16:00","3.203","-","2.96"
"1999/01/09","17:00","2.597","-","2.42"
"1999/01/09","18:00","2.154","-","1.98"
"1999/01/09","19:00","1.95","-","1.73"
"1999/01/09","20:00","2.001","-","1.83"
"1999/01/09","21:00","2.259","-","2.02"
"1999/01/09","22:00","2.624","-","2.41"
"1999/01/09","23:00","2.97","-","2.67"
"1999/01/10","00:00","3.18","-","2.87"
"1999/01/10","01:00","3.179","-","2.94"
"1999/01/10","02:00","2.96","-","2.64"
"1999/01/10","03:00","2.582","-","2.26"
"1999/01/10","04:00","2.149","-","1.82"
"1999/01/10","05:00","1.785","-","1.44"
"1999/01/10","06:00","1.6","-","1.25"
"1999/01/10","07:00","1.67","-","1.43"
"1999/01/10","08:00","2.017","-","1.79"
"1999/01/10","09:00","2.601","-","2.4"
"1999/01/10","10:00","3.321","-","3.14"
"1999/01/10","11:00","4.035","-","3.87"
"1999/01/10","12:00","4.588","-","4.54"
"1999/01/10","13:00","4.857","-","4.74"
"1999/01/10","14:00","4.78","-","4.66"
"1999/01/10","15:00","4.374","-","4.24"
"1999/01/10","16:00","3.729","-","3.58"
"1999/01/10","17:00","2.98","-","2.79"
"1999/01/10","18:00","2.278","-","2.19"
"1999/01/10","19:00","1.755","-","1.71"
"1999/01/10","20:00","1.498","-","1.45"
"1999/01/10","21:00","1.531","-","1.53"
"1999/01/10","22:00","1.81","-","1.81"
"1999/01/10","23:00","2.23","-","2.19"
"1999/01/11","00:00","2.659","-","2.63"
"1999/01/11","01:00","2.971","-","2.95"
"1999/01/11","02:00","3.088","-","2.96"
"1999/01/11","03:00","2.991","-","2.88"
"1999/01/11","04:00","2.729","-","2.57"
"1999/01/11","05:00","2.396","-","2.14"
"1999/01/11","06:00","2.11","-","1.86"
"1999/01/11","07:00","1.982","-","1.73"
"1999/01/11","08:00","2.091","-","1.83"
"1999/01/11","09:00","2.46","-","2.45"
"1999/01/11","10:00","3.048","-","3.18"
"1999/01/11","11:00","3.748","-","3.86"
"1999/01/11","12:00","4.411","-","4.41"
"1999/01/11","13:00","4.883","-","4.87"
"1999/01/11","14:00","5.041","-","4.94"
"1999/01/11","15:00","4.833","-","4.85"
"1999/01/11","16:00","4.285","-","4.2"
"1999/01/11","17:00","3.498","-","3.39"
"1999/01/11","18:00","2.623","-","2.71"
"1999/01/11","19:00","1.829","-","1.83"
"1999/01/11","20:00","1.26","-","1.16"
"1999/01/11","21:00","1.01","-","1.02"
"1999/01/11","22:00","1.099","-","1.04"
"1999/01/11","23:00","1.467","-","1.52"
"1999/01/12","00:00","1.994","-","1.99"
"1999/01/12","01:00","2.533","-","2.52"
"1999/01/12","02:00","2.947","-","2.84"
"1999/01/12","03:00","3.149","-","3.1"
"1999/01/12","04:00","3.12","-","3.05"
"1999/01/12","05:00","2.908","-","2.74"
"1999/01/12","06:00","2.614","-","2.44"
"1999/01/12","07:00","2.364","-","2.12"
"1999/01/12","08:00","2.277","-","2.05"
"1999/01/12","09:00","2.433","-","2.21"
"1999/01/12","10:00","2.849","-","2.62"
"1999/01/12","11:00","3.469","-","3.35"
"1999/01/12","12:00","4.168","-","4.02"
"1999/01/12","13:00","4.787","-","4.68"
"1999/01/12","14:00","5.166","-","5.12"
"1999/01/12","15:00","5.187","-","4.98"
"1999/01/12","16:00","4.811","-","4.6"
"1999/01/12","17:00","4.084","-","4"
"1999/01/12","18:00","3.134","-","2.84"
"1999/01/12","19:00","2.138","-","1.99"
"1999/01/12","20:00","1.285","-","1.15"
"1999/01/12","21:00","0.73","-","0.62"
"1999/01/12","22:00","0.559","-","0.47"
"1999/01/12","23:00","0.772","-","0.59"
"1999/01/13","00:00","1.282","-","1.11"
"1999/01/13","01:00","1.943","-","1.82"
"1999/01/13","02:00","2.589","-","2.42"
"1999/01/13","03:00","3.072","-","2.93"
"1999/01/13","04:00","3.306","-","3.05"
"1999/01/13","05:00","3.279","-","3.01"
"1999/01/13","06:00","3.055","-","2.81"
"1999/01/13","07:00","2.757","-","2.45"
"1999/01/13","08:00","2.526","-","2.24"
"1999/01/13","09:00","2.489","-","2.14"
"1999/01/13","10:00","2.716","-","2.4"
"1999/01/13","11:00","3.207","-","2.99"
"1999/01/13","12:00","3.879","-","3.5"
"1999/01/13","13:00","4.585","-","4.33"
"1999/01/13","14:00","5.15","-","4.98"
"1999/01/13","15:00","5.409","-","5.04"
"1999/01/13","16:00","5.257","-","4.85"
"1999/01/13","17:00","4.677","-","4.35"
"1999/01/13","18:00","3.75","-","3.49"
"1999/01/13","19:00","2.641","-","2.35"
"1999/01/13","20:00","1.557","-","1.28"
"1999/01/13","21:00","0.704","-","0.49"
"1999/01/13","22:00","0.232","-","0"
"1999/01/13","23:00","0.208","-","0.03"
"1999/01/14","00:00","0.597","-","0.38"
"1999/01/14","01:00","1.276","-","1.02"
"1999/01/14","02:00","2.069","-","1.71"
"1999/01/14","03:00","2.79","-","2.37"
"1999/01/14","04:00","3.289","-","2.91"
"1999/01/14","05:00","3.488","-","3.07"
"1999/01/14","06:00","3.403","-","2.92"
"1999/01/14","07:00","3.128","-","2.61"
"1999/01/14","08:00","2.81","-","2.33"
"1999/01/14","09:00","2.607","-","2.15"
"1999/01/14","10:00","2.643","-","2.25"
"1999/01/14","11:00","2.97","-","2.56"
"1999/01/14","12:00","3.556","-","3.17"
"1999/01/14","13:00","4.288","-","3.99"
"1999/01/14","14:00","4.991","-","4.71"
"1999/01/14","15:00","5.474","-","5.11"
"1999/01/14","16:00","5.576","-","5.23"
"1999/01/14","17:00","5.213","-","4.89"
"1999/01/14","18:00","4.407","-","4.04"
"1999/01/14","19:00","3.284","-","2.96"
"1999/01/14","20:00","2.048","-","1.77"
"1999/01/14","21:00","0.934","-","0.57"
"1999/01/14","22:00","0.15","-","-0.14"
"1999/01/14","23:00","-0.17","-","-0.47"
"1999/01/15","00:00","0.004","-","-0.32"
"1999/01/15","01:00","0.597","-","0.43"
"1999/01/15","02:00","1.444","-","1.29"
"1999/01/15","03:00","2.338","-","2.14"
"1999/01/15","04:00","3.08","-","2.86"
"1999/01/15","05:00","3.528","-","3.19"
"1999/01/15","06:00","3.636","-","3.26"
"1999/01/15","07:00","3.453","-","3.17"
"1999/01/15","08:00","3.112","-","2.88"
"1999/01/15","09:00","2.786","-","2.54"
"1999/01/15","10:00","2.636","-","2.36"
"1999/01/15","11:00","2.772","-","2.51"
"1999/01/15","12:00","3.22","-","2.89"
"1999/01/15","13:00","3.91","-","3.75"
"1999/01/15","14:00","4.691","-","4.49"
"1999/01/15","15:00","5.362","-","5"
"1999/01/15","16:00","5.722","-","5.42"
"1999/01/15","17:00","5.626","-","5.37"
"1999/01/15","18:00","5.028","-","4.92"
"1999/01/15","19:00","3.998","-","3.73"
"1999/01/15","20:00","2.711","-","2.47"
"1999/01/15","21:00","1.406","-","1.19"
"1999/01/15","22:00","0.332","-","0.06"
"1999/01/15","23:00","-0.315","-","-0.43"
"1999/01/16","00:00","-0.43","-","-0.66"
"1999/01/16","01:00","-0.026","-","-0.17"
"1999/01/16","02:00","0.771","-","0.62"
"1999/01/16","03:00","1.756","-","1.7"
"1999/01/16","04:00","2.696","-","2.59"
"1999/01/16","05:00","3.394","-","3.31"
"1999/01/16","06:00","3.734","-","3.47"
"1999/01/16","07:00","3.71","-","3.47"
"1999/01/16","08:00","3.418","-","3.07"
"1999/01/16","09:00","3.024","-","2.95"
"1999/01/16","10:00","2.714","-","2.47"
"1999/01/16","11:00","2.646","-","2.52"
"1999/01/16","12:00","2.906","-","2.72"
"1999/01/16","13:00","3.483","-","3.57"
"1999/01/16","14:00","4.266","-","4.34"
"1999/01/16","15:00","5.065","-","4.95"
"1999/01/16","16:00","5.659","-","5.65"
"1999/01/16","17:00","5.852","-","5.77"
"1999/01/16","18:00","5.53","-","5.47"
"1999/01/16","19:00","4.696","-","4.47"
"1999/01/16","20:00","3.473","-","3.26"
"1999/01/16","21:00","2.079","-","1.85"
"1999/01/16","22:00","0.777","-","0.63"
"1999/01/16","23:00","-0.187","-","-0.44"
"1999/01/17","00:00","-0.639","-","-0.72"
"1999/01/17","01:00","-0.514","-","-0.71"
"1999/01/17","02:00","0.123","-","-0.06"
"1999/01/17","03:00","1.096","-","0.92"
"1999/01/17","04:00","2.165","-","2.02"
"1999/01/17","05:00","3.086","-","2.97"
"1999/01/17","06:00","3.68","-","3.58"
"1999/01/17","07:00","3.872","-","3.73"
"1999/01/17","08:00","3.705","-","3.36"
"1999/01/17","09:00","3.316","-","3.06"
"1999/01/17","10:00","2.893","-","2.8"
"1999/01/17","11:00","2.63","-","2.47"
"1999/01/17","12:00","2.666","-","2.59"
"1999/01/17","13:00","3.059","-","2.84"
"1999/01/17","14:00","3.753","-","3.69"
"1999/01/17","15:00","4.596","-","4.52"
"1999/01/17","16:00","5.367","-","5.26"
"1999/01/17","17:00","5.836","-","5.75"
"1999/01/17","18:00","5.828","-","5.7"
"1999/01/17","19:00","5.276","-","5.13"
"1999/01/17","20:00","4.236","-","4.06"
"1999/01/17","21:00","2.879","-","2.69"
"1999/01/17","22:00","1.453","-","1.28"
"1999/01/17","23:00","0.228","-","-0.06"
"1999/01/18","00:00","-0.563","-","-0.7"
"1999/01/18","01:00","-0.78","-","-1.08"
"1999/01/18","02:00","-0.407","-","-0.43"
"1999/01/18","03:00","0.439","-","0.33"
"1999/01/18","04:00","1.536","-","1.3"
"1999/01/18","05:00","2.621","-","2.28"
"1999/01/18","06:00","3.46","-","3.14"
"1999/01/18","07:00","3.908","-","3.76"
"1999/01/18","08:00","3.937","-","3.85"
"1999/01/18","09:00","3.636","-","3.27"
"1999/01/18","10:00","3.173","-","2.89"
"1999/01/18","11:00","2.751","-","2.49"
"1999/01/18","12:00","2.556","-","2.33"
"1999/01/18","13:00","2.705","-","2.59"
"1999/01/18","14:00","3.217","-","3.05"
"1999/01/18","15:00","3.996","-","3.79"
"1999/01/18","16:00","4.85","-","4.68"
"1999/01/18","17:00","5.539","-","5.43"
"1999/01/18","18:00","5.846","-","5.79"
"1999/01/18","19:00","5.633","-","5.41"
"1999/01/18","20:00","4.881","-","4.64"
"1999/01/18","21:00","3.696","-","3.47"
"1999/01/18","22:00","2.283","-","2.06"
"1999/01/18","23:00","0.905","-","0.64"
"1999/01/19","00:00","-0.173","-","-0.38"
"1999/01/19","01:00","-0.746","-","-0.88"
"1999/01/19","02:00","-0.713","-","-0.93"
"1999/01/19","03:00","-0.11","-","-0.29"
"1999/01/19","04:00","0.893","-","1.13"
"1999/01/19","05:00","2.046","-","1.92"
"1999/01/19","06:00","3.082","-","2.89"
"1999/01/19","07:00","3.791","-","3.85"
"1999/01/19","08:00","4.073","-","3.95"
"1999/01/19","09:00","3.945","-","3.79"
"1999/01/19","10:00","3.532","-","3.35"
"1999/01/19","11:00","3.022","-","2.89"
"1999/01/19","12:00","2.62","-","2.54"
"1999/01/19","13:00","2.498","-","2.3"
"1999/01/19","14:00","2.745","-","2.62"
"1999/01/19","15:00","3.342","-","3.39"
"1999/01/19","16:00","4.153","-","4.12"
"1999/01/19","17:00","4.962","-","4.85"
"1999/01/19","18:00","5.531","-","5.58"
"1999/01/19","19:00","5.668","-","5.63"
"1999/01/19","20:00","5.279","-","5.32"
"1999/01/19","21:00","4.39","-","4.36"
"1999/01/19","22:00","3.143","-","3.21"
"1999/01/19","23:00","1.761","-","1.73"
"1999/01/20","00:00","0.508","-","0.43"
"1999/01/20","01:00","-0.371","-","-0.35"
"1999/01/20","02:00","-0.702","-","-0.64"
"1999/01/20","03:00","-0.433","-","-0.55"
"1999/01/20","04:00","0.35","-","0.45"
"1999/01/20","05:00","1.444","-","1.57"
"1999/01/20","06:00","2.583","-","2.77"
"1999/01/20","07:00","3.518","-","3.51"
"1999/01/20","08:00","4.074","-","4.14"
"1999/01/20","09:00","4.192","-","4.25"
"1999/01/20","10:00","3.927","-","4"
"1999/01/20","11:00","3.424","-","3.52"
"1999/01/20","12:00","2.884","-","2.86"
"1999/01/20","13:00","2.505","-","2.54"
"1999/01/20","14:00","2.44","-","2.47"
"1999/01/20","15:00","2.748","-","2.73"
"1999/01/20","16:00","3.374","-","3.36"
"1999/01/20","17:00","4.158","-","4.21"
"1999/01/20","18:00","4.878","-","4.83"
"1999/01/20","19:00","5.315","-","5.21"
"1999/01/20","20:00","5.311","-","5.27"
"1999/01/20","21:00","4.811","-","4.72"
"1999/01/20","22:00","3.873","-","3.88"
"1999/01/20","23:00","2.655","-","2.49"
"1999/01/21","00:00","1.386","-","1.47"
"1999/01/21","01:00","0.317","-","0.43"
"1999/01/21","02:00","-0.333","-","-0.33"
"1999/01/21","03:00","-0.431","-","-0.46"
"1999/01/21","04:00","0.03","-","-0.04"
"1999/01/21","05:00","0.927","-","0.86"
"1999/01/21","06:00","2.041","-","2.05"
"1999/01/21","07:00","3.113","-","3.08"
"1999/01/21","08:00","3.92","-","3.75"
"1999/01/21","09:00","4.323","-","4.17"
"1999/01/21","10:00","4.294","-","4.25"
"1999/01/21","11:00","3.912","-","3.63"
"1999/01/21","12:00","3.337","-","3.12"
"1999/01/21","13:00","2.767","-","2.43"
"1999/01/21","14:00","2.394","-","1.98"
"1999/01/21","15:00","2.346","-","1.85"
"1999/01/21","16:00","2.658","-","2.39"
"1999/01/21","17:00","3.251","-","2.84"
"1999/01/21","18:00","3.96","-","3.63"
"1999/01/21","19:00","4.575","-","4.32"
"1999/01/21","20:00","4.906","-","4.48"
"1999/01/21","21:00","4.824","-","4.52"
"1999/01/21","22:00","4.3","-","3.84"
"1999/01/21","23:00","3.406","-","2.83"
"1999/01/22","00:00","2.305","-","1.85"
