"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2000/12/29","08:00","3.467","-","3.18"
"2000/12/29","09:00","3.855","-","3.57"
"2000/12/29","10:00","3.925","-","3.66"
"2000/12/29","11:00","3.747","-","3.5"
"2000/12/29","12:00","3.447","-","3.22"
"2000/12/29","13:00","3.176","-","2.95"
"2000/12/29","14:00","3.066","-","2.91"
"2000/12/29","15:00","3.193","-","3.03"
"2000/12/29","16:00","3.552","-","3.44"
"2000/12/29","17:00","4.057","-","3.94"
"2000/12/29","18:00","4.564","-","4.47"
"2000/12/29","19:00","4.912","-","4.79"
"2000/12/29","20:00","4.969","-","4.79"
"2000/12/29","21:00","4.659","-","4.47"
"2000/12/29","22:00","3.986","-","3.78"
"2000/12/29","23:00","3.038","-","2.78"
"2000/12/30","00:00","1.97","-","1.69"
"2000/12/30","01:00","0.976","-","0.76"
"2000/12/30","02:00","0.248","-","0.01"
"2000/12/30","03:00","-0.074","-","-0.31"
"2000/12/30","04:00","0.06","-","-0.18"
"2000/12/30","05:00","0.601","-","0.43"
"2000/12/30","06:00","1.411","-","1.15"
"2000/12/30","07:00","2.31","-","2.03"
"2000/12/30","08:00","3.116","-","2.83"
"2000/12/30","09:00","3.691","-","3.36"
"2000/12/30","10:00","3.966","-","3.68"
"2000/12/30","11:00","3.949","-","3.64"
"2000/12/30","12:00","3.722","-","3.55"
"2000/12/30","13:00","3.411","-","3.24"
"2000/12/30","14:00","3.159","-","3"
"2000/12/30","15:00","3.076","-","2.94"
"2000/12/30","16:00","3.214","-","3.14"
"2000/12/30","17:00","3.544","-","3.53"
"2000/12/30","18:00","3.972","-","3.91"
"2000/12/30","19:00","4.367","-","4.27"
"2000/12/30","20:00","4.591","-","4.47"
"2000/12/30","21:00","4.542","-","4.41"
"2000/12/30","22:00","4.171","-","4.01"
"2000/12/30","23:00","3.498","-","3.36"
"2000/12/31","00:00","2.617","-","2.33"
"2000/12/31","01:00","1.68","-","1.43"
"2000/12/31","02:00","0.866","-","0.68"
"2000/12/31","03:00","0.338","-","0.14"
"2000/12/31","04:00","0.201","-","0.04"
"2000/12/31","05:00","0.474","-","0.34"
"2000/12/31","06:00","1.084","-","0.89"
"2000/12/31","07:00","1.895","-","1.86"
"2000/12/31","08:00","2.736","-","2.51"
"2000/12/31","09:00","3.45","-","3.22"
"2000/12/31","10:00","3.92","-","3.79"
"2000/12/31","11:00","4.096","-","3.83"
"2000/12/31","12:00","4.001","-","3.71"
"2000/12/31","13:00","3.72","-","3.5"
"2000/12/31","14:00","3.382","-","3.19"
"2000/12/31","15:00","3.116","-","3.02"
"2000/12/31","16:00","3.017","-","2.96"
"2000/12/31","17:00","3.118","-","3.11"
"2000/12/31","18:00","3.383","-","3.45"
"2000/12/31","19:00","3.725","-","3.7"
"2000/12/31","20:00","4.028","-","4.04"
"2000/12/31","21:00","4.176","-","4.14"
"2000/12/31","22:00","4.085","-","3.9"
"2000/12/31","23:00","3.718","-","3.5"
"2001/01/01","00:00","3.125","-","2.92"
"2001/01/01","01:00","2.351","-","2.22"
"2001/01/01","02:00","1.563","-","1.38"
"2001/01/01","03:00","0.92","-","0.77"
"2001/01/01","04:00","0.559","-","0.62"
"2001/01/01","05:00","0.556","-","0.43"
"2001/01/01","06:00","0.91","-","0.92"
"2001/01/01","07:00","1.545","-","1.55"
"2001/01/01","08:00","2.329","-","2.27"
"2001/01/01","09:00","3.108","-","3.08"
"2001/01/01","10:00","3.737","-","3.66"
"2001/01/01","11:00","4.116","-","4.03"
"2001/01/01","12:00","4.205","-","4.13"
"2001/01/01","13:00","4.035","-","3.96"
"2001/01/01","14:00","3.696","-","3.66"
"2001/01/01","15:00","3.312","-","3.32"
"2001/01/01","16:00","3.003","-","2.9"
"2001/01/01","17:00","2.853","-","2.92"
"2001/01/01","18:00","2.892","-","2.85"
"2001/01/01","19:00","3.088","-","3"
"2001/01/01","20:00","3.365","-","3.34"
"2001/01/01","21:00","3.622","-","3.58"
"2001/01/01","22:00","3.754","-","3.61"
"2001/01/01","23:00","3.684","-","3.51"
"2001/01/02","00:00","3.376","-","3.21"
"2001/01/02","01:00","2.859","-","2.69"
"2001/01/02","02:00","2.219","-","2.04"
"2001/01/02","03:00","1.586","-","1.28"
"2001/01/02","04:00","1.102","-","0.88"
"2001/01/02","05:00","0.883","-","0.75"
"2001/01/02","06:00","0.99","-","0.78"
"2001/01/02","07:00","1.415","-","1.24"
"2001/01/02","08:00","2.081","-","1.99"
"2001/01/02","09:00","2.857","-","2.77"
"2001/01/02","10:00","3.594","-","3.4"
"2001/01/02","11:00","4.15","-","3.97"
"2001/01/02","12:00","4.43","-","4.31"
"2001/01/02","13:00","4.403","-","4.24"
"2001/01/02","14:00","4.109","-","3.9"
"2001/01/02","15:00","3.648","-","3.51"
"2001/01/02","16:00","3.146","-","3.03"
"2001/01/02","17:00","2.727","-","2.59"
"2001/01/02","18:00","2.479","-","2.34"
"2001/01/02","19:00","2.44","-","2.31"
"2001/01/02","20:00","2.59","-","2.4"
"2001/01/02","21:00","2.858","-","2.65"
"2001/01/02","22:00","3.143","-","2.94"
"2001/01/02","23:00","3.336","-","3.1"
"2001/01/03","00:00","3.352","-","3.08"
"2001/01/03","01:00","3.151","-","2.83"
"2001/01/03","02:00","2.756","-","2.46"
"2001/01/03","03:00","2.246","-","1.87"
"2001/01/03","04:00","1.744","-","1.27"
"2001/01/03","05:00","1.38","-","0.94"
"2001/01/03","06:00","1.264","-","0.79"
"2001/01/03","07:00","1.453","-","1.05"
"2001/01/03","08:00","1.938","-","1.5"
"2001/01/03","09:00","2.639","-","2.26"
"2001/01/03","10:00","3.42","-","3.1"
"2001/01/03","11:00","4.123","-","3.74"
"2001/01/03","12:00","4.603","-","4.35"
"2001/01/03","13:00","4.768","-","4.52"
"2001/01/03","14:00","4.594","-","4.28"
"2001/01/03","15:00","4.134","-","3.8"
"2001/01/03","16:00","3.5","-","3.2"
"2001/01/03","17:00","2.833","-","2.59"
"2001/01/03","18:00","2.272","-","2.04"
"2001/01/03","19:00","1.922","-","1.66"
"2001/01/03","20:00","1.833","-","1.53"
"2001/01/03","21:00","1.992","-","1.62"
"2001/01/03","22:00","2.322","-","1.97"
"2001/01/03","23:00","2.707","-","2.35"
"2001/01/04","00:00","3.022","-","2.65"
"2001/01/04","01:00","3.166","-","2.78"
"2001/01/04","02:00","3.089","-","2.7"
"2001/01/04","03:00","2.808","-","2.46"
"2001/01/04","04:00","2.4","-","1.99"
"2001/01/04","05:00","1.986","-","1.53"
"2001/01/04","06:00","1.699","-","1.31"
"2001/01/04","07:00","1.656","-","1.24"
"2001/01/04","08:00","1.916","-","1.53"
"2001/01/04","09:00","2.466","-","2.1"
"2001/01/04","10:00","3.216","-","2.95"
"2001/01/04","11:00","4.013","-","3.78"
"2001/01/04","12:00","4.686","-","4.47"
"2001/01/04","13:00","5.079","-","4.96"
"2001/01/04","14:00","5.102","-","5.06"
"2001/01/04","15:00","4.742","-","4.63"
"2001/01/04","16:00","4.069","-","4.08"
"2001/01/04","17:00","3.217","-","3.21"
"2001/01/04","18:00","2.354","-","2.29"
"2001/01/04","19:00","1.646","-","1.63"
"2001/01/04","20:00","1.22","-","1.25"
"2001/01/04","21:00","1.135","-","1.07"
"2001/01/04","22:00","1.371","-","1.3"
"2001/01/04","23:00","1.833","-","1.82"
"2001/01/05","00:00","2.377","-","2.37"
"2001/01/05","01:00","2.853","-","2.82"
"2001/01/05","02:00","3.14","-","3.08"
"2001/01/05","03:00","3.176","-","3.05"
"2001/01/05","04:00","2.976","-","2.79"
"2001/01/05","05:00","2.623","-","2.44"
"2001/01/05","06:00","2.25","-","2.11"
"2001/01/05","07:00","2.007","-","1.81"
"2001/01/05","08:00","2.021","-","1.88"
"2001/01/05","09:00","2.354","-","2.24"
"2001/01/05","10:00","2.983","-","2.87"
"2001/01/05","11:00","3.797","-","3.72"
"2001/01/05","12:00","4.62","-","4.61"
"2001/01/05","13:00","5.258","-","5.2"
"2001/01/05","14:00","5.548","-","5.52"
"2001/01/05","15:00","5.398","-","5.39"
"2001/01/05","16:00","4.813","-","4.82"
"2001/01/05","17:00","3.888","-","3.86"
"2001/01/05","18:00","2.792","-","2.84"
"2001/01/05","19:00","1.732","-","1.75"
"2001/01/05","20:00","0.902","-","1.05"
"2001/01/05","21:00","0.449","-","0.53"
"2001/01/05","22:00","0.431","-","0.53"
"2001/01/05","23:00","0.808","-","0.9"
"2001/01/06","00:00","1.454","-","1.56"
"2001/01/06","01:00","2.191","-","2.32"
"2001/01/06","02:00","2.839","-","2.96"
"2001/01/06","03:00","3.253","-","3.34"
"2001/01/06","04:00","3.365","-","3.36"
"2001/01/06","05:00","3.197","-","3.18"
"2001/01/06","06:00","2.849","-","2.87"
"2001/01/06","07:00","2.48","-","2.45"
"2001/01/06","08:00","2.262","-","2.18"
"2001/01/06","09:00","2.332","-","2.27"
"2001/01/06","10:00","2.75","-","2.74"
"2001/01/06","11:00","3.473","-","3.56"
"2001/01/06","12:00","4.362","-","4.41"
"2001/01/06","13:00","5.212","-","5.22"
"2001/01/06","14:00","5.806","-","5.84"
"2001/01/06","15:00","5.971","-","5.92"
"2001/01/06","16:00","5.621","-","5.67"
"2001/01/06","17:00","4.783","-","4.77"
"2001/01/06","18:00","3.591","-","3.74"
"2001/01/06","19:00","2.256","-","2.31"
"2001/01/06","20:00","1.026","-","1.32"
"2001/01/06","21:00","0.124","-","0.27"
"2001/01/06","22:00","-0.297","-","-0.19"
"2001/01/06","23:00","-0.193","-","-0.19"
"2001/01/07","00:00","0.37","-","0.54"
"2001/01/07","01:00","1.227","-","1.31"
"2001/01/07","02:00","2.161","-","2.24"
"2001/01/07","03:00","2.958","-","2.95"
"2001/01/07","04:00","3.458","-","3.51"
"2001/01/07","05:00","3.593","-","3.63"
"2001/01/07","06:00","3.404","-","3.36"
"2001/01/07","07:00","3.022","-","3.07"
"2001/01/07","08:00","2.637","-","2.71"
"2001/01/07","09:00","2.44","-","2.39"
"2001/01/07","10:00","2.574","-","2.6"
"2001/01/07","11:00","3.088","-","3.2"
"2001/01/07","12:00","3.913","-","4.06"
"2001/01/07","13:00","4.88","-","4.98"
"2001/01/07","14:00","5.751","-","5.85"
"2001/01/07","15:00","6.286","-","6.52"
"2001/01/07","16:00","6.306","-","6.38"
"2001/01/07","17:00","5.738","-","5.79"
"2001/01/07","18:00","4.643","-","4.81"
"2001/01/07","19:00","3.199","-","3.43"
"2001/01/07","20:00","1.665","-","1.82"
"2001/01/07","21:00","0.319","-","0.59"
"2001/01/07","22:00","-0.595","-","-0.34"
"2001/01/07","23:00","-0.931","-","-0.69"
"2001/01/08","00:00","-0.663","-","-0.34"
"2001/01/08","01:00","0.106","-","0.4"
"2001/01/08","02:00","1.169","-","1.51"
"2001/01/08","03:00","2.271","-","2.61"
"2001/01/08","04:00","3.17","-","3.5"
"2001/01/08","05:00","3.697","-","4.08"
"2001/01/08","06:00","3.801","-","4.26"
"2001/01/08","07:00","3.552","-","3.96"
"2001/01/08","08:00","3.115","-","3.52"
"2001/01/08","09:00","2.707","-","3.23"
"2001/01/08","10:00","2.537","-","3.02"
"2001/01/08","11:00","2.743","-","3.11"
"2001/01/08","12:00","3.356","-","3.76"
"2001/01/08","13:00","4.283","-","4.76"
"2001/01/08","14:00","5.316","-","5.67"
"2001/01/08","15:00","6.19","-","6.44"
"2001/01/08","16:00","6.646","-","6.93"
"2001/01/08","17:00","6.506","-","6.72"
"2001/01/08","18:00","5.724","-","5.94"
"2001/01/08","19:00","4.398","-","4.67"
"2001/01/08","20:00","2.753","-","3"
"2001/01/08","21:00","1.084","-","1.31"
"2001/01/08","22:00","-0.307","-","-0.11"
"2001/01/08","23:00","-1.173","-","-1.06"
"2001/01/09","00:00","-1.379","-","-1.28"
"2001/01/09","01:00","-0.928","-","-0.79"
"2001/01/09","02:00","0.04","-","0.1"
"2001/01/09","03:00","1.277","-","1.34"
"2001/01/09","04:00","2.492","-","2.52"
"2001/01/09","05:00","3.428","-","3.42"
"2001/01/09","06:00","3.924","-","4.02"
"2001/01/09","07:00","3.955","-","4.05"
"2001/01/09","08:00","3.623","-","3.78"
"2001/01/09","09:00","3.127","-","3.23"
"2001/01/09","10:00","2.703","-","2.93"
"2001/01/09","11:00","2.563","-","2.63"
"2001/01/09","12:00","2.841","-","3"
"2001/01/09","13:00","3.547","-","3.8"
"2001/01/09","14:00","4.556","-","4.65"
"2001/01/09","15:00","5.63","-","5.78"
"2001/01/09","16:00","6.477","-","6.54"
"2001/01/09","17:00","6.833","-","6.85"
"2001/01/09","18:00","6.534","-","6.61"
"2001/01/09","19:00","5.566","-","5.59"
"2001/01/09","20:00","4.068","-","4.05"
"2001/01/09","21:00","2.3","-","2.48"
"2001/01/09","22:00","0.579","-","0.67"
"2001/01/09","23:00","-0.782","-","-0.67"
"2001/01/10","00:00","-1.545","-","-1.61"
"2001/01/10","01:00","-1.592","-","-1.54"
"2001/01/10","02:00","-0.959","-","-0.94"
"2001/01/10","03:00","0.175","-","0.14"
"2001/01/10","04:00","1.527","-","1.5"
"2001/01/10","05:00","2.785","-","2.72"
"2001/01/10","06:00","3.694","-","3.77"
"2001/01/10","07:00","4.114","-","4.09"
"2001/01/10","08:00","4.049","-","4"
"2001/01/10","09:00","3.632","-","3.69"
"2001/01/10","10:00","3.083","-","3.26"
"2001/01/10","11:00","2.648","-","2.92"
"2001/01/10","12:00","2.54","-","2.76"
"2001/01/10","13:00","2.878","-","3.18"
"2001/01/10","14:00","3.65","-","3.99"
"2001/01/10","15:00","4.703","-","4.88"
"2001/01/10","16:00","5.774","-","6.14"
"2001/01/10","17:00","6.559","-","7.05"
"2001/01/10","18:00","6.801","-","7.38"
"2001/01/10","19:00","6.364","-","6.92"
"2001/01/10","20:00","5.267","-","5.75"
"2001/01/10","21:00","3.682","-","4.18"
"2001/01/10","22:00","1.885","-","2.43"
"2001/01/10","23:00","0.204","-","0.84"
"2001/01/11","00:00","-1.055","-","-0.24"
"2001/01/11","01:00","-1.669","-","-1.1"
"2001/01/11","02:00","-1.546","-","-0.98"
"2001/01/11","03:00","-0.756","-","-0.18"
"2001/01/11","04:00","0.489","-","1.01"
"2001/01/11","05:00","1.885","-","2.39"
"2001/01/11","06:00","3.119","-","3.52"
"2001/01/11","07:00","3.951","-","4.39"
"2001/01/11","08:00","4.269","-","4.78"
"2001/01/11","09:00","4.104","-","4.61"
"2001/01/11","10:00","3.611","-","4.06"
"2001/01/11","11:00","3.018","-","3.39"
"2001/01/11","12:00","2.575","-","2.93"
"2001/01/11","13:00","2.486","-","2.85"
"2001/01/11","14:00","2.856","-","3.38"
"2001/01/11","15:00","3.649","-","3.94"
"2001/01/11","16:00","4.69","-","5.01"
"2001/01/11","17:00","5.704","-","6.1"
"2001/01/11","18:00","6.396","-","7.04"
"2001/01/11","19:00","6.529","-","7.16"
"2001/01/11","20:00","6","-","6.48"
"2001/01/11","21:00","4.854","-","5.43"
"2001/01/11","22:00","3.278","-","3.63"
"2001/01/11","23:00","1.554","-","2.11"
"2001/01/12","00:00","-0.001","-","0.59"
"2001/01/12","01:00","-1.096","-","-0.53"
"2001/01/12","02:00","-1.532","-","-1.09"
"2001/01/12","03:00","-1.249","-","-0.8"
"2001/01/12","04:00","-0.346","-","-0.02"
"2001/01/12","05:00","0.944","-","1.42"
"2001/01/12","06:00","2.314","-","2.79"
"2001/01/12","07:00","3.469","-","3.99"
"2001/01/12","08:00","4.195","-","4.68"
"2001/01/12","09:00","4.406","-","4.93"
"2001/01/12","10:00","4.151","-","4.53"
"2001/01/12","11:00","3.594","-","4.05"
"2001/01/12","12:00","2.965","-","3.37"
"2001/01/12","13:00","2.507","-","2.84"
"2001/01/12","14:00","2.413","-","2.58"
"2001/01/12","15:00","2.769","-","2.99"
"2001/01/12","16:00","3.521","-","3.7"
"2001/01/12","17:00","4.486","-","4.67"
"2001/01/12","18:00","5.397","-","5.57"
"2001/01/12","19:00","5.98","-","6.26"
"2001/01/12","20:00","6.034","-","6.23"
"2001/01/12","21:00","5.477","-","5.69"
"2001/01/12","22:00","4.373","-","4.51"
"2001/01/12","23:00","2.905","-","3.11"
"2001/01/13","00:00","1.345","-","1.58"
"2001/01/13","01:00","-0.011","-","0.12"
"2001/01/13","02:00","-0.898","-","-0.79"
"2001/01/13","03:00","-1.151","-","-1.22"
"2001/01/13","04:00","-0.739","-","-0.71"
"2001/01/13","05:00","0.219","-","0.18"
"2001/01/13","06:00","1.488","-","1.36"
"2001/01/13","07:00","2.779","-","2.82"
"2001/01/13","08:00","3.824","-","3.71"
"2001/01/13","09:00","4.435","-","4.38"
"2001/01/13","10:00","4.546","-","4.54"
"2001/01/13","11:00","4.215","-","4.22"
"2001/01/13","12:00","3.604","-","3.62"
"2001/01/13","13:00","2.939","-","2.89"
"2001/01/13","14:00","2.45","-","2.37"
"2001/01/13","15:00","2.313","-","2.11"
"2001/01/13","16:00","2.598","-","2.41"
"2001/01/13","17:00","3.246","-","2.97"
"2001/01/13","18:00","4.081","-","3.83"
"2001/01/13","19:00","4.863","-","4.72"
"2001/01/13","20:00","5.351","-","5.2"
"2001/01/13","21:00","5.373","-","5.25"
"2001/01/13","22:00","4.866","-","4.74"
"2001/01/13","23:00","3.889","-","3.7"
"2001/01/14","00:00","2.615","-","2.5"
"2001/01/14","01:00","1.29","-","1.16"
"2001/01/14","02:00","0.181","-","0"
"2001/01/14","03:00","-0.486","-","-0.76"
"2001/01/14","04:00","-0.576","-","-0.77"
"2001/01/14","05:00","-0.082","-","-0.35"
"2001/01/14","06:00","0.872","-","0.71"
"2001/01/14","07:00","2.07","-","1.81"
"2001/01/14","08:00","3.25","-","3.1"
"2001/01/14","09:00","4.175","-","4.13"
"2001/01/14","10:00","4.678","-","4.62"
"2001/01/14","11:00","4.702","-","4.67"
"2001/01/14","12:00","4.306","-","4.16"
"2001/01/14","13:00","3.645","-","3.6"
"2001/01/14","14:00","2.934","-","2.73"
"2001/01/14","15:00","2.386","-","2.19"
"2001/01/14","16:00","2.162","-","1.88"
"2001/01/14","17:00","2.323","-","2.16"
"2001/01/14","18:00","2.818","-","2.7"
"2001/01/14","19:00","3.498","-","3.24"
"2001/01/14","20:00","4.158","-","3.95"
"2001/01/14","21:00","4.59","-","4.46"
"2001/01/14","22:00","4.642","-","4.51"
"2001/01/14","23:00","4.255","-","4"
"2001/01/15","00:00","3.476","-","3.31"
"2001/01/15","01:00","2.455","-","2.36"
"2001/01/15","02:00","1.403","-","1.19"
"2001/01/15","03:00","0.551","-","0.4"
"2001/01/15","04:00","0.086","-","-0.12"
"2001/01/15","05:00","0.116","-","-0.09"
"2001/01/15","06:00","0.638","-","0.43"
"2001/01/15","07:00","1.544","-","1.39"
"2001/01/15","08:00","2.643","-","2.62"
"2001/01/15","09:00","3.704","-","3.57"
"2001/01/15","10:00","4.514","-","4.46"
"2001/01/15","11:00","4.92","-","4.94"
"2001/01/15","12:00","4.867","-","4.71"
"2001/01/15","13:00","4.411","-","4.42"
"2001/01/15","14:00","3.697","-","3.67"
"2001/01/15","15:00","2.921","-","2.79"
"2001/01/15","16:00","2.282","-","2.15"
"2001/01/15","17:00","1.93","-","1.77"
"2001/01/15","18:00","1.933","-","1.89"
"2001/01/15","19:00","2.262","-","2.14"
"2001/01/15","20:00","2.8","-","2.69"
"2001/01/15","21:00","3.377","-","3.33"
"2001/01/15","22:00","3.809","-","3.72"
"2001/01/15","23:00","3.951","-","3.97"
"2001/01/16","00:00","3.738","-","3.66"
"2001/01/16","01:00","3.198","-","3.08"
"2001/01/16","02:00","2.45","-","2.37"
"2001/01/16","03:00","1.669","-","1.6"
"2001/01/16","04:00","1.045","-","0.91"
"2001/01/16","05:00","0.737","-","0.58"
"2001/01/16","06:00","0.835","-","0.69"
"2001/01/16","07:00","1.345","-","1.37"
"2001/01/16","08:00","2.179","-","2.16"
"2001/01/16","09:00","3.174","-","3.06"
"2001/01/16","10:00","4.124","-","3.99"
"2001/01/16","11:00","4.831","-","4.66"
"2001/01/16","12:00","5.149","-","4.99"
"2001/01/16","13:00","5.024","-","4.9"
"2001/01/16","14:00","4.503","-","4.28"
"2001/01/16","15:00","3.719","-","3.55"
"2001/01/16","16:00","2.854","-","2.69"
"2001/01/16","17:00","2.097","-","1.96"
"2001/01/16","18:00","1.6","-","1.49"
"2001/01/16","19:00","1.447","-","1.31"
"2001/01/16","20:00","1.637","-","1.47"
"2001/01/16","21:00","2.084","-","1.93"
"2001/01/16","22:00","2.637","-","2.45"
"2001/01/16","23:00","3.125","-","2.94"
"2001/01/17","00:00","3.401","-","3.27"
"2001/01/17","01:00","3.387","-","3.18"
"2001/01/17","02:00","3.088","-","2.89"
"2001/01/17","03:00","2.591","-","2.26"
"2001/01/17","04:00","2.038","-","1.73"
"2001/01/17","05:00","1.585","-","1.3"
"2001/01/17","06:00","1.376","-","1.03"
"2001/01/17","07:00","1.5","-","1.18"
"2001/01/17","08:00","1.976","-","1.65"
"2001/01/17","09:00","2.739","-","2.34"
"2001/01/17","10:00","3.643","-","3.29"
"2001/01/17","11:00","4.499","-","4.2"
"2001/01/17","12:00","5.115","-","4.78"
"2001/01/17","13:00","5.348","-","4.98"
"2001/01/17","14:00","5.143","-","4.62"
"2001/01/17","15:00","4.541","-","4.05"
"2001/01/17","16:00","3.664","-","3.21"
"2001/01/17","17:00","2.69","-","2.25"
"2001/01/17","18:00","1.806","-","1.41"
"2001/01/17","19:00","1.179","-","0.88"
"2001/01/17","20:00","0.913","-","0.55"
"2001/01/17","21:00","1.027","-","0.67"
"2001/01/17","22:00","1.452","-","1.11"
"2001/01/17","23:00","2.044","-","1.71"
"2001/01/18","00:00","2.632","-","2.37"
"2001/01/18","01:00","3.06","-","2.78"
"2001/01/18","02:00","3.234","-","2.95"
"2001/01/18","03:00","3.138","-","2.68"
"2001/01/18","04:00","2.832","-","2.32"
"2001/01/18","05:00","2.433","-","1.93"
"2001/01/18","06:00","2.086","-","1.6"
"2001/01/18","07:00","1.927","-","1.39"
"2001/01/18","08:00","2.055","-","1.55"
"2001/01/18","09:00","2.502","-","2.01"
"2001/01/18","10:00","3.212","-","2.83"
"2001/01/18","11:00","4.048","-","3.54"
"2001/01/18","12:00","4.825","-","4.41"
"2001/01/18","13:00","5.355","-","4.96"
"2001/01/18","14:00","5.496","-","5.16"
"2001/01/18","15:00","5.193","-","4.83"
"2001/01/18","16:00","4.484","-","4.06"
"2001/01/18","17:00","3.494","-","3.29"
"2001/01/18","18:00","2.403","-","2.13"
"2001/01/18","19:00","1.414","-","1.2"
"2001/01/18","20:00","0.707","-","0.52"
"2001/01/18","21:00","0.4","-","0.21"
"2001/01/18","22:00","0.519","-","0.24"
"2001/01/18","23:00","0.993","-","0.73"
"2001/01/19","00:00","1.675","-","1.33"
"2001/01/19","01:00","2.382","-","2.1"
"2001/01/19","02:00","2.947","-","2.73"
"2001/01/19","03:00","3.262","-","3.16"
"2001/01/19","04:00","3.296","-","3.04"
"2001/01/19","05:00","3.097","-","2.66"
"2001/01/19","06:00","2.776","-","2.09"
"2001/01/19","07:00","2.477","-","1.81"
"2001/01/19","08:00","2.343","-","1.64"
"2001/01/19","09:00","2.479","-","2.03"
"2001/01/19","10:00","2.919","-","2.51"
"2001/01/19","11:00","3.604","-","3.2"
"2001/01/19","12:00","4.396","-","4.22"
"2001/01/19","13:00","5.106","-","4.9"
"2001/01/19","14:00","5.545","-","5.25"
"2001/01/19","15:00","5.575","-","5.13"
"2001/01/19","16:00","5.144","-","4.79"
"2001/01/19","17:00","4.302","-","4.04"
"2001/01/19","18:00","3.187","-","2.83"
"2001/01/19","19:00","1.997","-","1.74"
"2001/01/19","20:00","0.952","-","0.65"
"2001/01/19","21:00","0.24","-","-0.05"
"2001/01/19","22:00","-0.023","-","-0.18"
"2001/01/19","23:00","0.18","-","-0.01"
"2001/01/20","00:00","0.762","-","0.61"
"2001/01/20","01:00","1.559","-","1.5"
