"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2011/12/14","04:00","-0.047","-","0.08"
"2011/12/14","05:00","0.783","-","0.9"
"2011/12/14","06:00","1.796","-","1.87"
"2011/12/14","07:00","2.772","-","2.86"
"2011/12/14","08:00","3.528","-","3.57"
"2011/12/14","09:00","3.954","-","3.99"
"2011/12/14","10:00","4.031","-","4.09"
"2011/12/14","11:00","3.825","-","3.77"
"2011/12/14","12:00","3.47","-","3.38"
"2011/12/14","13:00","3.132","-","2.95"
"2011/12/14","14:00","2.966","-","2.75"
"2011/12/14","15:00","3.073","-","2.95"
"2011/12/14","16:00","3.462","-","3.26"
"2011/12/14","17:00","4.042","-","3.82"
"2011/12/14","18:00","4.649","-","4.5"
"2011/12/14","19:00","5.09","-","4.92"
"2011/12/14","20:00","5.203","-","4.98"
"2011/12/14","21:00","4.899","-","4.64"
"2011/12/14","22:00","4.183","-","4.03"
"2011/12/14","23:00","3.156","-","2.99"
"2011/12/15","00:00","1.99","-","1.8"
"2011/12/15","01:00","0.897","-","0.73"
"2011/12/15","02:00","0.085","-","-0.01"
"2011/12/15","03:00","-0.291","-","-0.42"
"2011/12/15","04:00","-0.167","-","-0.36"
"2011/12/15","05:00","0.411","-","0.19"
"2011/12/15","06:00","1.301","-","1.07"
"2011/12/15","07:00","2.305","-","2.08"
"2011/12/15","08:00","3.217","-","2.97"
"2011/12/15","09:00","3.877","-","3.78"
"2011/12/15","10:00","4.193","-","4.01"
"2011/12/15","11:00","4.165","-","3.92"
"2011/12/15","12:00","3.87","-","3.65"
"2011/12/15","13:00","3.449","-","3.31"
"2011/12/15","14:00","3.068","-","2.93"
"2011/12/15","15:00","2.873","-","2.66"
"2011/12/15","16:00","2.948","-","2.71"
"2011/12/15","17:00","3.288","-","3.1"
"2011/12/15","18:00","3.797","-","3.61"
"2011/12/15","19:00","4.316","-","4.07"
"2011/12/15","20:00","4.674","-","4.51"
"2011/12/15","21:00","4.728","-","4.61"
"2011/12/15","22:00","4.408","-","4.23"
"2011/12/15","23:00","3.729","-","3.56"
"2011/12/16","00:00","2.792","-","2.6"
"2011/12/16","01:00","1.766","-","1.56"
"2011/12/16","02:00","0.851","-","0.68"
"2011/12/16","03:00","0.232","-","0.06"
"2011/12/16","04:00","0.036","-","-0.21"
"2011/12/16","05:00","0.301","-","0.12"
"2011/12/16","06:00","0.963","-","0.81"
"2011/12/16","07:00","1.877","-","1.64"
"2011/12/16","08:00","2.853","-","2.66"
"2011/12/16","09:00","3.7","-","3.47"
"2011/12/16","10:00","4.268","-","4.03"
"2011/12/16","11:00","4.478","-","4.31"
"2011/12/16","12:00","4.337","-","4.1"
"2011/12/16","13:00","3.932","-","3.71"
"2011/12/16","14:00","3.411","-","3.23"
"2011/12/16","15:00","2.939","-","2.77"
"2011/12/16","16:00","2.659","-","2.49"
"2011/12/16","17:00","2.648","-","2.46"
"2011/12/16","18:00","2.9","-","2.81"
"2011/12/16","19:00","3.328","-","3.15"
"2011/12/16","20:00","3.788","-","3.62"
"2011/12/16","21:00","4.122","-","3.96"
"2011/12/16","22:00","4.197","-","4.06"
"2011/12/16","23:00","3.944","-","3.89"
"2011/12/17","00:00","3.375","-","3.34"
"2011/12/17","01:00","2.586","-","2.48"
"2011/12/17","02:00","1.734","-","1.65"
"2011/12/17","03:00","1.002","-","0.91"
"2011/12/17","04:00","0.554","-","0.48"
"2011/12/17","05:00","0.499","-","0.42"
"2011/12/17","06:00","0.859","-","0.71"
"2011/12/17","07:00","1.569","-","1.51"
"2011/12/17","08:00","2.49","-","2.45"
"2011/12/17","09:00","3.437","-","3.35"
"2011/12/17","10:00","4.225","-","4.21"
"2011/12/17","11:00","4.706","-","4.62"
"2011/12/17","12:00","4.805","-","4.78"
"2011/12/17","13:00","4.534","-","4.52"
"2011/12/17","14:00","3.988","-","3.9"
"2011/12/17","15:00","3.322","-","3.26"
"2011/12/17","16:00","2.706","-","2.69"
"2011/12/17","17:00","2.286","-","2.28"
"2011/12/17","18:00","2.149","-","2.04"
"2011/12/17","19:00","2.303","-","2.24"
"2011/12/17","20:00","2.675","-","2.66"
"2011/12/17","21:00","3.132","-","3.13"
"2011/12/17","22:00","3.516","-","3.54"
"2011/12/17","23:00","3.69","-","3.68"
"2011/12/18","00:00","3.574","-","3.55"
"2011/12/18","01:00","3.168","-","3.08"
"2011/12/18","02:00","2.556","-","2.47"
"2011/12/18","03:00","1.88","-","1.8"
"2011/12/18","04:00","1.308","-","1.25"
"2011/12/18","05:00","0.992","-","0.9"
"2011/12/18","06:00","1.03","-","0.97"
"2011/12/18","07:00","1.449","-","1.39"
"2011/12/18","08:00","2.189","-","2.06"
"2011/12/18","09:00","3.115","-","2.99"
"2011/12/18","10:00","4.042","-","3.95"
"2011/12/18","11:00","4.78","-","4.72"
"2011/12/18","12:00","5.175","-","4.99"
"2011/12/18","13:00","5.152","-","5.05"
"2011/12/18","14:00","4.727","-","4.61"
"2011/12/18","15:00","4.005","-","3.8"
"2011/12/18","16:00","3.148","-","3"
"2011/12/18","17:00","2.341","-","2.31"
"2011/12/18","18:00","1.749","-","1.66"
"2011/12/18","19:00","1.479","-","1.29"
"2011/12/18","20:00","1.558","-","1.26"
"2011/12/18","21:00","1.924","-","1.72"
"2011/12/18","22:00","2.444","-","2.32"
"2011/12/18","23:00","2.949","-","2.73"
"2011/12/19","00:00","3.283","-","3.07"
"2011/12/19","01:00","3.347","-","3.25"
"2011/12/19","02:00","3.125","-","3.12"
"2011/12/19","03:00","2.685","-","2.54"
"2011/12/19","04:00","2.156","-","2.04"
"2011/12/19","05:00","1.699","-","1.57"
"2011/12/19","06:00","1.464","-","1.38"
"2011/12/19","07:00","1.558","-","1.39"
"2011/12/19","08:00","2.016","-","1.98"
"2011/12/19","09:00","2.784","-","2.67"
"2011/12/19","10:00","3.724","-","3.66"
"2011/12/19","11:00","4.642","-","4.61"
"2011/12/19","12:00","5.336","-","5.29"
"2011/12/19","13:00","5.644","-","5.66"
"2011/12/19","14:00","5.485","-","5.5"
"2011/12/19","15:00","4.882","-","4.89"
"2011/12/19","16:00","3.949","-","3.9"
"2011/12/19","17:00","2.869","-","2.92"
"2011/12/19","18:00","1.85","-","1.92"
"2011/12/19","19:00","1.086","-","1.07"
"2011/12/19","20:00","0.709","-","0.79"
"2011/12/19","21:00","0.762","-","0.73"
"2011/12/19","22:00","1.185","-","1.19"
"2011/12/19","23:00","1.829","-","1.96"
"2011/12/20","00:00","2.505","-","2.52"
"2011/12/20","01:00","3.029","-","2.98"
"2011/12/20","02:00","3.281","-","3.26"
"2011/12/20","03:00","3.226","-","3.2"
"2011/12/20","04:00","2.918","-","2.9"
"2011/12/20","05:00","2.485","-","2.34"
"2011/12/20","06:00","2.089","-","1.96"
"2011/12/20","07:00","1.895","-","1.89"
"2011/12/20","08:00","2.023","-","1.92"
"2011/12/20","09:00","2.515","-","2.46"
"2011/12/20","10:00","3.319","-","3.21"
"2011/12/20","11:00","4.286","-","4.23"
"2011/12/20","12:00","5.205","-","5.15"
"2011/12/20","13:00","5.857","-","5.82"
"2011/12/20","14:00","6.07","-","6.06"
"2011/12/20","15:00","5.761","-","5.76"
"2011/12/20","16:00","4.959","-","4.99"
"2011/12/20","17:00","3.798","-","3.85"
"2011/12/20","18:00","2.487","-","2.49"
"2011/12/20","19:00","1.27","-","1.3"
"2011/12/20","20:00","0.369","-","0.43"
"2011/12/20","21:00","-0.06","-","-0.01"
"2011/12/20","22:00","0.029","-","0.19"
"2011/12/20","23:00","0.563","-","0.7"
"2011/12/21","00:00","1.373","-","1.45"
"2011/12/21","01:00","2.238","-","2.39"
"2011/12/21","02:00","2.948","-","3.08"
"2011/12/21","03:00","3.359","-","3.47"
"2011/12/21","04:00","3.42","-","3.58"
"2011/12/21","05:00","3.186","-","3.35"
"2011/12/21","06:00","2.789","-","2.93"
"2011/12/21","07:00","2.41","-","2.44"
"2011/12/21","08:00","2.231","-","2.29"
"2011/12/21","09:00","2.386","-","2.35"
"2011/12/21","10:00","2.92","-","2.93"
"2011/12/21","11:00","3.771","-","3.71"
"2011/12/21","12:00","4.772","-","4.69"
"2011/12/21","13:00","5.695","-","5.68"
"2011/12/21","14:00","6.301","-","6.27"
"2011/12/21","15:00","6.407","-","6.29"
"2011/12/21","16:00","5.935","-","6.01"
"2011/12/21","17:00","4.926","-","5.01"
"2011/12/21","18:00","3.542","-","3.62"
"2011/12/21","19:00","2.028","-","2.17"
"2011/12/21","20:00","0.661","-","0.89"
"2011/12/21","21:00","-0.312","-","-0.1"
"2011/12/21","22:00","-0.726","-","-0.71"
"2011/12/21","23:00","-0.544","-","-0.39"
"2011/12/22","00:00","0.141","-","0.2"
"2011/12/22","01:00","1.129","-","1.4"
"2011/12/22","02:00","2.169","-","2.22"
"2011/12/22","03:00","3.025","-","3.07"
"2011/12/22","04:00","3.535","-","3.69"
"2011/12/22","05:00","3.645","-","3.66"
"2011/12/22","06:00","3.419","-","3.48"
"2011/12/22","07:00","3.011","-","3.03"
"2011/12/22","08:00","2.622","-","2.6"
"2011/12/22","09:00","2.451","-","2.5"
"2011/12/22","10:00","2.638","-","2.52"
"2011/12/22","11:00","3.223","-","3.14"
"2011/12/22","12:00","4.126","-","3.94"
"2011/12/22","13:00","5.162","-","5.05"
"2011/12/22","14:00","6.079","-","5.96"
"2011/12/22","15:00","6.625","-","6.36"
"2011/12/22","16:00","6.612","-","6.28"
"2011/12/22","17:00","5.968","-","5.75"
"2011/12/22","18:00","4.763","-","4.69"
"2011/12/22","19:00","3.192","-","3.06"
"2011/12/22","20:00","1.534","-","1.44"
"2011/12/22","21:00","0.091","-","-0.07"
"2011/12/22","22:00","-0.875","-","-1.08"
"2011/12/22","23:00","-1.209","-","-1.32"
"2011/12/23","00:00","-0.89","-","-1.09"
"2011/12/23","01:00","-0.038","-","-0.22"
"2011/12/23","02:00","1.113","-","0.87"
"2011/12/23","03:00","2.284","-","1.99"
"2011/12/23","04:00","3.219","-","2.83"
"2011/12/23","05:00","3.753","-","3.46"
"2011/12/23","06:00","3.843","-","3.58"
"2011/12/23","07:00","3.575","-","3.2"
"2011/12/23","08:00","3.127","-","2.74"
"2011/12/23","09:00","2.722","-","2.31"
"2011/12/23","10:00","2.564","-","2.12"
"2011/12/23","11:00","2.792","-","2.32"
"2011/12/23","12:00","3.431","-","2.96"
"2011/12/23","13:00","4.384","-","3.86"
"2011/12/23","14:00","5.441","-","4.91"
"2011/12/23","15:00","6.332","-","5.86"
"2011/12/23","16:00","6.794","-","6.34"
"2011/12/23","17:00","6.645","-","6.17"
"2011/12/23","18:00","5.836","-","5.49"
"2011/12/23","19:00","4.469","-","4.09"
"2011/12/23","20:00","2.773","-","2.37"
"2011/12/23","21:00","1.052","-","0.55"
"2011/12/23","22:00","-0.378","-","-0.85"
"2011/12/23","23:00","-1.263","-","-1.73"
"2011/12/24","00:00","-1.46","-","-1.93"
"2011/12/24","01:00","-0.978","-","-1.36"
"2011/12/24","02:00","0.031","-","-0.48"
"2011/12/24","03:00","1.303","-","0.81"
"2011/12/24","04:00","2.539","-","2.12"
"2011/12/24","05:00","3.476","-","3.02"
"2011/12/24","06:00","3.962","-","3.57"
"2011/12/24","07:00","3.98","-","3.65"
"2011/12/24","08:00","3.642","-","3.23"
"2011/12/24","09:00","3.149","-","2.74"
"2011/12/24","10:00","2.733","-","2.24"
"2011/12/24","11:00","2.6","-","2.23"
"2011/12/24","12:00","2.874","-","2.44"
"2011/12/24","13:00","3.564","-","3.16"
"2011/12/24","14:00","4.549","-","3.98"
"2011/12/24","15:00","5.597","-","5.02"
"2011/12/24","16:00","6.426","-","5.86"
"2011/12/24","17:00","6.776","-","6.45"
"2011/12/24","18:00","6.484","-","6.12"
"2011/12/24","19:00","5.534","-","5.04"
"2011/12/24","20:00","4.062","-","3.75"
"2011/12/24","21:00","2.321","-","2.07"
"2011/12/24","22:00","0.63","-","0.48"
"2011/12/24","23:00","-0.703","-","-0.97"
"2011/12/25","00:00","-1.439","-","-1.87"
"2011/12/25","01:00","-1.462","-","-1.76"
"2011/12/25","02:00","-0.813","-","-1.04"
"2011/12/25","03:00","0.321","-","0.01"
"2011/12/25","04:00","1.654","-","1.39"
"2011/12/25","05:00","2.878","-","2.47"
"2011/12/25","06:00","3.745","-","3.49"
"2011/12/25","07:00","4.13","-","3.83"
"2011/12/25","08:00","4.047","-","3.7"
"2011/12/25","09:00","3.635","-","3.35"
"2011/12/25","10:00","3.107","-","2.84"
"2011/12/25","11:00","2.696","-","2.27"
"2011/12/25","12:00","2.596","-","2.28"
"2011/12/25","13:00","2.916","-","2.56"
"2011/12/25","14:00","3.639","-","3.33"
"2011/12/25","15:00","4.621","-","4.23"
"2011/12/25","16:00","5.617","-","5.29"
"2011/12/25","17:00","6.341","-","6.03"
"2011/12/25","18:00","6.555","-","6.31"
"2011/12/25","19:00","6.129","-","5.77"
"2011/12/25","20:00","5.082","-","4.75"
"2011/12/25","21:00","3.577","-","3.19"
"2011/12/25","22:00","1.881","-","1.61"
"2011/12/25","23:00","0.306","-","-0.07"
"2011/12/26","00:00","-0.855","-","-1.16"
"2011/12/26","01:00","-1.39","-","-1.62"
"2011/12/26","02:00","-1.222","-","-1.52"
"2011/12/26","03:00","-0.426","-","-0.77"
"2011/12/26","04:00","0.781","-","0.46"
"2011/12/26","05:00","2.105","-","1.81"
"2011/12/26","06:00","3.247","-","3.05"
"2011/12/26","07:00","3.991","-","3.81"
"2011/12/26","08:00","4.247","-","3.99"
"2011/12/26","09:00","4.059","-","3.82"
"2011/12/26","10:00","3.585","-","3.29"
"2011/12/26","11:00","3.039","-","2.82"
"2011/12/26","12:00","2.646","-","2.31"
"2011/12/26","13:00","2.584","-","2.35"
"2011/12/26","14:00","2.935","-","2.61"
"2011/12/26","15:00","3.659","-","3.43"
"2011/12/26","16:00","4.591","-","4.33"
"2011/12/26","17:00","5.483","-","5.28"
"2011/12/26","18:00","6.068","-","5.84"
"2011/12/26","19:00","6.14","-","5.95"
"2011/12/26","20:00","5.609","-","5.34"
"2011/12/26","21:00","4.526","-","4.17"
"2011/12/26","22:00","3.068","-","2.7"
"2011/12/26","23:00","1.5","-","1.25"
"2011/12/27","00:00","0.118","-","-0.24"
"2011/12/27","01:00","-0.814","-","-1.08"
"2011/12/27","02:00","-1.123","-","-1.53"
"2011/12/27","03:00","-0.772","-","-1.17"
"2011/12/27","04:00","0.129","-","-0.24"
"2011/12/27","05:00","1.348","-","0.99"
"2011/12/27","06:00","2.595","-","2.3"
"2011/12/27","07:00","3.604","-","3.23"
"2011/12/27","08:00","4.197","-","3.8"
"2011/12/27","09:00","4.32","-","3.92"
"2011/12/27","10:00","4.04","-","3.66"
"2011/12/27","11:00","3.521","-","3.16"
"2011/12/27","12:00","2.974","-","2.6"
"2011/12/27","13:00","2.607","-","2.12"
"2011/12/27","14:00","2.574","-","2.13"
"2011/12/27","15:00","2.929","-","2.42"
"2011/12/27","16:00","3.608","-","3.29"
"2011/12/27","17:00","4.439","-","4.04"
"2011/12/27","18:00","5.186","-","4.77"
"2011/12/27","19:00","5.617","-","5.31"
"2011/12/27","20:00","5.566","-","5.34"
"2011/12/27","21:00","4.981","-","4.62"
"2011/12/27","22:00","3.931","-","3.61"
"2011/12/27","23:00","2.597","-","2.11"
"2011/12/28","00:00","1.23","-","0.86"
"2011/12/28","01:00","0.096","-","-0.2"
"2011/12/28","02:00","-0.577","-","-0.86"
"2011/12/28","03:00","-0.662","-","-0.92"
"2011/12/28","04:00","-0.162","-","-0.43"
"2011/12/28","05:00","0.787","-","0.38"
"2011/12/28","06:00","1.955","-","1.68"
"2011/12/28","07:00","3.077","-","2.74"
"2011/12/28","08:00","3.926","-","3.67"
"2011/12/28","09:00","4.363","-","4.05"
"2011/12/28","10:00","4.363","-","3.98"
"2011/12/28","11:00","4.009","-","3.67"
"2011/12/28","12:00","3.463","-","3.1"
"2011/12/28","13:00","2.924","-","2.54"
"2011/12/28","14:00","2.579","-","2.2"
"2011/12/28","15:00","2.552","-","2.1"
"2011/12/28","16:00","2.872","-","2.5"
"2011/12/28","17:00","3.46","-","3.03"
"2011/12/28","18:00","4.151","-","3.82"
"2011/12/28","19:00","4.738","-","4.39"
"2011/12/28","20:00","5.03","-","4.67"
"2011/12/28","21:00","4.901","-","4.58"
"2011/12/28","22:00","4.324","-","3.99"
"2011/12/28","23:00","3.377","-","3.01"
"2011/12/29","00:00","2.231","-","1.85"
"2011/12/29","01:00","1.114","-","0.75"
"2011/12/29","02:00","0.256","-","-0.1"
"2011/12/29","03:00","-0.161","-","-0.47"
"2011/12/29","04:00","-0.054","-","-0.4"
"2011/12/29","05:00","0.541","-","0.2"
"2011/12/29","06:00","1.48","-","1.2"
"2011/12/29","07:00","2.549","-","2.22"
"2011/12/29","08:00","3.52","-","3.19"
"2011/12/29","09:00","4.204","-","3.95"
"2011/12/29","10:00","4.496","-","4.22"
"2011/12/29","11:00","4.391","-","4.23"
"2011/12/29","12:00","3.978","-","3.64"
"2011/12/29","13:00","3.414","-","3.03"
"2011/12/29","14:00","2.88","-","2.72"
"2011/12/29","15:00","2.539","-","2.33"
"2011/12/29","16:00","2.485","-","2.26"
"2011/12/29","17:00","2.729","-","2.69"
"2011/12/29","18:00","3.192","-","3.03"
"2011/12/29","19:00","3.732","-","3.59"
"2011/12/29","20:00","4.177","-","3.99"
"2011/12/29","21:00","4.376","-","4.13"
"2011/12/29","22:00","4.23","-","4.02"
"2011/12/29","23:00","3.725","-","3.49"
"2011/12/30","00:00","2.938","-","2.71"
"2011/12/30","01:00","2.023","-","1.91"
"2011/12/30","02:00","1.175","-","1.05"
"2011/12/30","03:00","0.586","-","0.49"
"2011/12/30","04:00","0.39","-","0.27"
"2011/12/30","05:00","0.635","-","0.41"
"2011/12/30","06:00","1.267","-","1.3"
"2011/12/30","07:00","2.15","-","2.14"
"2011/12/30","08:00","3.095","-","3.13"
"2011/12/30","09:00","3.911","-","3.82"
"2011/12/30","10:00","4.442","-","4.3"
"2011/12/30","11:00","4.607","-","4.56"
"2011/12/30","12:00","4.412","-","4.35"
"2011/12/30","13:00","3.948","-","3.81"
"2011/12/30","14:00","3.361","-","3.21"
"2011/12/30","15:00","2.816","-","2.7"
"2011/12/30","16:00","2.446","-","2.31"
"2011/12/30","17:00","2.33","-","2.28"
"2011/12/30","18:00","2.471","-","2.3"
"2011/12/30","19:00","2.806","-","2.61"
"2011/12/30","20:00","3.218","-","3.05"
"2011/12/30","21:00","3.571","-","3.36"
"2011/12/30","22:00","3.74","-","3.24"
"2011/12/30","23:00","3.641","-","3.37"
"2011/12/31","00:00","3.262","-","3.15"
"2011/12/31","01:00","2.67","-","2.46"
"2011/12/31","02:00","1.996","-","1.72"
"2011/12/31","03:00","1.403","-","1.2"
"2011/12/31","04:00","1.041","-","0.73"
"2011/12/31","05:00","1.008","-","0.74"
"2011/12/31","06:00","1.33","-","1.23"
"2011/12/31","07:00","1.952","-","1.92"
"2011/12/31","08:00","2.755","-","2.59"
"2011/12/31","09:00","3.576","-","3.49"
"2011/12/31","10:00","4.252","-","4.28"
"2011/12/31","11:00","4.65","-","4.53"
"2011/12/31","12:00","4.703","-","4.55"
"2011/12/31","13:00","4.425","-","4.35"
"2011/12/31","14:00","3.905","-","3.77"
"2011/12/31","15:00","3.279","-","2.97"
"2011/12/31","16:00","2.691","-","2.58"
"2011/12/31","17:00","2.262","-","2.28"
"2011/12/31","18:00","2.06","-","1.87"
"2011/12/31","19:00","2.099","-","2.01"
"2011/12/31","20:00","2.334","-","2.2"
"2011/12/31","21:00","2.674","-","2.52"
"2011/12/31","22:00","3.003","-","2.79"
"2011/12/31","23:00","3.206","-","2.95"
