"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2015/12/24","13:00","3.596","-","3.7"
"2015/12/24","14:00","4.677","-","4.95"
"2015/12/24","15:00","5.709","-","5.94"
"2015/12/24","16:00","6.405","-","6.73"
"2015/12/24","17:00","6.541","-","6.98"
"2015/12/24","18:00","6.018","-","6.43"
"2015/12/24","19:00","4.894","-","5.27"
"2015/12/24","20:00","3.362","-","3.64"
"2015/12/24","21:00","1.705","-","2"
"2015/12/24","22:00","0.233","-","0.44"
"2015/12/24","23:00","-0.781","-","-0.55"
"2015/12/25","00:00","-1.162","-","-0.91"
"2015/12/25","01:00","-0.867","-","-0.59"
"2015/12/25","02:00","0","-","0.34"
"2015/12/25","03:00","1.21","-","1.51"
"2015/12/25","04:00","2.468","-","2.7"
"2015/12/25","05:00","3.491","-","3.76"
"2015/12/25","06:00","4.082","-","4.33"
"2015/12/25","07:00","4.175","-","4.33"
"2015/12/25","08:00","3.846","-","3.98"
"2015/12/25","09:00","3.279","-","3.34"
"2015/12/25","10:00","2.711","-","2.84"
"2015/12/25","11:00","2.375","-","2.43"
"2015/12/25","12:00","2.439","-","2.53"
"2015/12/25","13:00","2.958","-","3.03"
"2015/12/25","14:00","3.85","-","3.9"
"2015/12/25","15:00","4.908","-","4.92"
"2015/12/25","16:00","5.851","-","5.96"
"2015/12/25","17:00","6.4","-","6.46"
"2015/12/25","18:00","6.357","-","6.36"
"2015/12/25","19:00","5.667","-","5.81"
"2015/12/25","20:00","4.423","-","4.54"
"2015/12/25","21:00","2.846","-","2.97"
"2015/12/25","22:00","1.228","-","1.3"
"2015/12/25","23:00","-0.127","-","-0.16"
"2015/12/26","00:00","-0.971","-","-0.96"
"2015/12/26","01:00","-1.16","-","-1.21"
"2015/12/26","02:00","-0.687","-","-0.82"
"2015/12/26","03:00","0.308","-","0.28"
"2015/12/26","04:00","1.572","-","1.41"
"2015/12/26","05:00","2.806","-","2.64"
"2015/12/26","06:00","3.744","-","3.56"
"2015/12/26","07:00","4.223","-","4.13"
"2015/12/26","08:00","4.214","-","4.15"
"2015/12/26","09:00","3.821","-","3.68"
"2015/12/26","10:00","3.239","-","3.06"
"2015/12/26","11:00","2.706","-","2.57"
"2015/12/26","12:00","2.437","-","2.32"
"2015/12/26","13:00","2.575","-","2.51"
"2015/12/26","14:00","3.144","-","3.01"
"2015/12/26","15:00","4.034","-","3.83"
"2015/12/26","16:00","5.023","-","4.8"
"2015/12/26","17:00","5.831","-","5.67"
"2015/12/26","18:00","6.205","-","6.15"
"2015/12/26","19:00","5.99","-","5.93"
"2015/12/26","20:00","5.171","-","5.12"
"2015/12/26","21:00","3.874","-","3.76"
"2015/12/26","22:00","2.335","-","2.17"
"2015/12/26","23:00","0.84","-","0.71"
"2015/12/27","00:00","-0.331","-","-0.5"
"2015/12/27","01:00","-0.96","-","-1.17"
"2015/12/27","02:00","-0.942","-","-1.14"
"2015/12/27","03:00","-0.312","-","-0.57"
"2015/12/27","04:00","0.76","-","0.54"
"2015/12/27","05:00","2.011","-","1.85"
"2015/12/27","06:00","3.156","-","3.06"
"2015/12/27","07:00","3.963","-","3.83"
"2015/12/27","08:00","4.308","-","4.2"
"2015/12/27","09:00","4.199","-","4.13"
"2015/12/27","10:00","3.757","-","3.72"
"2015/12/27","11:00","3.183","-","3.18"
"2015/12/27","12:00","2.699","-","2.64"
"2015/12/27","13:00","2.501","-","2.5"
"2015/12/27","14:00","2.699","-","2.77"
"2015/12/27","15:00","3.287","-","3.36"
"2015/12/27","16:00","4.13","-","4.24"
"2015/12/27","17:00","5","-","5.14"
"2015/12/27","18:00","5.64","-","5.8"
"2015/12/27","19:00","5.836","-","6.05"
"2015/12/27","20:00","5.477","-","5.62"
"2015/12/27","21:00","4.588","-","4.78"
"2015/12/27","22:00","3.314","-","3.4"
"2015/12/27","23:00","1.889","-","1.96"
"2015/12/28","00:00","0.581","-","0.59"
"2015/12/28","01:00","-0.359","-","-0.28"
"2015/12/28","02:00","-0.754","-","-0.74"
"2015/12/28","03:00","-0.545","-","-0.49"
"2015/12/28","04:00","0.199","-","0.33"
"2015/12/28","05:00","1.288","-","1.45"
"2015/12/28","06:00","2.466","-","2.68"
"2015/12/28","07:00","3.478","-","3.69"
"2015/12/28","08:00","4.133","-","4.49"
"2015/12/28","09:00","4.347","-","4.66"
"2015/12/28","10:00","4.154","-","4.45"
"2015/12/28","11:00","3.684","-","4.07"
"2015/12/28","12:00","3.132","-","3.52"
"2015/12/28","13:00","2.705","-","3.06"
"2015/12/28","14:00","2.567","-","2.9"
"2015/12/28","15:00","2.798","-","3.11"
"2015/12/28","16:00","3.361","-","3.73"
"2015/12/28","17:00","4.109","-","4.47"
"2015/12/28","18:00","4.826","-","5.16"
"2015/12/28","19:00","5.29","-","5.6"
"2015/12/28","20:00","5.331","-","5.66"
"2015/12/28","21:00","4.882","-","5.16"
"2015/12/28","22:00","3.99","-","4.26"
"2015/12/28","23:00","2.808","-","3.14"
"2015/12/29","00:00","1.558","-","1.82"
"2015/12/29","01:00","0.481","-","0.82"
"2015/12/29","02:00","-0.209","-","0.14"
"2015/12/29","03:00","-0.383","-","-0.17"
"2015/12/29","04:00","-0.019","-","0.16"
"2015/12/29","05:00","0.782","-","0.96"
"2015/12/29","06:00","1.83","-","2.04"
"2015/12/29","07:00","2.893","-","3.17"
"2015/12/29","08:00","3.753","-","4.07"
"2015/12/29","09:00","4.26","-","4.55"
"2015/12/29","10:00","4.361","-","4.86"
"2015/12/29","11:00","4.103","-","4.45"
"2015/12/29","12:00","3.621","-","4"
"2015/12/29","13:00","3.098","-","3.47"
"2015/12/29","14:00","2.718","-","2.95"
"2015/12/29","15:00","2.616","-","2.91"
"2015/12/29","16:00","2.839","-","3.11"
"2015/12/29","17:00","3.332","-","3.55"
"2015/12/29","18:00","3.951","-","4.1"
"2015/12/29","19:00","4.507","-","4.74"
"2015/12/29","20:00","4.816","-","5.01"
"2015/12/29","21:00","4.752","-","5.03"
"2015/12/29","22:00","4.275","-","4.41"
"2015/12/29","23:00","3.447","-","3.62"
"2015/12/30","00:00","2.415","-","2.53"
"2015/12/30","01:00","1.379","-","1.54"
"2015/12/30","02:00","0.549","-","0.58"
"2015/12/30","03:00","0.097","-","0.17"
"2015/12/30","04:00","0.108","-","0.05"
"2015/12/30","05:00","0.571","-","0.59"
"2015/12/30","06:00","1.375","-","1.39"
"2015/12/30","07:00","2.344","-","2.44"
"2015/12/30","08:00","3.275","-","3.31"
"2015/12/30","09:00","3.988","-","4.13"
"2015/12/30","10:00","4.365","-","4.52"
"2015/12/30","11:00","4.372","-","4.54"
"2015/12/30","12:00","4.065","-","4.33"
"2015/12/30","13:00","3.575","-","3.85"
"2015/12/30","14:00","3.071","-","3.26"
"2015/12/30","15:00","2.713","-","2.77"
"2015/12/30","16:00","2.608","-","2.74"
"2015/12/30","17:00","2.782","-","2.83"
"2015/12/30","18:00","3.173","-","3.24"
"2015/12/30","19:00","3.656","-","3.73"
"2015/12/30","20:00","4.073","-","4.09"
"2015/12/30","21:00","4.277","-","4.34"
"2015/12/30","22:00","4.172","-","4.22"
"2015/12/30","23:00","3.733","-","3.84"
"2015/12/31","00:00","3.022","-","3.14"
"2015/12/31","01:00","2.174","-","2.29"
"2015/12/31","02:00","1.365","-","1.46"
"2015/12/31","03:00","0.769","-","0.8"
"2015/12/31","04:00","0.515","-","0.47"
"2015/12/31","05:00","0.658","-","0.56"
"2015/12/31","06:00","1.167","-","1.2"
"2015/12/31","07:00","1.936","-","1.92"
"2015/12/31","08:00","2.81","-","2.86"
"2015/12/31","09:00","3.616","-","3.71"
"2015/12/31","10:00","4.203","-","4.35"
"2015/12/31","11:00","4.47","-","4.63"
"2015/12/31","12:00","4.397","-","4.58"
"2015/12/31","13:00","4.044","-","4.27"
"2015/12/31","14:00","3.535","-","3.73"
"2015/12/31","15:00","3.025","-","3.15"
"2015/12/31","16:00","2.651","-","2.79"
"2015/12/31","17:00","2.502","-","2.62"
"2015/12/31","18:00","2.595","-","2.65"
"2015/12/31","19:00","2.88","-","3"
"2015/12/31","20:00","3.252","-","3.33"
"2015/12/31","21:00","3.582","-","3.7"
"2015/12/31","22:00","3.747","-","3.89"
"2015/12/31","23:00","3.664","-","3.83"
"2016/01/01","00:00","3.353","-","3.49"
"2016/01/01","01:00","2.786","-","2.96"
"2016/01/01","02:00","2.118","-","2.23"
"2016/01/01","03:00","1.497","-","1.59"
"2016/01/01","04:00","1.066","-","1.18"
"2016/01/01","05:00","0.927","-","1.01"
"2016/01/01","06:00","1.12","-","1.17"
"2016/01/01","07:00","1.616","-","1.67"
"2016/01/01","08:00","2.327","-","2.46"
"2016/01/01","09:00","3.119","-","3.37"
"2016/01/01","10:00","3.84","-","4.09"
"2016/01/01","11:00","4.35","-","4.63"
"2016/01/01","12:00","4.558","-","4.81"
"2016/01/01","13:00","4.443","-","4.73"
"2016/01/01","14:00","4.062","-","4.27"
"2016/01/01","15:00","3.53","-","3.71"
"2016/01/01","16:00","2.986","-","3.2"
"2016/01/01","17:00","2.558","-","2.8"
"2016/01/01","18:00","2.332","-","2.45"
"2016/01/01","19:00","2.333","-","2.46"
"2016/01/01","20:00","2.53","-","2.74"
"2016/01/01","21:00","2.839","-","3.05"
"2016/01/01","22:00","3.147","-","3.28"
"2016/01/01","23:00","3.337","-","3.52"
"2016/01/02","00:00","3.329","-","3.58"
"2016/01/02","01:00","3.095","-","3.27"
"2016/01/02","02:00","2.678","-","2.92"
"2016/01/02","03:00","2.178","-","2.4"
"2016/01/02","04:00","1.718","-","1.86"
"2016/01/02","05:00","1.421","-","1.49"
"2016/01/02","06:00","1.374","-","1.49"
"2016/01/02","07:00","1.611","-","1.73"
"2016/01/02","08:00","2.11","-","2.21"
"2016/01/02","09:00","2.79","-","3.05"
"2016/01/02","10:00","3.526","-","3.75"
"2016/01/02","11:00","4.172","-","4.46"
"2016/01/02","12:00","4.595","-","4.91"
"2016/01/02","13:00","4.709","-","5.23"
"2016/01/02","14:00","4.5","-","4.91"
"2016/01/02","15:00","4.026","-","4.26"
"2016/01/02","16:00","3.403","-","3.68"
"2016/01/02","17:00","2.769","-","3.05"
"2016/01/02","18:00","2.256","-","2.61"
"2016/01/02","19:00","1.955","-","2.25"
"2016/01/02","20:00","1.904","-","2.19"
"2016/01/02","21:00","2.08","-","2.4"
"2016/01/02","22:00","2.403","-","2.78"
"2016/01/02","23:00","2.757","-","3.16"
"2016/01/03","00:00","3.025","-","3.5"
"2016/01/03","01:00","3.117","-","3.51"
"2016/01/03","02:00","3.002","-","3.42"
"2016/01/03","03:00","2.712","-","3.15"
"2016/01/03","04:00","2.333","-","2.76"
"2016/01/03","05:00","1.98","-","2.34"
"2016/01/03","06:00","1.765","-","2.12"
"2016/01/03","07:00","1.773","-","2.22"
"2016/01/03","08:00","2.045","-","2.5"
"2016/01/03","09:00","2.558","-","3.03"
"2016/01/03","10:00","3.231","-","3.74"
"2016/01/03","11:00","3.935","-","4.47"
"2016/01/03","12:00","4.521","-","5.09"
"2016/01/03","13:00","4.855","-","5.52"
"2016/01/03","14:00","4.859","-","5.46"
"2016/01/03","15:00","4.523","-","5.16"
"2016/01/03","16:00","3.917","-","4.66"
"2016/01/03","17:00","3.164","-","3.89"
"2016/01/03","18:00","2.417","-","3.06"
"2016/01/03","19:00","1.819","-","2.44"
"2016/01/03","20:00","1.476","-","2.08"
"2016/01/03","21:00","1.43","-","2.05"
"2016/01/03","22:00","1.654","-","2.32"
"2016/01/03","23:00","2.057","-","2.73"
"2016/01/04","00:00","2.509","-","3.18"
"2016/01/04","01:00","2.88","-","3.6"
"2016/01/04","02:00","3.073","-","3.82"
"2016/01/04","03:00","3.049","-","3.79"
"2016/01/04","04:00","2.837","-","3.6"
"2016/01/04","05:00","2.523","-","3.35"
"2016/01/04","06:00","2.221","-","2.94"
"2016/01/04","07:00","2.052","-","2.67"
"2016/01/04","08:00","2.107","-","2.81"
"2016/01/04","09:00","2.425","-","3.21"
"2016/01/04","10:00","2.976","-","3.7"
"2016/01/04","11:00","3.667","-","4.42"
"2016/01/04","12:00","4.355","-","5.19"
"2016/01/04","13:00","4.88","-","5.75"
"2016/01/04","14:00","5.11","-","5.94"
"2016/01/04","15:00","4.972","-","5.69"
"2016/01/04","16:00","4.47","-","5.24"
"2016/01/04","17:00","3.693","-","4.55"
"2016/01/04","18:00","2.787","-","3.66"
"2016/01/04","19:00","1.929","-","2.82"
"2016/01/04","20:00","1.281","-","2.14"
"2016/01/04","21:00","0.954","-","1.72"
"2016/01/04","22:00","0.984","-","1.64"
"2016/01/04","23:00","1.323","-","2.12"
"2016/01/05","00:00","1.856","-","2.69"
"2016/01/05","01:00","2.431","-","3.27"
"2016/01/05","02:00","2.903","-","3.81"
"2016/01/05","03:00","3.167","-","3.99"
"2016/01/05","04:00","3.184","-","4.05"
"2016/01/05","05:00","2.992","-","3.84"
"2016/01/05","06:00","2.686","-","3.54"
"2016/01/05","07:00","2.401","-","3.28"
"2016/01/05","08:00","2.268","-","3.15"
"2016/01/05","09:00","2.38","-","3.34"
"2016/01/05","10:00","2.769","-","3.67"
"2016/01/05","11:00","3.385","-","4.42"
"2016/01/05","12:00","4.111","-","5.09"
"2016/01/05","13:00","4.783","-","5.82"
"2016/01/05","14:00","5.232","-","6.25"
"2016/01/05","15:00","5.327","-","6.41"
"2016/01/05","16:00","5.006","-","5.98"
"2016/01/05","17:00","4.301","-","5.35"
"2016/01/05","18:00","3.33","-","4.29"
"2016/01/05","19:00","2.276","-","3.11"
"2016/01/05","20:00","1.341","-","2.14"
"2016/01/05","21:00","0.701","-","1.53"
"2016/01/05","22:00","0.46","-","1.25"
"2016/01/05","23:00","0.631","-","1.21"
"2016/01/06","00:00","1.135","-","1.82"
"2016/01/06","01:00","1.824","-","2.78"
"2016/01/06","02:00","2.521","-","3.21"
"2016/01/06","03:00","3.064","-","3.95"
"2016/01/06","04:00","3.347","-","4.11"
"2016/01/06","05:00","3.345","-","4.05"
"2016/01/06","06:00","3.116","-","3.68"
"2016/01/06","07:00","2.785","-","3.3"
"2016/01/06","08:00","2.505","-","3.25"
"2016/01/06","09:00","2.418","-","2.95"
"2016/01/06","10:00","2.613","-","3.22"
"2016/01/06","11:00","3.099","-","3.89"
"2016/01/06","12:00","3.798","-","4.75"
"2016/01/06","13:00","4.561","-","5.43"
"2016/01/06","14:00","5.204","-","5.88"
"2016/01/06","15:00","5.546","-","6.34"
"2016/01/06","16:00","5.464","-","6.39"
"2016/01/06","17:00","4.923","-","5.65"
"2016/01/06","18:00","3.991","-","4.79"
"2016/01/06","19:00","2.831","-","3.66"
"2016/01/06","20:00","1.662","-","2.42"
"2016/01/06","21:00","0.709","-","1.39"
"2016/01/06","22:00","0.145","-","0.63"
"2016/01/06","23:00","0.057","-","0.68"
"2016/01/07","00:00","0.421","-","1.29"
"2016/01/07","01:00","1.117","-","2.01"
"2016/01/07","02:00","1.961","-","2.71"
"2016/01/07","03:00","2.748","-","3.48"
"2016/01/07","04:00","3.309","-","4.08"
"2016/01/07","05:00","3.551","-","4.34"
"2016/01/07","06:00","3.475","-","4.11"
"2016/01/07","07:00","3.174","-","3.86"
"2016/01/07","08:00","2.805","-","3.4"
"2016/01/07","09:00","2.541","-","3.4"
"2016/01/07","10:00","2.526","-","3.21"
"2016/01/07","11:00","2.83","-","3.42"
"2016/01/07","12:00","3.432","-","3.86"
"2016/01/07","13:00","4.218","-","4.89"
"2016/01/07","14:00","5.005","-","5.54"
"2016/01/07","15:00","5.587","-","6.2"
"2016/01/07","16:00","5.781","-","6.45"
"2016/01/07","17:00","5.484","-","5.97"
"2016/01/07","18:00","4.698","-","5.62"
"2016/01/07","19:00","3.544","-","4.21"
"2016/01/07","20:00","2.228","-","2.91"
"2016/01/07","21:00","1.002","-","1.56"
"2016/01/07","22:00","0.099","-","0.51"
"2016/01/07","23:00","-0.321","-","-0.01"
"2016/01/08","00:00","-0.205","-","0.01"
"2016/01/08","01:00","0.38","-","0.66"
"2016/01/08","02:00","1.268","-","1.8"
"2016/01/08","03:00","2.236","-","2.61"
"2016/01/08","04:00","3.061","-","3.15"
"2016/01/08","05:00","3.58","-","3.96"
"2016/01/08","06:00","3.725","-","4.36"
"2016/01/08","07:00","3.538","-","3.88"
"2016/01/08","08:00","3.154","-","3.35"
"2016/01/08","09:00","2.759","-","3.17"
"2016/01/08","10:00","2.535","-","2.74"
"2016/01/08","11:00","2.617","-","2.8"
"2016/01/08","12:00","3.048","-","3.34"
"2016/01/08","13:00","3.771","-","4.17"
"2016/01/08","14:00","4.63","-","5.14"
"2016/01/08","15:00","5.41","-","5.83"
"2016/01/08","16:00","5.889","-","6.52"
"2016/01/08","17:00","5.896","-","6.22"
"2016/01/08","18:00","5.359","-","5.5"
"2016/01/08","19:00","4.334","-","4.62"
"2016/01/08","20:00","2.991","-","3.24"
"2016/01/08","21:00","1.578","-","1.7"
"2016/01/08","22:00","0.365","-","0.45"
"2016/01/08","23:00","-0.421","-","-0.24"
"2016/01/09","00:00","-0.644","-","-0.48"
"2016/01/09","01:00","-0.294","-","-0.04"
"2016/01/09","02:00","0.514","-","0.81"
"2016/01/09","03:00","1.565","-","1.81"
"2016/01/09","04:00","2.605","-","2.9"
"2016/01/09","05:00","3.406","-","3.66"
"2016/01/09","06:00","3.825","-","4.12"
"2016/01/09","07:00","3.836","-","4.17"
"2016/01/09","08:00","3.527","-","3.99"
"2016/01/09","09:00","3.07","-","3.4"
"2016/01/09","10:00","2.671","-","2.98"
"2016/01/09","11:00","2.512","-","2.77"
"2016/01/09","12:00","2.708","-","3.03"
"2016/01/09","13:00","3.27","-","3.64"
"2016/01/09","14:00","4.099","-","4.38"
"2016/01/09","15:00","5","-","5.3"
"2016/01/09","16:00","5.73","-","6.02"
"2016/01/09","17:00","6.064","-","6.5"
"2016/01/09","18:00","5.857","-","6.25"
"2016/01/09","19:00","5.085","-","5.49"
"2016/01/09","20:00","3.856","-","4.14"
"2016/01/09","21:00","2.386","-","2.62"
"2016/01/09","22:00","0.949","-","1.28"
"2016/01/09","23:00","-0.18","-","0.07"
"2016/01/10","00:00","-0.791","-","-0.5"
"2016/01/10","01:00","-0.783","-","-0.58"
"2016/01/10","02:00","-0.194","-","0.07"
"2016/01/10","03:00","0.808","-","1.02"
"2016/01/10","04:00","1.969","-","2.18"
"2016/01/10","05:00","3.016","-","3.39"
"2016/01/10","06:00","3.734","-","4.09"
"2016/01/10","07:00","4.014","-","4.26"
"2016/01/10","08:00","3.879","-","4.16"
"2016/01/10","09:00","3.457","-","3.77"
"2016/01/10","10:00","2.949","-","3.26"
"2016/01/10","11:00","2.568","-","2.86"
"2016/01/10","12:00","2.489","-","2.78"
"2016/01/10","13:00","2.8","-","3.12"
"2016/01/10","14:00","3.477","-","3.76"
"2016/01/10","15:00","4.378","-","4.51"
"2016/01/10","16:00","5.273","-","5.55"
"2016/01/10","17:00","5.907","-","6.25"
"2016/01/10","18:00","6.069","-","6.49"
"2016/01/10","19:00","5.653","-","6.06"
"2016/01/10","20:00","4.684","-","5.09"
"2016/01/10","21:00","3.317","-","3.66"
"2016/01/10","22:00","1.799","-","2.09"
"2016/01/10","23:00","0.417","-","0.73"
"2016/01/11","00:00","-0.565","-","-0.25"
"2016/01/11","01:00","-0.961","-","-0.7"
"2016/01/11","02:00","-0.714","-","-0.5"
