"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2010/12/17","12:00","4.286","-","4.58"
"2010/12/17","13:00","4.976","-","5.27"
"2010/12/17","14:00","5.454","-","5.72"
"2010/12/17","15:00","5.575","-","5.86"
"2010/12/17","16:00","5.268","-","5.62"
"2010/12/17","17:00","4.552","-","4.87"
"2010/12/17","18:00","3.537","-","3.88"
"2010/12/17","19:00","2.4","-","2.8"
"2010/12/17","20:00","1.347","-","1.66"
"2010/12/17","21:00","0.565","-","0.86"
"2010/12/17","22:00","0.18","-","0.52"
"2010/12/17","23:00","0.231","-","0.5"
"2010/12/18","00:00","0.667","-","0.98"
"2010/12/18","01:00","1.356","-","1.69"
"2010/12/18","02:00","2.126","-","2.5"
"2010/12/18","03:00","2.803","-","3.15"
"2010/12/18","04:00","3.253","-","3.63"
"2010/12/18","05:00","3.416","-","3.79"
"2010/12/18","06:00","3.319","-","3.79"
"2010/12/18","07:00","3.068","-","3.48"
"2010/12/18","08:00","2.815","-","3.17"
"2010/12/18","09:00","2.716","-","3.11"
"2010/12/18","10:00","2.878","-","3.29"
"2010/12/18","11:00","3.331","-","3.8"
"2010/12/18","12:00","4.014","-","4.35"
"2010/12/18","13:00","4.781","-","5.17"
"2010/12/18","14:00","5.444","-","5.93"
"2010/12/18","15:00","5.815","-","6.27"
"2010/12/18","16:00","5.757","-","6.15"
"2010/12/18","17:00","5.221","-","5.63"
"2010/12/18","18:00","4.265","-","4.82"
"2010/12/18","19:00","3.043","-","3.44"
"2010/12/18","20:00","1.77","-","2.11"
"2010/12/18","21:00","0.675","-","1.05"
"2010/12/18","22:00","-0.052","-","0.28"
"2010/12/18","23:00","-0.301","-","0"
"2010/12/19","00:00","-0.063","-","0.13"
"2010/12/19","01:00","0.57","-","0.87"
"2010/12/19","02:00","1.43","-","1.71"
"2010/12/19","03:00","2.315","-","2.62"
"2010/12/19","04:00","3.036","-","3.4"
"2010/12/19","05:00","3.467","-","3.84"
"2010/12/19","06:00","3.571","-","4.02"
"2010/12/19","07:00","3.411","-","3.94"
"2010/12/19","08:00","3.123","-","3.56"
"2010/12/19","09:00","2.882","-","3.27"
"2010/12/19","10:00","2.845","-","3.41"
"2010/12/19","11:00","3.107","-","3.78"
"2010/12/19","12:00","3.671","-","4.32"
"2010/12/19","13:00","4.44","-","5.16"
"2010/12/19","14:00","5.237","-","5.97"
"2010/12/19","15:00","5.849","-","6.68"
"2010/12/19","16:00","6.084","-","6.88"
"2010/12/19","17:00","5.82","-","6.55"
"2010/12/19","18:00","5.044","-","5.8"
"2010/12/19","19:00","3.861","-","4.62"
"2010/12/19","20:00","2.468","-","3.07"
"2010/12/19","21:00","1.113","-","1.85"
"2010/12/19","22:00","0.038","-","0.57"
"2010/12/19","23:00","-0.577","-","-0.09"
"2010/12/20","00:00","-0.646","-","-0.25"
"2010/12/20","01:00","-0.198","-","0.31"
"2010/12/20","02:00","0.632","-","1.07"
"2010/12/20","03:00","1.637","-","2.04"
"2010/12/20","04:00","2.59","-","3.11"
"2010/12/20","05:00","3.3","-","3.8"
"2010/12/20","06:00","3.66","-","4.12"
"2010/12/20","07:00","3.671","-","4.11"
"2010/12/20","08:00","3.432","-","3.95"
"2010/12/20","09:00","3.111","-","3.62"
"2010/12/20","10:00","2.894","-","3.43"
"2010/12/20","11:00","2.935","-","3.25"
"2010/12/20","12:00","3.307","-","3.75"
"2010/12/20","13:00","3.982","-","4.51"
"2010/12/20","14:00","4.825","-","5.29"
"2010/12/20","15:00","5.628","-","6.06"
"2010/12/20","16:00","6.16","-","6.7"
"2010/12/20","17:00","6.23","-","6.75"
"2010/12/20","18:00","5.747","-","6.24"
"2010/12/20","19:00","4.743","-","5.21"
"2010/12/20","20:00","3.369","-","3.8"
"2010/12/20","21:00","1.862","-","2.19"
"2010/12/20","22:00","0.49","-","0.83"
"2010/12/20","23:00","-0.506","-","-0.16"
"2010/12/21","00:00","-0.961","-","-0.7"
"2010/12/21","01:00","-0.823","-","-0.5"
"2010/12/21","02:00","-0.164","-","0.2"
"2010/12/21","03:00","0.838","-","1.09"
"2010/12/21","04:00","1.942","-","2.27"
"2010/12/21","05:00","2.906","-","3.27"
"2010/12/21","06:00","3.553","-","4.02"
"2010/12/21","07:00","3.807","-","4.15"
"2010/12/21","08:00","3.709","-","4.09"
"2010/12/21","09:00","3.394","-","3.81"
"2010/12/21","10:00","3.051","-","3.39"
"2010/12/21","11:00","2.872","-","3.26"
"2010/12/21","12:00","2.997","-","3.4"
"2010/12/21","13:00","3.477","-","4.01"
"2010/12/21","14:00","4.248","-","4.6"
"2010/12/21","15:00","5.138","-","5.47"
"2010/12/21","16:00","5.911","-","6.36"
"2010/12/21","17:00","6.329","-","6.82"
"2010/12/21","18:00","6.22","-","6.68"
"2010/12/21","19:00","5.53","-","6.06"
"2010/12/21","20:00","4.337","-","4.79"
"2010/12/21","21:00","2.835","-","3.32"
"2010/12/21","22:00","1.285","-","1.82"
"2010/12/21","23:00","-0.037","-","0.44"
"2010/12/22","00:00","-0.899","-","-0.43"
"2010/12/22","01:00","-1.161","-","-0.71"
"2010/12/22","02:00","-0.81","-","-0.3"
"2010/12/22","03:00","0.04","-","0.55"
"2010/12/22","04:00","1.17","-","1.68"
"2010/12/22","05:00","2.314","-","2.8"
"2010/12/22","06:00","3.236","-","3.82"
"2010/12/22","07:00","3.781","-","4.39"
"2010/12/22","08:00","3.912","-","4.53"
"2010/12/22","09:00","3.706","-","4.38"
"2010/12/22","10:00","3.324","-","4.02"
"2010/12/22","11:00","2.97","-","3.61"
"2010/12/22","12:00","2.83","-","3.53"
"2010/12/22","13:00","3.033","-","3.73"
"2010/12/22","14:00","3.6","-","4.27"
"2010/12/22","15:00","4.431","-","5.01"
"2010/12/22","16:00","5.325","-","5.93"
"2010/12/22","17:00","6.029","-","6.62"
"2010/12/22","18:00","6.312","-","6.9"
"2010/12/22","19:00","6.032","-","6.59"
"2010/12/22","20:00","5.177","-","5.71"
"2010/12/22","21:00","3.864","-","4.42"
"2010/12/22","22:00","2.313","-","2.78"
"2010/12/22","23:00","0.799","-","1.27"
"2010/12/23","00:00","-0.408","-","0.05"
"2010/12/23","01:00","-1.092","-","-0.72"
"2010/12/23","02:00","-1.145","-","-0.79"
"2010/12/23","03:00","-0.594","-","-0.32"
"2010/12/23","04:00","0.405","-","0.68"
"2010/12/23","05:00","1.604","-","1.85"
"2010/12/23","06:00","2.733","-","2.98"
"2010/12/23","07:00","3.569","-","3.77"
"2010/12/23","08:00","3.992","-","4.28"
"2010/12/23","09:00","3.997","-","4.29"
"2010/12/23","10:00","3.69","-","3.85"
"2010/12/23","11:00","3.249","-","3.39"
"2010/12/23","12:00","2.881","-","2.93"
"2010/12/23","13:00","2.77","-","2.81"
"2010/12/23","14:00","3.023","-","3.09"
"2010/12/23","15:00","3.634","-","3.58"
"2010/12/23","16:00","4.475","-","4.42"
"2010/12/23","17:00","5.324","-","5.29"
"2010/12/23","18:00","5.929","-","5.96"
"2010/12/23","19:00","6.079","-","6.14"
"2010/12/23","20:00","5.669","-","5.59"
"2010/12/23","21:00","4.72","-","4.75"
"2010/12/23","22:00","3.374","-","3.37"
"2010/12/23","23:00","1.865","-","1.85"
"2010/12/24","00:00","0.464","-","0.52"
"2010/12/24","01:00","-0.569","-","-0.54"
"2010/12/24","02:00","-1.047","-","-1.01"
"2010/12/24","03:00","-0.896","-","-0.98"
"2010/12/24","04:00","-0.181","-","-0.27"
"2010/12/24","05:00","0.91","-","0.91"
"2010/12/24","06:00","2.119","-","2.12"
"2010/12/24","07:00","3.185","-","3.16"
"2010/12/24","08:00","3.912","-","4"
"2010/12/24","09:00","4.206","-","4.3"
"2010/12/24","10:00","4.09","-","4.19"
"2010/12/24","11:00","3.687","-","3.75"
"2010/12/24","12:00","3.184","-","3.29"
"2010/12/24","13:00","2.789","-","2.84"
"2010/12/24","14:00","2.676","-","2.6"
"2010/12/24","15:00","2.933","-","2.92"
"2010/12/24","16:00","3.53","-","3.49"
"2010/12/24","17:00","4.323","-","4.26"
"2010/12/24","18:00","5.086","-","5.08"
"2010/12/24","19:00","5.585","-","5.63"
"2010/12/24","20:00","5.638","-","5.66"
"2010/12/24","21:00","5.166","-","5.26"
"2010/12/24","22:00","4.213","-","4.31"
"2010/12/24","23:00","2.931","-","3"
"2010/12/25","00:00","1.55","-","1.64"
"2010/12/25","01:00","0.332","-","0.45"
"2010/12/25","02:00","-0.489","-","-0.37"
"2010/12/25","03:00","-0.755","-","-0.66"
"2010/12/25","04:00","-0.429","-","-0.36"
"2010/12/25","05:00","0.396","-","0.51"
"2010/12/25","06:00","1.52","-","1.78"
"2010/12/25","07:00","2.69","-","3"
"2010/12/25","08:00","3.665","-","4.02"
"2010/12/25","09:00","4.272","-","4.69"
"2010/12/25","10:00","4.441","-","4.86"
"2010/12/25","11:00","4.209","-","4.68"
"2010/12/25","12:00","3.708","-","4.14"
"2010/12/25","13:00","3.13","-","3.66"
"2010/12/25","14:00","2.68","-","3.09"
"2010/12/25","15:00","2.519","-","2.93"
"2010/12/25","16:00","2.72","-","3.17"
"2010/12/25","17:00","3.242","-","3.64"
"2010/12/25","18:00","3.939","-","4.35"
"2010/12/25","19:00","4.602","-","5.05"
"2010/12/25","20:00","5.02","-","5.5"
"2010/12/25","21:00","5.037","-","5.37"
"2010/12/25","22:00","4.59","-","4.9"
"2010/12/25","23:00","3.728","-","4.09"
"2010/12/26","00:00","2.599","-","3"
"2010/12/26","01:00","1.419","-","2.03"
"2010/12/26","02:00","0.427","-","0.99"
"2010/12/26","03:00","-0.17","-","0.14"
"2010/12/26","04:00","-0.247","-","0.11"
"2010/12/26","05:00","0.206","-","0.46"
"2010/12/26","06:00","1.083","-","1.47"
"2010/12/26","07:00","2.19","-","2.43"
"2010/12/26","08:00","3.289","-","3.52"
"2010/12/26","09:00","4.162","-","4.51"
"2010/12/26","10:00","4.653","-","4.97"
"2010/12/26","11:00","4.703","-","4.89"
"2010/12/26","12:00","4.357","-","4.63"
"2010/12/26","13:00","3.75","-","4.04"
"2010/12/26","14:00","3.074","-","3.16"
"2010/12/26","15:00","2.529","-","2.57"
"2010/12/26","16:00","2.266","-","2.25"
"2010/12/26","17:00","2.353","-","2.35"
"2010/12/26","18:00","2.752","-","2.72"
"2010/12/26","19:00","3.335","-","3.22"
"2010/12/26","20:00","3.916","-","3.85"
"2010/12/26","21:00","4.306","-","4.22"
"2010/12/26","22:00","4.363","-","4.3"
"2010/12/26","23:00","4.028","-","3.91"
"2010/12/27","00:00","3.339","-","3.24"
"2010/12/27","01:00","2.429","-","2.28"
"2010/12/27","02:00","1.492","-","1.35"
"2010/12/27","03:00","0.738","-","0.58"
"2010/12/27","04:00","0.343","-","0.18"
"2010/12/27","05:00","0.407","-","0.19"
"2010/12/27","06:00","0.931","-","0.75"
"2010/12/27","07:00","1.811","-","1.65"
"2010/12/27","08:00","2.869","-","2.72"
"2010/12/27","09:00","3.887","-","3.8"
"2010/12/27","10:00","4.66","-","4.64"
"2010/12/27","11:00","5.043","-","4.94"
"2010/12/27","12:00","4.98","-","4.87"
"2010/12/27","13:00","4.517","-","4.4"
"2010/12/27","14:00","3.791","-","3.67"
"2010/12/27","15:00","2.989","-","2.81"
"2010/12/27","16:00","2.307","-","2.19"
"2010/12/27","17:00","1.895","-","1.84"
"2010/12/27","18:00","1.83","-","1.78"
"2010/12/27","19:00","2.092","-","1.81"
"2010/12/27","20:00","2.577","-","2.37"
"2010/12/27","21:00","3.122","-","3.09"
"2010/12/27","22:00","3.552","-","3.39"
"2010/12/27","23:00","3.723","-","3.71"
"2010/12/28","00:00","3.566","-","3.41"
"2010/12/28","01:00","3.103","-","2.97"
"2010/12/28","02:00","2.442","-","2.35"
"2010/12/28","03:00","1.749","-","1.6"
"2010/12/28","04:00","1.205","-","0.9"
"2010/12/28","05:00","0.963","-","0.75"
"2010/12/28","06:00","1.112","-","0.81"
"2010/12/28","07:00","1.656","-","1.51"
"2010/12/28","08:00","2.509","-","2.4"
"2010/12/28","09:00","3.508","-","3.4"
"2010/12/28","10:00","4.449","-","4.35"
"2010/12/28","11:00","5.135","-","5"
"2010/12/28","12:00","5.42","-","5.25"
"2010/12/28","13:00","5.247","-","5.28"
"2010/12/28","14:00","4.663","-","4.61"
"2010/12/28","15:00","3.801","-","3.71"
"2010/12/28","16:00","2.846","-","2.84"
"2010/12/28","17:00","1.995","-","2.03"
"2010/12/28","18:00","1.411","-","1.33"
"2010/12/28","19:00","1.189","-","1.15"
"2010/12/28","20:00","1.337","-","1.36"
"2010/12/28","21:00","1.772","-","1.75"
"2010/12/28","22:00","2.343","-","2.35"
"2010/12/28","23:00","2.875","-","2.94"
"2010/12/29","00:00","3.213","-","3.38"
"2010/12/29","01:00","3.27","-","3.36"
"2010/12/29","02:00","3.044","-","3.07"
"2010/12/29","03:00","2.618","-","2.73"
"2010/12/29","04:00","2.129","-","2.25"
"2010/12/29","05:00","1.738","-","1.83"
"2010/12/29","06:00","1.587","-","1.91"
"2010/12/29","07:00","1.771","-","1.99"
"2010/12/29","08:00","2.306","-","2.64"
"2010/12/29","09:00","3.122","-","3.54"
"2010/12/29","10:00","4.069","-","4.55"
"2010/12/29","11:00","4.948","-","5.41"
"2010/12/29","12:00","5.56","-","5.93"
"2010/12/29","13:00","5.755","-","6.18"
"2010/12/29","14:00","5.475","-","5.93"
"2010/12/29","15:00","4.761","-","5.12"
"2010/12/29","16:00","3.746","-","3.97"
"2010/12/29","17:00","2.62","-","2.95"
"2010/12/29","18:00","1.591","-","1.78"
"2010/12/29","19:00","0.846","-","1.17"
"2010/12/29","20:00","0.503","-","0.91"
"2010/12/29","21:00","0.591","-","0.78"
"2010/12/29","22:00","1.04","-","1.16"
"2010/12/29","23:00","1.697","-","1.98"
"2010/12/30","00:00","2.374","-","2.59"
"2010/12/30","01:00","2.9","-","2.94"
"2010/12/30","02:00","3.166","-","3.3"
"2010/12/30","03:00","3.145","-","3.2"
"2010/12/30","04:00","2.897","-","2.83"
"2010/12/30","05:00","2.543","-","2.42"
"2010/12/30","06:00","2.235","-","2.11"
"2010/12/30","07:00","2.122","-","1.9"
"2010/12/30","08:00","2.309","-","2.17"
"2010/12/30","09:00","2.828","-","2.71"
"2010/12/30","10:00","3.618","-","3.41"
"2010/12/30","11:00","4.531","-","4.43"
"2010/12/30","12:00","5.364","-","5.26"
"2010/12/30","13:00","5.912","-","5.7"
"2010/12/30","14:00","6.021","-","5.76"
"2010/12/30","15:00","5.628","-","5.39"
"2010/12/30","16:00","4.773","-","4.6"
"2010/12/30","17:00","3.596","-","3.43"
"2010/12/30","18:00","2.301","-","2.18"
"2010/12/30","19:00","1.119","-","1.02"
"2010/12/30","20:00","0.259","-","0.22"
"2010/12/30","21:00","-0.139","-","-0.2"
"2010/12/30","22:00","-0.039","-","0.03"
"2010/12/30","23:00","0.485","-","0.46"
"2010/12/31","00:00","1.269","-","1.37"
"2010/12/31","01:00","2.107","-","2.12"
"2010/12/31","02:00","2.806","-","2.77"
"2010/12/31","03:00","3.234","-","3.15"
"2010/12/31","04:00","3.35","-","3.24"
"2010/12/31","05:00","3.199","-","3"
"2010/12/31","06:00","2.902","-","2.7"
"2010/12/31","07:00","2.619","-","2.37"
"2010/12/31","08:00","2.511","-","2.25"
"2010/12/31","09:00","2.695","-","2.4"
"2010/12/31","10:00","3.21","-","2.93"
"2010/12/31","11:00","3.994","-","3.72"
"2010/12/31","12:00","4.892","-","4.6"
"2010/12/31","13:00","5.691","-","5.42"
"2010/12/31","14:00","6.178","-","5.87"
"2010/12/31","15:00","6.193","-","5.95"
"2010/12/31","16:00","5.673","-","5.48"
"2010/12/31","17:00","4.668","-","4.45"
"2010/12/31","18:00","3.334","-","3.2"
"2010/12/31","19:00","1.899","-","1.69"
"2010/12/31","20:00","0.618","-","0.42"
"2010/12/31","21:00","-0.282","-","-0.5"
"2010/12/31","22:00","-0.657","-","-0.91"
"2010/12/31","23:00","-0.475","-","-0.63"
"2011/01/01","00:00","0.269","-","0.02"
"2011/01/01","01:00","1.198","-","1.04"
"2011/01/01","02:00","2.171","-","1.92"
"2011/01/01","03:00","2.974","-","2.68"
"2011/01/01","04:00","3.463","-","3.23"
"2011/01/01","05:00","3.592","-","3.35"
"2011/01/01","06:00","3.419","-","3.14"
"2011/01/01","07:00","3.08","-","2.8"
"2011/01/01","08:00","2.756","-","2.48"
"2011/01/01","09:00","2.623","-","2.4"
"2011/01/01","10:00","2.806","-","2.65"
"2011/01/01","11:00","3.34","-","3.18"
"2011/01/01","12:00","4.15","-","3.93"
"2011/01/01","13:00","5.064","-","4.94"
"2011/01/01","14:00","5.854","-","5.76"
"2011/01/01","15:00","6.294","-","6.18"
"2011/01/01","16:00","6.22","-","6.1"
"2011/01/01","17:00","5.579","-","5.47"
"2011/01/01","18:00","4.442","-","4.3"
"2011/01/01","19:00","2.993","-","2.91"
"2011/01/01","20:00","1.486","-","1.36"
"2011/01/01","21:00","0.197","-","0.12"
"2011/01/01","22:00","-0.645","-","-0.82"
"2011/01/01","23:00","-0.905","-","-1.05"
"2011/01/02","00:00","-0.574","-","-0.62"
"2011/01/02","01:00","0.229","-","0.19"
"2011/01/02","02:00","1.29","-","1.3"
"2011/01/02","03:00","2.356","-","2.31"
"2011/01/02","04:00","3.202","-","3.16"
"2011/01/02","05:00","3.686","-","3.71"
"2011/01/02","06:00","3.776","-","3.87"
"2011/01/02","07:00","3.551","-","3.76"
"2011/01/02","08:00","3.171","-","3.39"
"2011/01/02","09:00","2.831","-","2.99"
"2011/01/02","10:00","2.714","-","2.89"
"2011/01/02","11:00","2.936","-","3.08"
"2011/01/02","12:00","3.515","-","3.84"
"2011/01/02","13:00","4.356","-","4.75"
"2011/01/02","14:00","5.268","-","5.53"
"2011/01/02","15:00","6.007","-","6.34"
"2011/01/02","16:00","6.345","-","6.58"
"2011/01/02","17:00","6.131","-","6.54"
"2011/01/02","18:00","5.335","-","5.72"
"2011/01/02","19:00","4.063","-","4.33"
"2011/01/02","20:00","2.53","-","2.85"
"2011/01/02","21:00","1.011","-","1.23"
"2011/01/02","22:00","-0.215","-","-0.05"
"2011/01/02","23:00","-0.93","-","-0.74"
"2011/01/03","00:00","-1.023","-","-0.78"
"2011/01/03","01:00","-0.517","-","-0.34"
"2011/01/03","02:00","0.434","-","0.55"
"2011/01/03","03:00","1.588","-","1.59"
"2011/01/03","04:00","2.68","-","2.83"
"2011/01/03","05:00","3.486","-","3.51"
"2011/01/03","06:00","3.885","-","4.04"
"2011/01/03","07:00","3.875","-","3.98"
"2011/01/03","08:00","3.567","-","3.71"
"2011/01/03","09:00","3.143","-","3.22"
"2011/01/03","10:00","2.805","-","2.97"
"2011/01/03","11:00","2.73","-","2.82"
"2011/01/03","12:00","3.016","-","3.17"
"2011/01/03","13:00","3.655","-","3.82"
"2011/01/03","14:00","4.524","-","4.81"
"2011/01/03","15:00","5.411","-","5.68"
"2011/01/03","16:00","6.063","-","6.32"
"2011/01/03","17:00","6.262","-","6.44"
"2011/01/03","18:00","5.884","-","5.93"
"2011/01/03","19:00","4.938","-","5.03"
"2011/01/03","20:00","3.567","-","3.59"
"2011/01/03","21:00","2.013","-","1.92"
"2011/01/03","22:00","0.561","-","0.52"
"2011/01/03","23:00","-0.52","-","-0.64"
"2011/01/04","00:00","-1.039","-","-1.15"
"2011/01/04","01:00","-0.922","-","-1.07"
"2011/01/04","02:00","-0.234","-","-0.32"
"2011/01/04","03:00","0.837","-","0.71"
"2011/01/04","04:00","2.026","-","1.92"
"2011/01/04","05:00","3.067","-","2.99"
"2011/01/04","06:00","3.759","-","3.7"
"2011/01/04","07:00","4.017","-","3.96"
"2011/01/04","08:00","3.879","-","3.86"
"2011/01/04","09:00","3.487","-","3.44"
"2011/01/04","10:00","3.036","-","2.96"
"2011/01/04","11:00","2.728","-","2.64"
"2011/01/04","12:00","2.721","-","2.68"
"2011/01/04","13:00","3.086","-","3.07"
"2011/01/04","14:00","3.782","-","3.84"
"2011/01/04","15:00","4.656","-","4.68"
"2011/01/04","16:00","5.478","-","5.47"
"2011/01/04","17:00","5.999","-","5.99"
"2011/01/04","18:00","6.027","-","6"
"2011/01/04","19:00","5.479","-","5.48"
"2011/01/04","20:00","4.41","-","4.36"
"2011/01/04","21:00","2.998","-","2.84"
"2011/01/04","22:00","1.498","-","1.3"
"2011/01/04","23:00","0.192","-","-0.02"
"2011/01/05","00:00","-0.677","-","-0.93"
"2011/01/05","01:00","-0.955","-","-1.26"
"2011/01/05","02:00","-0.613","-","-0.8"
"2011/01/05","03:00","0.238","-","0.07"
"2011/01/05","04:00","1.376","-","1.22"
"2011/01/05","05:00","2.53","-","2.31"
"2011/01/05","06:00","3.451","-","3.29"
"2011/01/05","07:00","3.976","-","3.89"
"2011/01/05","08:00","4.068","-","3.93"
"2011/01/05","09:00","3.803","-","3.73"
"2011/01/05","10:00","3.345","-","3.14"
"2011/01/05","11:00","2.896","-","2.64"
"2011/01/05","12:00","2.645","-","2.5"
"2011/01/05","13:00","2.723","-","2.5"
"2011/01/05","14:00","3.165","-","2.99"
"2011/01/05","15:00","3.894","-","3.8"
"2011/01/05","16:00","4.731","-","4.52"
"2011/01/05","17:00","5.439","-","5.36"
"2011/01/05","18:00","5.792","-","5.78"
"2011/01/05","19:00","5.637","-","5.61"
"2011/01/05","20:00","4.942","-","4.77"
"2011/01/05","21:00","3.803","-","3.67"
"2011/01/05","22:00","2.418","-","2.16"
"2011/01/05","23:00","1.048","-","0.85"
"2011/01/06","00:00","-0.045","-","-0.31"
"2011/01/06","01:00","-0.654","-","-0.94"
