"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2013/12/28","02:00","3.052","-","3.15"
"2013/12/28","03:00","3.192","-","3.28"
"2013/12/28","04:00","3.075","-","3.11"
"2013/12/28","05:00","2.778","-","2.95"
"2013/12/28","06:00","2.435","-","2.44"
"2013/12/28","07:00","2.197","-","2.36"
"2013/12/28","08:00","2.197","-","2.26"
"2013/12/28","09:00","2.508","-","2.59"
"2013/12/28","10:00","3.121","-","3.07"
"2013/12/28","11:00","3.935","-","4.12"
"2013/12/28","12:00","4.782","-","4.98"
"2013/12/28","13:00","5.466","-","5.58"
"2013/12/28","14:00","5.807","-","5.97"
"2013/12/28","15:00","5.693","-","5.83"
"2013/12/28","16:00","5.104","-","5.27"
"2013/12/28","17:00","4.122","-","4.27"
"2013/12/28","18:00","2.917","-","3.15"
"2013/12/28","19:00","1.71","-","1.97"
"2013/12/28","20:00","0.726","-","0.94"
"2013/12/28","21:00","0.143","-","0.38"
"2013/12/28","22:00","0.047","-","0.38"
"2013/12/28","23:00","0.41","-","0.66"
"2013/12/29","00:00","1.105","-","1.3"
"2013/12/29","01:00","1.936","-","2.12"
"2013/12/29","02:00","2.696","-","2.79"
"2013/12/29","03:00","3.218","-","3.55"
"2013/12/29","04:00","3.415","-","3.55"
"2013/12/29","05:00","3.3","-","3.46"
"2013/12/29","06:00","2.972","-","3.09"
"2013/12/29","07:00","2.593","-","2.68"
"2013/12/29","08:00","2.343","-","2.53"
"2013/12/29","09:00","2.369","-","2.51"
"2013/12/29","10:00","2.748","-","2.87"
"2013/12/29","11:00","3.454","-","3.61"
"2013/12/29","12:00","4.36","-","4.49"
"2013/12/29","13:00","5.267","-","5.48"
"2013/12/29","14:00","5.948","-","6.08"
"2013/12/29","15:00","6.207","-","6.37"
"2013/12/29","16:00","5.929","-","6.02"
"2013/12/29","17:00","5.116","-","5.29"
"2013/12/29","18:00","3.884","-","4.09"
"2013/12/29","19:00","2.448","-","2.61"
"2013/12/29","20:00","1.074","-","1.35"
"2013/12/29","21:00","0.017","-","0.18"
"2013/12/29","22:00","-0.534","-","-0.3"
"2013/12/29","23:00","-0.505","-","-0.29"
"2013/12/30","00:00","0.048","-","0.28"
"2013/12/30","01:00","0.956","-","1.17"
"2013/12/30","02:00","1.982","-","2.17"
"2013/12/30","03:00","2.883","-","2.98"
"2013/12/30","04:00","3.474","-","3.66"
"2013/12/30","05:00","3.668","-","3.83"
"2013/12/30","06:00","3.498","-","3.65"
"2013/12/30","07:00","3.096","-","3.22"
"2013/12/30","08:00","2.66","-","2.84"
"2013/12/30","09:00","2.394","-","2.51"
"2013/12/30","10:00","2.458","-","2.63"
"2013/12/30","11:00","2.919","-","3.04"
"2013/12/30","12:00","3.732","-","3.84"
"2013/12/30","13:00","4.736","-","4.99"
"2013/12/30","14:00","5.697","-","5.87"
"2013/12/30","15:00","6.359","-","6.53"
"2013/12/30","16:00","6.514","-","6.61"
"2013/12/30","17:00","6.055","-","6.18"
"2013/12/30","18:00","5.012","-","5.13"
"2013/12/30","19:00","3.548","-","3.75"
"2013/12/30","20:00","1.924","-","2.03"
"2013/12/30","21:00","0.443","-","0.54"
"2013/12/30","22:00","-0.62","-","-0.65"
"2013/12/30","23:00","-1.079","-","-0.96"
"2013/12/31","00:00","-0.882","-","-0.74"
"2013/12/31","01:00","-0.119","-","0.1"
"2013/12/31","02:00","0.996","-","1.07"
"2013/12/31","03:00","2.184","-","2.29"
"2013/12/31","04:00","3.172","-","3.24"
"2013/12/31","05:00","3.768","-","3.78"
"2013/12/31","06:00","3.9","-","4.03"
"2013/12/31","07:00","3.633","-","3.64"
"2013/12/31","08:00","3.137","-","3.19"
"2013/12/31","09:00","2.641","-","2.81"
"2013/12/31","10:00","2.368","-","2.58"
"2013/12/31","11:00","2.479","-","2.65"
"2013/12/31","12:00","3.029","-","3.17"
"2013/12/31","13:00","3.945","-","4.13"
"2013/12/31","14:00","5.033","-","5.19"
"2013/12/31","15:00","6.024","-","6.16"
"2013/12/31","16:00","6.64","-","6.77"
"2013/12/31","17:00","6.67","-","6.7"
"2013/12/31","18:00","6.028","-","5.98"
"2013/12/31","19:00","4.782","-","4.84"
"2013/12/31","20:00","3.14","-","3.19"
"2013/12/31","21:00","1.402","-","1.46"
"2013/12/31","22:00","-0.107","-","-0.02"
"2013/12/31","23:00","-1.106","-","-1.02"
"2014/01/01","00:00","-1.392","-","-1.28"
"2014/01/01","01:00","-0.996","-","-0.95"
"2014/01/01","02:00","-0.023","-","0.03"
"2014/01/01","03:00","1.272","-","1.35"
"2014/01/01","04:00","2.57","-","2.56"
"2014/01/01","05:00","3.582","-","3.59"
"2014/01/01","06:00","4.119","-","4.21"
"2014/01/01","07:00","4.138","-","4.21"
"2014/01/01","08:00","3.739","-","3.85"
"2014/01/01","09:00","3.127","-","3.31"
"2014/01/01","10:00","2.556","-","2.68"
"2014/01/01","11:00","2.261","-","2.44"
"2014/01/01","12:00","2.401","-","2.58"
"2014/01/01","13:00","3.016","-","3.28"
"2014/01/01","14:00","4.007","-","4.3"
"2014/01/01","15:00","5.147","-","5.49"
"2014/01/01","16:00","6.14","-","6.35"
"2014/01/01","17:00","6.695","-","6.87"
"2014/01/01","18:00","6.608","-","6.78"
"2014/01/01","19:00","5.824","-","6.04"
"2014/01/01","20:00","4.446","-","4.56"
"2014/01/01","21:00","2.717","-","2.71"
"2014/01/01","22:00","0.959","-","0.98"
"2014/01/01","23:00","-0.494","-","-0.48"
"2014/01/02","00:00","-1.366","-","-1.32"
"2014/01/02","01:00","-1.504","-","-1.45"
"2014/01/02","02:00","-0.916","-","-0.97"
"2014/01/02","03:00","0.226","-","0.28"
"2014/01/02","04:00","1.63","-","1.61"
"2014/01/02","05:00","2.959","-","2.9"
"2014/01/02","06:00","3.925","-","3.97"
"2014/01/02","07:00","4.364","-","4.41"
"2014/01/02","08:00","4.265","-","4.32"
"2014/01/02","09:00","3.758","-","3.9"
"2014/01/02","10:00","3.073","-","3.23"
"2014/01/02","11:00","2.471","-","2.63"
"2014/01/02","12:00","2.187","-","2.37"
"2014/01/02","13:00","2.369","-","2.58"
"2014/01/02","14:00","3.036","-","3.28"
"2014/01/02","15:00","4.06","-","4.29"
"2014/01/02","16:00","5.192","-","5.38"
"2014/01/02","17:00","6.124","-","6.31"
"2014/01/02","18:00","6.573","-","6.82"
"2014/01/02","19:00","6.362","-","6.62"
"2014/01/02","20:00","5.469","-","5.72"
"2014/01/02","21:00","4.028","-","4.15"
"2014/01/02","22:00","2.299","-","2.43"
"2014/01/02","23:00","0.611","-","0.72"
"2014/01/03","00:00","-0.709","-","-0.62"
"2014/01/03","01:00","-1.406","-","-1.27"
"2014/01/03","02:00","-1.355","-","-1.28"
"2014/01/03","03:00","-0.601","-","-0.53"
"2014/01/03","04:00","0.652","-","0.78"
"2014/01/03","05:00","2.09","-","2.23"
"2014/01/03","06:00","3.378","-","3.57"
"2014/01/03","07:00","4.248","-","4.5"
"2014/01/03","08:00","4.567","-","4.8"
"2014/01/03","09:00","4.353","-","4.55"
"2014/01/03","10:00","3.757","-","4.01"
"2014/01/03","11:00","3.017","-","3.27"
"2014/01/03","12:00","2.395","-","2.62"
"2014/01/03","13:00","2.117","-","2.34"
"2014/01/03","14:00","2.314","-","2.57"
"2014/01/03","15:00","2.984","-","3.29"
"2014/01/03","16:00","3.98","-","4.26"
"2014/01/03","17:00","5.043","-","5.25"
"2014/01/03","18:00","5.873","-","6.18"
"2014/01/03","19:00","6.213","-","6.65"
"2014/01/03","20:00","5.918","-","6.25"
"2014/01/03","21:00","4.992","-","5.22"
"2014/01/03","22:00","3.585","-","3.83"
"2014/01/03","23:00","1.959","-","2.17"
"2014/01/04","00:00","0.429","-","0.67"
"2014/01/04","01:00","-0.696","-","-0.41"
"2014/01/04","02:00","-1.191","-","-0.88"
"2014/01/04","03:00","-0.965","-","-0.7"
"2014/01/04","04:00","-0.094","-","0.19"
"2014/01/04","05:00","1.197","-","1.53"
"2014/01/04","06:00","2.596","-","2.95"
"2014/01/04","07:00","3.787","-","4.2"
"2014/01/04","08:00","4.535","-","4.89"
"2014/01/04","09:00","4.734","-","5.18"
"2014/01/04","10:00","4.424","-","4.82"
"2014/01/04","11:00","3.763","-","4.11"
"2014/01/04","12:00","2.986","-","3.3"
"2014/01/04","13:00","2.346","-","2.62"
"2014/01/04","14:00","2.056","-","2.28"
"2014/01/04","15:00","2.228","-","2.46"
"2014/01/04","16:00","2.841","-","3.11"
"2014/01/04","17:00","3.743","-","4"
"2014/01/04","18:00","4.685","-","4.99"
"2014/01/04","19:00","5.395","-","5.67"
"2014/01/04","20:00","5.65","-","6.06"
"2014/01/04","21:00","5.332","-","5.63"
"2014/01/04","22:00","4.459","-","4.72"
"2014/01/04","23:00","3.181","-","3.42"
"2014/01/05","00:00","1.743","-","2.07"
"2014/01/05","01:00","0.439","-","0.77"
"2014/01/05","02:00","-0.456","-","-0.21"
"2014/01/05","03:00","-0.751","-","-0.51"
"2014/01/05","04:00","-0.389","-","-0.13"
"2014/01/05","05:00","0.533","-","0.8"
"2014/01/05","06:00","1.792","-","2.2"
"2014/01/05","07:00","3.095","-","3.52"
"2014/01/05","08:00","4.159","-","4.52"
"2014/01/05","09:00","4.782","-","5.17"
"2014/01/05","10:00","4.879","-","5.28"
"2014/01/05","11:00","4.497","-","4.82"
"2014/01/05","12:00","3.792","-","4.1"
"2014/01/05","13:00","2.989","-","3.3"
"2014/01/05","14:00","2.325","-","2.54"
"2014/01/05","15:00","1.994","-","2.21"
"2014/01/05","16:00","2.09","-","2.33"
"2014/01/05","17:00","2.587","-","2.86"
"2014/01/05","18:00","3.344","-","3.54"
"2014/01/05","19:00","4.142","-","4.36"
"2014/01/05","20:00","4.745","-","4.98"
"2014/01/05","21:00","4.96","-","5.18"
"2014/01/05","22:00","4.689","-","4.93"
"2014/01/05","23:00","3.95","-","4.13"
"2014/01/06","00:00","2.876","-","3.09"
"2014/01/06","01:00","1.686","-","1.99"
"2014/01/06","02:00","0.641","-","0.87"
"2014/01/06","03:00","-0.024","-","0.11"
"2014/01/06","04:00","-0.152","-","-0.01"
"2014/01/06","05:00","0.288","-","0.39"
"2014/01/06","06:00","1.198","-","1.34"
"2014/01/06","07:00","2.371","-","2.56"
"2014/01/06","08:00","3.548","-","3.81"
"2014/01/06","09:00","4.482","-","4.79"
"2014/01/06","10:00","4.993","-","5.23"
"2014/01/06","11:00","5.01","-","5.28"
"2014/01/06","12:00","4.578","-","4.85"
"2014/01/06","13:00","3.844","-","4.08"
"2014/01/06","14:00","3.016","-","3.17"
"2014/01/06","15:00","2.311","-","2.42"
"2014/01/06","16:00","1.902","-","1.92"
"2014/01/06","17:00","1.876","-","1.92"
"2014/01/06","18:00","2.218","-","2.33"
"2014/01/06","19:00","2.811","-","2.87"
"2014/01/06","20:00","3.476","-","3.48"
"2014/01/06","21:00","4.011","-","4.04"
"2014/01/06","22:00","4.247","-","4.34"
"2014/01/06","23:00","4.088","-","4.17"
"2014/01/07","00:00","3.54","-","3.66"
"2014/01/07","01:00","2.713","-","2.93"
"2014/01/07","02:00","1.794","-","2"
"2014/01/07","03:00","1.001","-","1.19"
"2014/01/07","04:00","0.533","-","0.73"
"2014/01/07","05:00","0.517","-","0.71"
"2014/01/07","06:00","0.977","-","1.15"
"2014/01/07","07:00","1.826","-","2.02"
"2014/01/07","08:00","2.887","-","3.14"
"2014/01/07","09:00","3.937","-","4.21"
"2014/01/07","10:00","4.754","-","4.96"
"2014/01/07","11:00","5.175","-","5.46"
"2014/01/07","12:00","5.131","-","5.35"
"2014/01/07","13:00","4.663","-","4.85"
"2014/01/07","14:00","3.901","-","4.23"
"2014/01/07","15:00","3.036","-","3.24"
"2014/01/07","16:00","2.263","-","2.46"
"2014/01/07","17:00","1.744","-","1.91"
"2014/01/07","18:00","1.573","-","1.73"
"2014/01/07","19:00","1.753","-","1.92"
"2014/01/07","20:00","2.204","-","2.33"
"2014/01/07","21:00","2.78","-","2.82"
"2014/01/07","22:00","3.304","-","3.38"
"2014/01/07","23:00","3.616","-","3.69"
"2014/01/08","00:00","3.613","-","3.74"
"2014/01/08","01:00","3.284","-","3.39"
"2014/01/08","02:00","2.709","-","2.75"
"2014/01/08","03:00","2.039","-","2.17"
"2014/01/08","04:00","1.455","-","1.49"
"2014/01/08","05:00","1.126","-","1.28"
"2014/01/08","06:00","1.163","-","1.29"
"2014/01/08","07:00","1.599","-","1.83"
"2014/01/08","08:00","2.367","-","2.49"
"2014/01/08","09:00","3.321","-","3.47"
"2014/01/08","10:00","4.261","-","4.44"
"2014/01/08","11:00","4.983","-","5.13"
"2014/01/08","12:00","5.332","-","5.4"
"2014/01/08","13:00","5.238","-","5.31"
"2014/01/08","14:00","4.731","-","4.84"
"2014/01/08","15:00","3.93","-","3.97"
"2014/01/08","16:00","3.004","-","3.11"
"2014/01/08","17:00","2.139","-","2.28"
"2014/01/08","18:00","1.497","-","1.55"
"2014/01/08","19:00","1.187","-","1.22"
"2014/01/08","20:00","1.241","-","1.25"
"2014/01/08","21:00","1.605","-","1.56"
"2014/01/08","22:00","2.156","-","2.13"
"2014/01/08","23:00","2.727","-","2.61"
"2014/01/09","00:00","3.153","-","3.08"
"2014/01/09","01:00","3.322","-","3.2"
"2014/01/09","02:00","3.2","-","3.09"
"2014/01/09","03:00","2.84","-","2.71"
"2014/01/09","04:00","2.361","-","2.31"
"2014/01/09","05:00","1.918","-","1.86"
"2014/01/09","06:00","1.664","-","1.68"
"2014/01/09","07:00","1.714","-","1.77"
"2014/01/09","08:00","2.11","-","2.12"
"2014/01/09","09:00","2.807","-","2.84"
"2014/01/09","10:00","3.678","-","3.73"
"2014/01/09","11:00","4.535","-","4.51"
"2014/01/09","12:00","5.182","-","5.25"
"2014/01/09","13:00","5.467","-","5.35"
"2014/01/09","14:00","5.316","-","5.18"
"2014/01/09","15:00","4.753","-","4.66"
"2014/01/09","16:00","3.884","-","3.68"
"2014/01/09","17:00","2.874","-","2.65"
"2014/01/09","18:00","1.908","-","1.77"
"2014/01/09","19:00","1.159","-","1.13"
"2014/01/09","20:00","0.756","-","0.66"
"2014/01/09","21:00","0.75","-","0.58"
"2014/01/09","22:00","1.103","-","0.94"
"2014/01/09","23:00","1.693","-","1.48"
"2014/01/10","00:00","2.352","-","2.16"
"2014/01/10","01:00","2.906","-","2.7"
"2014/01/10","02:00","3.227","-","3.05"
"2014/01/10","03:00","3.264","-","3.06"
"2014/01/10","04:00","3.048","-","2.71"
"2014/01/10","05:00","2.681","-","2.51"
"2014/01/10","06:00","2.31","-","2.08"
"2014/01/10","07:00","2.086","-","1.97"
"2014/01/10","08:00","2.132","-","2.02"
"2014/01/10","09:00","2.502","-","2.38"
"2014/01/10","10:00","3.159","-","2.97"
"2014/01/10","11:00","3.98","-","3.71"
"2014/01/10","12:00","4.779","-","4.59"
"2014/01/10","13:00","5.361","-","5.17"
"2014/01/10","14:00","5.573","-","5.23"
"2014/01/10","15:00","5.343","-","5.11"
"2014/01/10","16:00","4.69","-","4.42"
"2014/01/10","17:00","3.725","-","3.48"
"2014/01/10","18:00","2.616","-","2.31"
"2014/01/10","19:00","1.564","-","1.32"
"2014/01/10","20:00","0.758","-","0.61"
"2014/01/10","21:00","0.335","-","0.23"
"2014/01/10","22:00","0.352","-","0.13"
"2014/01/10","23:00","0.767","-","0.59"
"2014/01/11","00:00","1.448","-","1.2"
"2014/01/11","01:00","2.213","-","2.06"
"2014/01/11","02:00","2.876","-","2.66"
"2014/01/11","03:00","3.298","-","3.07"
"2014/01/11","04:00","3.417","-","3.13"
"2014/01/11","05:00","3.259","-","3.04"
"2014/01/11","06:00","2.928","-","2.81"
"2014/01/11","07:00","2.576","-","2.5"
"2014/01/11","08:00","2.365","-","2.27"
"2014/01/11","09:00","2.421","-","2.34"
"2014/01/11","10:00","2.799","-","2.69"
"2014/01/11","11:00","3.455","-","3.34"
"2014/01/11","12:00","4.256","-","4.05"
"2014/01/11","13:00","5.01","-","4.89"
"2014/01/11","14:00","5.521","-","5.38"
"2014/01/11","15:00","5.635","-","5.33"
"2014/01/11","16:00","5.287","-","5.13"
"2014/01/11","17:00","4.509","-","4.29"
"2014/01/11","18:00","3.426","-","3.14"
"2014/01/11","19:00","2.229","-","1.89"
"2014/01/11","20:00","1.135","-","0.86"
"2014/01/11","21:00","0.341","-","0.04"
"2014/01/11","22:00","-0.017","-","-0.14"
"2014/01/11","23:00","0.104","-","-0.26"
"2014/01/12","00:00","0.639","-","0.36"
"2014/01/12","01:00","1.438","-","1.41"
"2014/01/12","02:00","2.297","-","2.03"
"2014/01/12","03:00","3.022","-","2.78"
"2014/01/12","04:00","3.47","-","3.31"
"2014/01/12","05:00","3.583","-","3.27"
"2014/01/12","06:00","3.404","-","3.2"
"2014/01/12","07:00","3.054","-","2.77"
"2014/01/12","08:00","2.701","-","2.47"
"2014/01/12","09:00","2.513","-","2.31"
"2014/01/12","10:00","2.614","-","2.44"
"2014/01/12","11:00","3.04","-","2.85"
"2014/01/12","12:00","3.729","-","3.59"
"2014/01/12","13:00","4.528","-","4.28"
"2014/01/12","14:00","5.235","-","5.08"
"2014/01/12","15:00","5.648","-","5.38"
"2014/01/12","16:00","5.625","-","5.22"
"2014/01/12","17:00","5.118","-","4.91"
"2014/01/12","18:00","4.188","-","3.74"
"2014/01/12","19:00","2.99","-","2.73"
"2014/01/12","20:00","1.741","-","1.46"
"2014/01/12","21:00","0.669","-","0.42"
"2014/01/12","22:00","-0.031","-","-0.46"
"2014/01/12","23:00","-0.245","-","-0.54"
"2014/01/13","00:00","0.041","-","-0.29"
"2014/01/13","01:00","0.73","-","0.63"
"2014/01/13","02:00","1.641","-","1.36"
"2014/01/13","03:00","2.556","-","2.27"
"2014/01/13","04:00","3.274","-","2.89"
"2014/01/13","05:00","3.665","-","3.21"
"2014/01/13","06:00","3.697","-","3.42"
"2014/01/13","07:00","3.443","-","3.06"
"2014/01/13","08:00","3.052","-","2.61"
"2014/01/13","09:00","2.706","-","2.36"
"2014/01/13","10:00","2.573","-","2.1"
"2014/01/13","11:00","2.757","-","2.36"
"2014/01/13","12:00","3.266","-","3.04"
"2014/01/13","13:00","4.007","-","3.67"
"2014/01/13","14:00","4.803","-","4.47"
"2014/01/13","15:00","5.437","-","5.1"
"2014/01/13","16:00","5.714","-","5.51"
"2014/01/13","17:00","5.511","-","5.06"
"2014/01/13","18:00","4.815","-","4.45"
"2014/01/13","19:00","3.73","-","3.52"
"2014/01/13","20:00","2.447","-","2.13"
"2014/01/13","21:00","1.203","-","0.78"
"2014/01/13","22:00","0.229","-","-0.11"
"2014/01/13","23:00","-0.303","-","-0.8"
"2014/01/14","00:00","-0.311","-","-0.74"
"2014/01/14","01:00","0.176","-","-0.12"
"2014/01/14","02:00","1.019","-","0.67"
"2014/01/14","03:00","2.01","-","1.71"
"2014/01/14","04:00","2.917","-","2.58"
"2014/01/14","05:00","3.553","-","3.11"
"2014/01/14","06:00","3.816","-","3.45"
"2014/01/14","07:00","3.718","-","3.4"
"2014/01/14","08:00","3.369","-","3.07"
"2014/01/14","09:00","2.946","-","2.66"
"2014/01/14","10:00","2.637","-","2.42"
"2014/01/14","11:00","2.595","-","2.38"
"2014/01/14","12:00","2.894","-","2.69"
"2014/01/14","13:00","3.504","-","3.31"
"2014/01/14","14:00","4.294","-","4.07"
"2014/01/14","15:00","5.062","-","4.88"
"2014/01/14","16:00","5.583","-","5.42"
"2014/01/14","17:00","5.678","-","5.53"
"2014/01/14","18:00","5.263","-","5.08"
"2014/01/14","19:00","4.375","-","4.26"
"2014/01/14","20:00","3.163","-","2.91"
"2014/01/14","21:00","1.85","-","1.48"
"2014/01/14","22:00","0.682","-","0.41"
"2014/01/14","23:00","-0.124","-","-0.43"
"2014/01/15","00:00","-0.427","-","-0.62"
"2014/01/15","01:00","-0.194","-","-0.39"
"2014/01/15","02:00","0.495","-","0.19"
"2014/01/15","03:00","1.463","-","1.16"
"2014/01/15","04:00","2.475","-","2.23"
"2014/01/15","05:00","3.305","-","3.04"
"2014/01/15","06:00","3.793","-","3.49"
"2014/01/15","07:00","3.885","-","3.63"
"2014/01/15","08:00","3.64","-","3.41"
"2014/01/15","09:00","3.209","-","3.08"
"2014/01/15","10:00","2.782","-","2.71"
"2014/01/15","11:00","2.546","-","2.49"
"2014/01/15","12:00","2.626","-","2.57"
"2014/01/15","13:00","3.055","-","3.06"
"2014/01/15","14:00","3.76","-","3.71"
"2014/01/15","15:00","4.571","-","4.5"
"2014/01/15","16:00","5.264","-","5.23"
"2014/01/15","17:00","5.625","-","5.56"
"2014/01/15","18:00","5.505","-","5.43"
"2014/01/15","19:00","4.874","-","4.83"
"2014/01/15","20:00","3.821","-","3.85"
"2014/01/15","21:00","2.537","-","2.38"
"2014/01/15","22:00","1.264","-","1.11"
"2014/01/15","23:00","0.245","-","0.18"
"2014/01/16","00:00","-0.332","-","-0.38"
"2014/01/16","01:00","-0.372","-","-0.44"
"2014/01/16","02:00","0.106","-","0.15"
"2014/01/16","03:00","0.969","-","0.88"
"2014/01/16","04:00","2.003","-","1.89"
"2014/01/16","05:00","2.967","-","2.93"
"2014/01/16","06:00","3.655","-","3.56"
"2014/01/16","07:00","3.953","-","3.9"
"2014/01/16","08:00","3.861","-","3.85"
"2014/01/16","09:00","3.485","-","3.48"
"2014/01/16","10:00","3.003","-","3.05"
"2014/01/16","11:00","2.611","-","2.64"
"2014/01/16","12:00","2.478","-","2.48"
"2014/01/16","13:00","2.693","-","2.83"
"2014/01/16","14:00","3.244","-","3.31"
"2014/01/16","15:00","4.012","-","4.1"
"2014/01/16","16:00","4.793","-","4.78"
"2014/01/16","17:00","5.36","-","5.43"
"2014/01/16","18:00","5.521","-","5.55"
"2014/01/16","19:00","5.179","-","5.28"
"2014/01/16","20:00","4.358","-","4.46"
"2014/01/16","21:00","3.199","-","3.19"
"2014/01/16","22:00","1.918","-","1.93"
"2014/01/16","23:00","0.763","-","0.79"
"2014/01/17","00:00","-0.044","-","-0.03"
"2014/01/17","01:00","-0.354","-","-0.26"
"2014/01/17","02:00","-0.123","-","-0.04"
"2014/01/17","03:00","0.57","-","0.65"
"2014/01/17","04:00","1.548","-","1.55"
"2014/01/17","05:00","2.575","-","2.56"
"2014/01/17","06:00","3.422","-","3.44"
"2014/01/17","07:00","3.924","-","3.87"
"2014/01/17","08:00","4.02","-","4.1"
"2014/01/17","09:00","3.761","-","3.82"
"2014/01/17","10:00","3.289","-","3.45"
"2014/01/17","11:00","2.795","-","2.97"
"2014/01/17","12:00","2.471","-","2.71"
"2014/01/17","13:00","2.456","-","2.62"
"2014/01/17","14:00","2.799","-","2.98"
"2014/01/17","15:00","3.439","-","3.59"
"2014/01/17","16:00","4.215","-","4.34"
"2014/01/17","17:00","4.908","-","5"
"2014/01/17","18:00","5.303","-","5.42"
"2014/01/17","19:00","5.252","-","5.44"
"2014/01/17","20:00","4.713","-","4.81"
"2014/01/17","21:00","3.763","-","3.85"
"2014/01/17","22:00","2.575","-","2.68"
"2014/01/17","23:00","1.379","-","1.46"
"2014/01/18","00:00","0.411","-","0.5"
"2014/01/18","01:00","-0.138","-","-0.04"
"2014/01/18","02:00","-0.168","-","-0.11"
"2014/01/18","03:00","0.306","-","0.46"
"2014/01/18","04:00","1.157","-","1.24"
"2014/01/18","05:00","2.173","-","2.19"
"2014/01/18","06:00","3.12","-","3.18"
"2014/01/18","07:00","3.8","-","3.89"
"2014/01/18","08:00","4.098","-","4.16"
"2014/01/18","09:00","4.006","-","4.14"
"2014/01/18","10:00","3.614","-","3.69"
"2014/01/18","11:00","3.086","-","3.26"
"2014/01/18","12:00","2.617","-","2.8"
"2014/01/18","13:00","2.379","-","2.66"
"2014/01/18","14:00","2.478","-","2.69"
"2014/01/18","15:00","2.917","-","3.13"
"2014/01/18","16:00","3.591","-","3.8"
"2014/01/18","17:00","4.313","-","4.54"
"2014/01/18","18:00","4.868","-","5.09"
"2014/01/18","19:00","5.075","-","5.33"
"2014/01/18","20:00","4.834","-","5.04"
"2014/01/18","21:00","4.157","-","4.29"
"2014/01/18","22:00","3.158","-","3.34"
"2014/01/18","23:00","2.026","-","2.2"
"2014/01/19","00:00","0.99","-","1.15"
