"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2003/12/29","17:00","2.599","-","2.86"
"2003/12/29","18:00","2.504","-","2.85"
"2003/12/29","19:00","2.664","-","2.98"
"2003/12/29","20:00","3.016","-","3.21"
"2003/12/29","21:00","3.439","-","3.72"
"2003/12/29","22:00","3.786","-","4.1"
"2003/12/29","23:00","3.922","-","4.33"
"2003/12/30","00:00","3.762","-","4.2"
"2003/12/30","01:00","3.299","-","3.78"
"2003/12/30","02:00","2.612","-","3.18"
"2003/12/30","03:00","1.845","-","2.28"
"2003/12/30","04:00","1.169","-","1.6"
"2003/12/30","05:00","0.744","-","1.32"
"2003/12/30","06:00","0.676","-","1.15"
"2003/12/30","07:00","1","-","1.53"
"2003/12/30","08:00","1.665","-","2.21"
"2003/12/30","09:00","2.542","-","3.2"
"2003/12/30","10:00","3.455","-","4.16"
"2003/12/30","11:00","4.22","-","4.79"
"2003/12/30","12:00","4.688","-","5.16"
"2003/12/30","13:00","4.787","-","5.33"
"2003/12/30","14:00","4.529","-","4.96"
"2003/12/30","15:00","4.006","-","4.5"
"2003/12/30","16:00","3.356","-","3.9"
"2003/12/30","17:00","2.732","-","3.13"
"2003/12/30","18:00","2.267","-","2.69"
"2003/12/30","19:00","2.048","-","2.52"
"2003/12/30","20:00","2.1","-","2.54"
"2003/12/30","21:00","2.379","-","2.67"
"2003/12/30","22:00","2.78","-","3.04"
"2003/12/30","23:00","3.164","-","3.43"
"2003/12/31","00:00","3.394","-","3.7"
"2003/12/31","01:00","3.38","-","3.67"
"2003/12/31","02:00","3.105","-","3.34"
"2003/12/31","03:00","2.628","-","2.86"
"2003/12/31","04:00","2.069","-","2.27"
"2003/12/31","05:00","1.574","-","1.84"
"2003/12/31","06:00","1.285","-","1.59"
"2003/12/31","07:00","1.3","-","1.74"
"2003/12/31","08:00","1.654","-","2.06"
"2003/12/31","09:00","2.302","-","2.79"
"2003/12/31","10:00","3.126","-","3.64"
"2003/12/31","11:00","3.955","-","4.45"
"2003/12/31","12:00","4.613","-","4.96"
"2003/12/31","13:00","4.961","-","5.38"
"2003/12/31","14:00","4.933","-","5.33"
"2003/12/31","15:00","4.548","-","4.95"
"2003/12/31","16:00","3.898","-","4.31"
"2003/12/31","17:00","3.123","-","3.54"
"2003/12/31","18:00","2.379","-","2.84"
"2003/12/31","19:00","1.807","-","2.11"
"2003/12/31","20:00","1.509","-","1.85"
"2003/12/31","21:00","1.519","-","1.76"
"2003/12/31","22:00","1.798","-","2.02"
"2003/12/31","23:00","2.243","-","2.54"
"2004/01/01","00:00","2.619","-","2.95"
"2004/01/01","01:00","2.976","-","3.28"
"2004/01/01","02:00","3.121","-","3.34"
"2004/01/01","03:00","3.029","-","3.25"
"2004/01/01","04:00","2.743","-","3.04"
"2004/01/01","05:00","2.369","-","2.64"
"2004/01/01","06:00","2.038","-","2.4"
"2004/01/01","07:00","1.881","-","2.23"
"2004/01/01","08:00","1.991","-","2.29"
"2004/01/01","09:00","2.398","-","2.77"
"2004/01/01","10:00","3.05","-","3.54"
"2004/01/01","11:00","3.826","-","4.16"
"2004/01/01","12:00","4.557","-","4.86"
"2004/01/01","13:00","5.072","-","5.41"
"2004/01/01","14:00","5.247","-","5.57"
"2004/01/01","15:00","5.028","-","5.43"
"2004/01/01","16:00","4.45","-","4.91"
"2004/01/01","17:00","3.617","-","4.1"
"2004/01/01","18:00","2.684","-","3.19"
"2004/01/01","19:00","1.819","-","2.4"
"2004/01/01","20:00","1.177","-","1.7"
"2004/01/01","21:00","0.861","-","1.5"
"2004/01/01","22:00","0.903","-","1.41"
"2004/01/01","23:00","1.256","-","1.85"
"2004/01/02","00:00","1.8","-","2.24"
"2004/01/02","01:00","2.383","-","2.74"
"2004/01/02","02:00","2.857","-","3.15"
"2004/01/02","03:00","3.12","-","3.32"
"2004/01/02","04:00","3.139","-","3.34"
"2004/01/02","05:00","2.957","-","3.15"
"2004/01/02","06:00","2.675","-","2.73"
"2004/01/02","07:00","2.427","-","2.64"
"2004/01/02","08:00","2.345","-","2.51"
"2004/01/02","09:00","2.515","-","2.61"
"2004/01/02","10:00","2.959","-","3.08"
"2004/01/02","11:00","3.613","-","3.7"
"2004/01/02","12:00","4.344","-","4.51"
"2004/01/02","13:00","4.982","-","5.18"
"2004/01/02","14:00","5.36","-","5.51"
"2004/01/02","15:00","5.366","-","5.61"
"2004/01/02","16:00","4.962","-","5.09"
"2004/01/02","17:00","4.201","-","4.5"
"2004/01/02","18:00","3.21","-","3.7"
"2004/01/02","19:00","2.163","-","2.42"
"2004/01/02","20:00","1.246","-","1.57"
"2004/01/02","21:00","0.616","-","0.86"
"2004/01/02","22:00","0.37","-","0.65"
"2004/01/02","23:00","0.522","-","0.77"
"2004/01/03","00:00","1.003","-","1.24"
"2004/01/03","01:00","1.673","-","1.9"
"2004/01/03","02:00","2.366","-","2.57"
"2004/01/03","03:00","2.926","-","3.15"
"2004/01/03","04:00","3.25","-","3.43"
"2004/01/03","05:00","3.312","-","3.48"
"2004/01/03","06:00","3.165","-","3.27"
"2004/01/03","07:00","2.923","-","3.04"
"2004/01/03","08:00","2.729","-","2.88"
"2004/01/03","09:00","2.712","-","2.75"
"2004/01/03","10:00","2.95","-","2.97"
"2004/01/03","11:00","3.443","-","3.49"
"2004/01/03","12:00","4.108","-","4.12"
"2004/01/03","13:00","4.798","-","4.8"
"2004/01/03","14:00","5.335","-","5.38"
"2004/01/03","15:00","5.56","-","5.58"
"2004/01/03","16:00","5.374","-","5.42"
"2004/01/03","17:00","4.766","-","4.82"
"2004/01/03","18:00","3.817","-","3.85"
"2004/01/03","19:00","2.686","-","2.68"
"2004/01/03","20:00","1.569","-","1.56"
"2004/01/03","21:00","0.662","-","0.63"
"2004/01/03","22:00","0.117","-","0"
"2004/01/03","23:00","0.009","-","-0.14"
"2004/01/04","00:00","0.323","-","0.28"
"2004/01/04","01:00","0.958","-","0.9"
"2004/01/04","02:00","1.753","-","1.59"
"2004/01/04","03:00","2.524","-","2.34"
"2004/01/04","04:00","3.116","-","2.9"
"2004/01/04","05:00","3.434","-","3.24"
"2004/01/04","06:00","3.473","-","3.29"
"2004/01/04","07:00","3.309","-","3.12"
"2004/01/04","08:00","3.078","-","2.82"
"2004/01/04","09:00","2.929","-","2.68"
"2004/01/04","10:00","2.985","-","2.76"
"2004/01/04","11:00","3.303","-","3.05"
"2004/01/04","12:00","3.857","-","3.57"
"2004/01/04","13:00","4.54","-","4.29"
"2004/01/04","14:00","5.184","-","4.93"
"2004/01/04","15:00","5.607","-","5.35"
"2004/01/04","16:00","5.658","-","5.44"
"2004/01/04","17:00","5.262","-","5.03"
"2004/01/04","18:00","4.443","-","4.3"
"2004/01/04","19:00","3.322","-","3.18"
"2004/01/04","20:00","2.089","-","1.92"
"2004/01/04","21:00","0.961","-","0.76"
"2004/01/04","22:00","0.132","-","-0.04"
"2004/01/04","23:00","-0.266","-","-0.45"
"2004/01/05","00:00","-0.189","-","-0.38"
"2004/01/05","01:00","0.312","-","0.11"
"2004/01/05","02:00","1.101","-","0.87"
"2004/01/05","03:00","1.99","-","1.75"
"2004/01/05","04:00","2.788","-","2.57"
"2004/01/05","05:00","3.346","-","3.11"
"2004/01/05","06:00","3.596","-","3.39"
"2004/01/05","07:00","3.565","-","3.3"
"2004/01/05","08:00","3.36","-","3.07"
"2004/01/05","09:00","3.135","-","2.99"
"2004/01/05","10:00","3.041","-","2.87"
"2004/01/05","11:00","3.185","-","2.93"
"2004/01/05","12:00","3.598","-","3.43"
"2004/01/05","13:00","4.221","-","3.97"
"2004/01/05","14:00","4.917","-","4.67"
"2004/01/05","15:00","5.5","-","5.45"
"2004/01/05","16:00","5.785","-","5.63"
"2004/01/05","17:00","5.64","-","5.47"
"2004/01/05","18:00","5.025","-","5"
"2004/01/05","19:00","4.007","-","3.89"
"2004/01/05","20:00","2.75","-","2.67"
"2004/01/05","21:00","1.471","-","1.38"
"2004/01/05","22:00","0.394","-","0.25"
"2004/01/05","23:00","-0.298","-","-0.37"
"2004/01/06","00:00","-0.503","-","-0.68"
"2004/01/06","01:00","-0.215","-","-0.32"
"2004/01/06","02:00","0.471","-","0.37"
"2004/01/06","03:00","1.385","-","1.17"
"2004/01/06","04:00","2.318","-","2.23"
"2004/01/06","05:00","3.081","-","3.11"
"2004/01/06","06:00","3.548","-","3.56"
"2004/01/06","07:00","3.689","-","3.74"
"2004/01/06","08:00","3.569","-","3.58"
"2004/01/06","09:00","3.324","-","3.43"
"2004/01/06","10:00","3.12","-","3.26"
"2004/01/06","11:00","3.1","-","3.2"
"2004/01/06","12:00","3.35","-","3.45"
"2004/01/06","13:00","3.865","-","3.91"
"2004/01/06","14:00","4.552","-","4.61"
"2004/01/06","15:00","5.242","-","5.33"
"2004/01/06","16:00","5.734","-","5.83"
"2004/01/06","17:00","5.852","-","5.98"
"2004/01/06","18:00","5.494","-","5.59"
"2004/01/06","19:00","4.665","-","4.79"
"2004/01/06","20:00","3.481","-","3.72"
"2004/01/06","21:00","2.14","-","2.34"
"2004/01/06","22:00","0.877","-","1.02"
"2004/01/06","23:00","-0.089","-","-0.06"
"2004/01/07","00:00","-0.598","-","-0.31"
"2004/01/07","01:00","-0.582","-","-0.41"
"2004/01/07","02:00","-0.082","-","-0.03"
"2004/01/07","03:00","0.765","-","0.84"
"2004/01/07","04:00","1.755","-","1.82"
"2004/01/07","05:00","2.673","-","2.81"
"2004/01/07","06:00","3.346","-","3.55"
"2004/01/07","07:00","3.684","-","3.79"
"2004/01/07","08:00","3.7","-","3.9"
"2004/01/07","09:00","3.498","-","3.88"
"2004/01/07","10:00","3.234","-","3.55"
"2004/01/07","11:00","3.074","-","3.27"
"2004/01/07","12:00","3.149","-","3.49"
"2004/01/07","13:00","3.513","-","3.77"
"2004/01/07","14:00","4.125","-","4.32"
"2004/01/07","15:00","4.852","-","5.15"
"2004/01/07","16:00","5.498","-","5.86"
"2004/01/07","17:00","5.861","-","6.13"
"2004/01/07","18:00","5.785","-","6.01"
"2004/01/07","19:00","5.211","-","5.45"
"2004/01/07","20:00","4.196","-","4.47"
"2004/01/07","21:00","2.895","-","3.07"
"2004/01/07","22:00","1.532","-","1.66"
"2004/01/07","23:00","0.347","-","0.51"
"2004/01/08","00:00","-0.455","-","-0.14"
"2004/01/08","01:00","-0.746","-","-0.57"
"2004/01/08","02:00","-0.5","-","-0.27"
"2004/01/08","03:00","0.193","-","0.41"
"2004/01/08","04:00","1.155","-","1.34"
"2004/01/08","05:00","2.164","-","2.32"
"2004/01/08","06:00","3.011","-","3.18"
"2004/01/08","07:00","3.554","-","3.73"
"2004/01/08","08:00","3.749","-","3.98"
"2004/01/08","09:00","3.65","-","3.87"
"2004/01/08","10:00","3.387","-","3.65"
"2004/01/08","11:00","3.129","-","3.37"
"2004/01/08","12:00","3.035","-","3.29"
"2004/01/08","13:00","3.214","-","3.52"
"2004/01/08","14:00","3.686","-","3.93"
"2004/01/08","15:00","4.368","-","4.55"
"2004/01/08","16:00","5.092","-","5.34"
"2004/01/08","17:00","5.649","-","5.89"
"2004/01/08","18:00","5.846","-","6.06"
"2004/01/08","19:00","5.566","-","5.78"
"2004/01/08","20:00","4.798","-","5.01"
"2004/01/08","21:00","3.643","-","3.83"
"2004/01/08","22:00","2.29","-","2.59"
"2004/01/08","23:00","0.973","-","1.18"
"2004/01/09","00:00","-0.074","-","0.14"
"2004/01/09","01:00","-0.669","-","-0.4"
"2004/01/09","02:00","-0.723","-","-0.54"
"2004/01/09","03:00","-0.259","-","-0.07"
"2004/01/09","04:00","0.588","-","0.76"
"2004/01/09","05:00","1.609","-","1.84"
"2004/01/09","06:00","2.579","-","2.81"
"2004/01/09","07:00","3.314","-","3.53"
"2004/01/09","08:00","3.711","-","3.96"
"2004/01/09","09:00","3.768","-","3.97"
"2004/01/09","10:00","3.572","-","3.86"
"2004/01/09","11:00","3.271","-","3.48"
"2004/01/09","12:00","3.038","-","3.24"
"2004/01/09","13:00","3.02","-","3.38"
"2004/01/09","14:00","3.295","-","3.54"
"2004/01/09","15:00","3.846","-","4.08"
"2004/01/09","16:00","4.552","-","4.78"
"2004/01/09","17:00","5.222","-","5.45"
"2004/01/09","18:00","5.647","-","5.96"
"2004/01/09","19:00","5.663","-","5.88"
"2004/01/09","20:00","5.196","-","5.45"
"2004/01/09","21:00","4.281","-","4.5"
"2004/01/09","22:00","3.054","-","3.3"
"2004/01/09","23:00","1.721","-","1.96"
"2004/01/10","00:00","0.519","-","0.67"
"2004/01/10","01:00","-0.336","-","-0.15"
"2004/01/10","02:00","-0.695","-","-0.47"
"2004/01/10","03:00","-0.513","-","-0.39"
"2004/01/10","04:00","0.136","-","0.17"
"2004/01/10","05:00","1.082","-","1.13"
"2004/01/10","06:00","2.105","-","2.09"
"2004/01/10","07:00","2.991","-","2.96"
"2004/01/10","08:00","3.59","-","3.69"
"2004/01/10","09:00","3.838","-","3.95"
"2004/01/10","10:00","3.769","-","3.89"
"2004/01/10","11:00","3.492","-","3.63"
"2004/01/10","12:00","3.168","-","3.37"
"2004/01/10","13:00","2.965","-","3.05"
"2004/01/10","14:00","3.01","-","3.17"
"2004/01/10","15:00","3.352","-","3.47"
"2004/01/10","16:00","3.935","-","4.07"
"2004/01/10","17:00","4.611","-","4.75"
"2004/01/10","18:00","5.182","-","5.37"
"2004/01/10","19:00","5.458","-","5.71"
"2004/01/10","20:00","5.31","-","5.51"
"2004/01/10","21:00","4.707","-","4.96"
"2004/01/10","22:00","3.716","-","4.01"
"2004/01/10","23:00","2.497","-","2.77"
"2004/01/11","00:00","1.261","-","1.52"
"2004/01/11","01:00","0.236","-","0.56"
"2004/01/11","02:00","-0.39","-","-0.15"
"2004/01/11","03:00","-0.506","-","-0.27"
"2004/01/11","04:00","-0.116","-","0.12"
"2004/01/11","05:00","0.669","-","0.89"
"2004/01/11","06:00","1.657","-","1.92"
"2004/01/11","07:00","2.632","-","2.87"
"2004/01/11","08:00","3.404","-","3.73"
"2004/01/11","09:00","3.857","-","4.21"
"2004/01/11","10:00","3.961","-","4.3"
"2004/01/11","11:00","3.773","-","4.1"
"2004/01/11","12:00","3.422","-","3.79"
"2004/01/11","13:00","3.072","-","3.4"
"2004/01/11","14:00","2.882","-","3.18"
"2004/01/11","15:00","2.958","-","3.3"
"2004/01/11","16:00","3.317","-","3.66"
"2004/01/11","17:00","3.877","-","4.29"
"2004/01/11","18:00","4.479","-","4.8"
"2004/01/11","19:00","4.935","-","5.34"
"2004/01/11","20:00","5.081","-","5.49"
"2004/01/11","21:00","4.823","-","5.23"
"2004/01/11","22:00","4.16","-","4.55"
"2004/01/11","23:00","3.18","-","3.6"
"2004/01/12","00:00","2.052","-","2.5"
"2004/01/12","01:00","0.982","-","1.45"
"2004/01/12","02:00","0.177","-","0.56"
"2004/01/12","03:00","-0.207","-","0.17"
"2004/01/12","04:00","-0.102","-","0.27"
"2004/01/12","05:00","0.449","-","0.75"
"2004/01/12","06:00","1.312","-","1.43"
"2004/01/12","07:00","2.29","-","2.63"
"2004/01/12","08:00","3.183","-","3.47"
"2004/01/12","09:00","3.828","-","4.13"
"2004/01/12","10:00","4.133","-","4.44"
"2004/01/12","11:00","4.094","-","4.31"
"2004/01/12","12:00","3.788","-","4.05"
"2004/01/12","13:00","3.353","-","3.54"
"2004/01/12","14:00","2.955","-","3.27"
"2004/01/12","15:00","2.741","-","2.87"
"2004/01/12","16:00","2.796","-","2.98"
"2004/01/12","17:00","3.117","-","3.29"
"2004/01/12","18:00","3.61","-","3.65"
"2004/01/12","19:00","4.122","-","4.23"
"2004/01/12","20:00","4.485","-","4.58"
"2004/01/12","21:00","4.558","-","4.74"
"2004/01/12","22:00","4.272","-","4.43"
"2004/01/12","23:00","3.639","-","3.78"
"2004/01/13","00:00","2.757","-","3.11"
"2004/01/13","01:00","1.791","-","1.95"
"2004/01/13","02:00","0.933","-","1.23"
"2004/01/13","03:00","0.363","-","0.68"
"2004/01/13","04:00","0.201","-","0.15"
"2004/01/13","05:00","0.48","-","0.52"
"2004/01/13","06:00","1.135","-","1.06"
"2004/01/13","07:00","2.022","-","1.88"
"2004/01/13","08:00","2.956","-","2.86"
"2004/01/13","09:00","3.751","-","3.73"
"2004/01/13","10:00","4.265","-","4.32"
"2004/01/13","11:00","4.424","-","4.39"
"2004/01/13","12:00","4.241","-","4.3"
"2004/01/13","13:00","3.806","-","3.91"
"2004/01/13","14:00","3.264","-","3.31"
"2004/01/13","15:00","2.779","-","2.94"
"2004/01/13","16:00","2.489","-","2.58"
"2004/01/13","17:00","2.467","-","2.61"
"2004/01/13","18:00","2.705","-","2.78"
"2004/01/13","19:00","3.116","-","3.21"
"2004/01/13","20:00","3.56","-","3.69"
"2004/01/13","21:00","3.886","-","4.02"
"2004/01/13","22:00","3.969","-","4.05"
"2004/01/13","23:00","3.744","-","3.81"
"2004/01/14","00:00","3.229","-","3.28"
"2004/01/14","01:00","2.516","-","2.57"
"2004/01/14","02:00","1.757","-","1.85"
"2004/01/14","03:00","1.123","-","1.09"
"2004/01/14","04:00","0.765","-","0.73"
"2004/01/14","05:00","0.776","-","0.72"
"2004/01/14","06:00","1.17","-","1.12"
"2004/01/14","07:00","1.874","-","1.8"
"2004/01/14","08:00","2.751","-","2.69"
"2004/01/14","09:00","3.625","-","3.59"
"2004/01/14","10:00","4.323","-","4.29"
"2004/01/14","11:00","4.711","-","4.82"
"2004/01/14","12:00","4.728","-","4.78"
"2004/01/14","13:00","4.396","-","4.47"
"2004/01/14","14:00","3.812","-","3.94"
"2004/01/14","15:00","3.128","-","3.19"
"2004/01/14","16:00","2.508","-","2.57"
"2004/01/14","17:00","2.088","-","2.19"
"2004/01/14","18:00","1.947","-","2.03"
"2004/01/14","19:00","2.087","-","2.19"
"2004/01/14","20:00","2.434","-","2.51"
"2004/01/14","21:00","2.864","-","2.98"
"2004/01/14","22:00","3.23","-","3.28"
"2004/01/14","23:00","3.408","-","3.52"
"2004/01/15","00:00","3.327","-","3.47"
"2004/01/15","01:00","2.993","-","3.06"
"2004/01/15","02:00","2.487","-","2.62"
"2004/01/15","03:00","1.939","-","2"
"2004/01/15","04:00","1.501","-","1.56"
"2004/01/15","05:00","1.302","-","1.29"
"2004/01/15","06:00","1.423","-","1.33"
"2004/01/15","07:00","1.875","-","1.77"
"2004/01/15","08:00","2.593","-","2.43"
"2004/01/15","09:00","3.447","-","3.35"
"2004/01/15","10:00","4.266","-","4.25"
"2004/01/15","11:00","4.879","-","4.88"
"2004/01/15","12:00","5.155","-","5.15"
"2004/01/15","13:00","5.035","-","5.09"
"2004/01/15","14:00","4.544","-","4.71"
"2004/01/15","15:00","3.789","-","3.88"
"2004/01/15","16:00","2.925","-","3.01"
"2004/01/15","17:00","2.125","-","2.24"
"2004/01/15","18:00","1.539","-","1.74"
"2004/01/15","19:00","1.264","-","1.41"
"2004/01/15","20:00","1.322","-","1.52"
"2004/01/15","21:00","1.654","-","1.76"
"2004/01/15","22:00","2.137","-","2.24"
"2004/01/15","23:00","2.62","-","2.67"
"2004/01/16","00:00","2.963","-","3.04"
"2004/01/16","01:00","3.079","-","3.22"
"2004/01/16","02:00","2.953","-","3.02"
"2004/01/16","03:00","2.647","-","2.62"
"2004/01/16","04:00","2.275","-","2.29"
"2004/01/16","05:00","1.972","-","1.95"
"2004/01/16","06:00","1.864","-","1.67"
"2004/01/16","07:00","2.037","-","1.86"
"2004/01/16","08:00","2.51","-","2.49"
"2004/01/16","09:00","3.229","-","3.05"
"2004/01/16","10:00","4.066","-","3.99"
"2004/01/16","11:00","4.849","-","4.64"
"2004/01/16","12:00","5.4","-","5.37"
"2004/01/16","13:00","5.581","-","5.49"
"2004/01/16","14:00","5.328","-","5.27"
"2004/01/16","15:00","4.671","-","4.89"
"2004/01/16","16:00","3.72","-","3.82"
"2004/01/16","17:00","2.645","-","2.66"
"2004/01/16","18:00","1.64","-","1.91"
"2004/01/16","19:00","0.881","-","0.96"
"2004/01/16","20:00","0.491","-","0.57"
"2004/01/16","21:00","0.511","-","0.73"
"2004/01/16","22:00","0.888","-","0.99"
"2004/01/16","23:00","1.491","-","1.72"
"2004/01/17","00:00","2.147","-","2.25"
"2004/01/17","01:00","2.694","-","2.83"
"2004/01/17","02:00","3.018","-","3.1"
"2004/01/17","03:00","3.083","-","3.07"
"2004/01/17","04:00","2.93","-","2.88"
"2004/01/17","05:00","2.665","-","2.52"
"2004/01/17","06:00","2.424","-","2.26"
"2004/01/17","07:00","2.345","-","2.22"
"2004/01/17","08:00","2.529","-","2.31"
"2004/01/17","09:00","3.009","-","2.86"
"2004/01/17","10:00","3.737","-","3.54"
"2004/01/17","11:00","4.58","-","4.43"
"2004/01/17","12:00","5.354","-","5.2"
"2004/01/17","13:00","5.867","-","5.83"
"2004/01/17","14:00","5.968","-","5.91"
"2004/01/17","15:00","5.587","-","5.63"
"2004/01/17","16:00","4.754","-","4.81"
"2004/01/17","17:00","3.592","-","3.74"
"2004/01/17","18:00","2.295","-","2.48"
"2004/01/17","19:00","1.089","-","1.26"
"2004/01/17","20:00","0.183","-","0.35"
"2004/01/17","21:00","-0.275","-","-0.1"
"2004/01/17","22:00","-0.234","-","-0.08"
"2004/01/17","23:00","0.246","-","0.43"
"2004/01/18","00:00","1.014","-","1.09"
"2004/01/18","01:00","1.871","-","1.99"
"2004/01/18","02:00","2.62","-","2.64"
"2004/01/18","03:00","3.122","-","3.24"
"2004/01/18","04:00","3.319","-","3.39"
"2004/01/18","05:00","3.244","-","3.12"
"2004/01/18","06:00","3.008","-","2.96"
"2004/01/18","07:00","2.765","-","2.71"
"2004/01/18","08:00","2.672","-","2.64"
"2004/01/18","09:00","2.85","-","2.83"
"2004/01/18","10:00","3.344","-","3.16"
"2004/01/18","11:00","4.101","-","4.05"
"2004/01/18","12:00","4.977","-","4.85"
"2004/01/18","13:00","5.769","-","5.76"
"2004/01/18","14:00","6.263","-","6.3"
"2004/01/18","15:00","6.293","-","6.25"
"2004/01/18","16:00","5.781","-","5.62"
"2004/01/18","17:00","4.767","-","4.72"
"2004/01/18","18:00","3.395","-","3.35"
"2004/01/18","19:00","1.894","-","1.74"
"2004/01/18","20:00","0.525","-","0.59"
"2004/01/18","21:00","-0.472","-","-0.51"
"2004/01/18","22:00","-0.936","-","-1.06"
"2004/01/18","23:00","-0.816","-","-0.89"
"2004/01/19","00:00","-0.19","-","-0.16"
