"confidence","lat","lon","area_m2","perimeter"
0.974471155084899,37.1205111962639,-122.338095765409,0.372923618918746,3.21621403126039
0.939093723613848,37.1205417968782,-122.33808677497,0.10639419519533,1.43735902754704
0.99204497776286,37.1205557000606,-122.338110568187,0.337894042555065,2.45773340376362
0.96968524251806,37.1205612180474,-122.338178615522,0.289592373968582,2.64696017239371
0.982064971203003,37.120583597186,-122.338076143266,0.298077813015928,2.37485648664106
0.991240283095487,37.1205844353876,-122.338097849957,0.326144981083884,2.56145180012462
0.964812695506218,37.1205882617728,-122.338022676017,0.126193524746892,1.44397400647864
0.980887923351159,37.1205906277953,-122.338148228106,0.349207949317272,2.44902361679541
0.984940037721078,37.1206032932963,-122.338122344505,0.26892275867399,2.20937087218516
0.990565587937303,37.1206161161786,-122.338128844855,0.326580146802106,2.51137211687168
0.976310775093736,37.1206260947713,-122.338156292409,0.463434858383108,3.49072927427913
0.963454861111111,37.1206310203781,-122.338114630341,0.189507867529431,1.87706702939098
0.968878527020564,37.1206307452935,-122.338234419018,0.168403086360502,1.86256106014835
0.973059875291113,37.1206606770922,-122.338111456713,0.250646457979349,2.05207481262724
0.987387177093059,37.1206662472801,-122.338152834805,0.25282221337428,2.35791898301522
0.955054115350386,37.1206665216687,-122.338184011437,0.338981934745783,3.08471062661137
0.971847957059919,37.1207023394987,-122.338184759584,0.175365496966615,1.78874525319504
0.96881568627451,37.1207068480051,-122.338162620756,0.133591083394609,1.50837829296565
0.967994575351754,37.1207127634444,-122.338099165724,0.172972165864396,1.71582465372009
0.989602172680336,37.1207134182939,-122.338090851474,0.322011080034875,2.277456442461
0.983798064680418,37.1207150329432,-122.338175308004,0.305257802037223,2.66226576298149
0.98756057881668,37.1207333872093,-122.338233531984,0.565695151566777,4.55106356486895
0.990196078431373,37.1207440772657,-122.338130327203,0.285676050883082,2.38920309547232
0.98336067494727,37.120746687496,-122.338161444064,0.248470716763475,2.1098831463326
0.97559186637618,37.12076221218,-122.338167242446,0.268270049515664,2.34219127055555
0.988278231000429,37.1207728834887,-122.33810941199,0.262177948656282,2.08360377750625
0.973208848987396,37.1226960074401,-122.337409174827,0.905983209802282,6.05414583735109
0.896846343099978,37.1227271900953,-122.337113133799,0.126846355121538,1.51366493988274
0.974758876523582,37.1228212328327,-122.337192480353,0.361392461186656,3.10725695634794
0.981637831603229,37.1228345063275,-122.337138567317,0.211483121968845,2.0100182400751
0.988360985419809,37.1228401876995,-122.33720504188,0.157306889915886,1.46431369791536
0.955371732026144,37.1228446288682,-122.337303394027,0.199516487301715,1.92638852385832
0.98680926916221,37.1228637378485,-122.337180324044,0.25804422572231,2.10194207873044
0.982054623917514,37.122868761545,-122.337379704897,0.322881651795467,2.48050542811289
0.977570198322534,37.1228712110422,-122.337292447736,0.335065860914123,2.41750701082767
0.970597087593502,37.1228708747014,-122.337415979834,0.219533409041577,1.82762635261161
0.986212484993998,37.1228871368252,-122.337244297063,0.458431017519485,2.85949133911859
0.983985449383373,37.1228923163156,-122.337262919264,0.430146236739666,2.8813916758307
0.987712418300654,37.1228988814295,-122.337396710084,0.203432844867409,1.90259627564953
0.983422195029572,37.1229017167131,-122.337214222525,0.327668298067693,2.39660015135775
0.983272162153226,37.1229146515646,-122.337278514502,0.281759932754338,2.22077090797121
0.989930644746982,37.1229230890774,-122.337234912966,0.539369008095149,2.94883036560008
0.982421340629275,37.1229320964575,-122.337208523464,0.257609082143459,2.19162363741016
0.982521659826721,37.1229309194014,-122.337351080644,0.215834638722215,2.01907687565902
0.959347841700783,37.1229332262902,-122.337397061993,0.143817234240841,1.6488454012265
0.976788327271207,37.122935888446,-122.337374301266,0.226278249586383,2.03137626328787
0.991429354460971,37.1229367351754,-122.337267193023,0.382714845416393,2.65123220617207
0.988503133212048,37.1229379790492,-122.337317857238,0.379016068852663,2.67549532739045
0.983755892115025,37.12294009513,-122.33729402352,0.331149521603492,2.58970766723457
0.981963012477718,37.1229456935112,-122.33723548096,0.181457746666562,1.89240962124746
0.941572067423461,37.1229438328423,-122.337446858629,0.117273053877197,1.36783450335137
0.991481146304676,37.1229555535336,-122.337349491183,0.308304115563575,2.21793942716893
0.977336860670194,37.1229557712339,-122.337427032518,0.187332284563263,1.71453625900065
0.975553770996453,37.122965877247,-122.337287840753,0.28872234478358,2.24397544812901
0.984181597167169,37.1229906417861,-122.33733319204,0.356170685587591,2.514384411958
0.988030383324501,37.1229934875755,-122.33742555085,0.276102984853063,1.98611848477383
0.982408963585434,37.1229980244847,-122.337369537774,0.267182398833986,1.97762528520555
0.986609518179131,37.1230083028875,-122.337277105493,0.386848786740196,2.52406513344698
0.990928419560595,37.1230076306901,-122.337310115001,0.283500547221587,2.26671696713569
0.985892184171719,37.1230109892512,-122.337481523652,0.330931947907146,2.48034345121457
0.954819656257565,37.1230164203341,-122.337355075628,0.189943188436887,1.74181651406093
0.98015538290788,37.1230268157948,-122.337330668354,0.260219997293966,2.21527836652317
0.988516885106735,37.1230420009929,-122.337280216063,0.469092237651572,3.68036600886688
0.970935078739056,37.1230530356839,-122.33729266926,0.339852544563852,2.65834819651432
0.98418218440416,37.1230559416295,-122.337382540678,0.226060683112564,1.90000591286315
0.924446641401659,37.1230604250567,-122.337270941509,0.186461989287469,1.95357647488167
0.803355255145537,37.1230714856097,-122.337381402835,0.173407477312385,2.14518613074853
0.98667230470463,37.1230788121287,-122.337307483464,0.297860520022784,2.44529077008375
0.920878779403996,37.1230761715079,-122.337459526535,0.302647174757824,2.2493753031919
0.990931714387289,37.1230891593419,-122.337404104376,0.354212515589763,2.47685723159298
0.983371780084583,37.1230969483375,-122.337333519028,0.201474684934522,1.80464743672355
0.975943125788327,37.123109884571,-122.337404176604,0.34703253563556,3.13788803808399
0.973095107201759,37.1231163167803,-122.337354896327,0.512389723026949,3.07612316767511
0.878634006794207,37.1231381152064,-122.337304415316,0.172319602924825,2.21334266491076
0.948486003472663,37.1248668065489,-122.337080909748,0.225625690281959,2.05272308515497
0.918787968587939,37.1252964970988,-122.336963145245,0.20647908125538,1.98608057840856
0.977468532169901,37.1174154086384,-122.336420526167,0.370965004619707,2.89457310419017
0.982636770027673,37.1176646778894,-122.333317986635,0.396203719617054,2.73647609396396
0.99216803530529,37.117673454077,-122.333445721519,0.347249379354526,2.7312445503108
0.983197586726998,37.1176855319304,-122.33349387501,0.313960433585228,2.6020077341516
0.989810255967291,37.1176943768162,-122.333416895669,0.330496130504329,2.35089135813871
0.977158238044717,37.1177072204716,-122.333353102875,0.463216761266733,2.95506776828363
0.974222401289283,37.1177285177805,-122.33346184784,0.344203341815087,2.7505347471689
0.989391096244323,37.1177382521462,-122.333566086945,0.350077864207004,2.45707436587499
0.933033099818377,37.1177303755741,-122.335668728167,0.259566746195911,2.16302877102992
0.992350687401397,37.1177798622167,-122.333505948628,0.425358760284019,2.85553075252577
0.864102121787131,37.1184101238687,-122.337489675578,0.172319293612877,2.2913847815193
0.939315080871058,37.1184180452987,-122.337514041108,0.115314678130412,1.32287690970358
0.986440755163854,37.1185589451743,-122.337569139785,0.412521965459592,2.70801296898493
0.983872718637628,37.119032732536,-122.33795089138,0.274361967980935,2.21356288584293
0.975996145149932,37.1190422555355,-122.33792719954,0.267181996563095,2.40273688947826
0.970857726977047,37.1190715605962,-122.337835789415,0.107699586624856,1.31655958357779
0.984131392184914,37.119075796322,-122.33791536469,0.333324779990906,2.26783061969769
0.99206510681587,37.1190956442791,-122.337735973033,0.472572729955599,3.05754235801081
0.982950388208975,37.1190967311809,-122.337781950112,0.348337450196273,2.43253408698993
0.986691434468524,37.1190982210523,-122.337900369841,0.234980911276585,2.15683301563321
0.981275541795666,37.119109507127,-122.337692059143,0.447551613661928,2.83567417604498
0.951745832022649,37.1191129191474,-122.337803829041,0.186244134200515,1.91889910331275
0.990210531387002,37.1191172112673,-122.337716809661,0.387500941884244,2.80373987530649
0.989523588673314,37.1191148691057,-122.337917576165,0.368136768767274,2.72952718839098
0.989141716566866,37.1191163459017,-122.337978370631,0.399032409583662,2.69066104699479
0.992179207865482,37.1191248906296,-122.337818906071,0.342898080693096,2.64786740967721
0.980579115367077,37.1191331414505,-122.337813492911,0.203650126503653,1.80726559486729
0.991651379886674,37.119136301783,-122.337681077225,0.456254612656963,2.74859269142035
0.981757259865972,37.1191345835163,-122.33793297567,0.288721919666777,2.33351142422245
0.984206100965257,37.1191356218725,-122.337945874139,0.28023650332795,2.15465783898584
0.990813695508785,37.1191431431156,-122.337763746166,0.326797537938055,2.50318033273591
0.990421554356823,37.1191501207112,-122.33777951716,0.330713888240267,2.51967686548104
0.982931044758329,37.1191537318984,-122.337906833717,0.169273293683734,1.82546628523298
0.971532549019608,37.1191541117658,-122.33798388177,0.294378879487479,2.42115933208002
0.992200980392157,37.1191572405288,-122.337690147426,0.394245768657818,2.72489182432292
0.990360683018595,37.1191571732479,-122.337834178475,0.518263468567112,3.13968908409497
0.990408832154563,37.1191593803741,-122.337735944942,0.325927231671511,2.43231059498174
0.988237726852528,37.1191594861102,-122.337944732257,0.377057349353334,2.68287141772113
0.991120789086426,37.1191722702327,-122.337706444742,0.467133368117879,2.95246422787275
0.991755679253799,37.119172583725,-122.337802440701,0.382496722619531,2.6274724357986
0.99259954837123,37.1191750432657,-122.338004435696,0.427969887585855,2.81443164249544
0.98251201715254,37.1191805584006,-122.33792876799,0.277408036029268,2.24886244304524
0.990406475555945,37.1191821650517,-122.337763574161,0.330278740326256,2.3978796604909
0.980982295830954,37.1191789037693,-122.337944050071,0.202779830466588,2.01002721925804
0.986119711042312,37.1191867232364,-122.337828439814,0.342680514732688,2.51294788986317
0.989428017196183,37.1191968668487,-122.338012969348,0.355082287731953,2.61931628487182
0.987890145258967,37.1192013912934,-122.337975217758,0.441677105540948,3.05579651986537
0.987404915598388,37.1192046634208,-122.337766103823,0.318529698759102,2.42410047049546
0.99239263803681,37.1192129129772,-122.337957976871,0.400555450971875,2.71204853682887
0.99353471118177,37.119216204078,-122.337728535452,0.431886234835258,2.91340524913734
0.965806673546612,37.1192224408182,-122.337826878839,0.266094142193043,2.05043475601953
0.992774474410703,37.1192261495611,-122.33797649871,0.535234335726904,3.21946904553361
0.980689579202467,37.1192300180424,-122.337944885012,0.180369617225441,1.79990250570041
0.992421427901304,37.1192311775738,-122.337762540031,0.501075067404973,2.86798113224796
0.983505981008756,37.1192425031227,-122.337943188917,0.306563082363019,2.29022917576519
0.991427782380558,37.1192429174746,-122.337993146259,0.348772622080713,2.5967433782755
0.954687828022001,37.1192500307984,-122.337772390361,0.222361588396324,2.10837812602907
0.88555991285403,37.1192542220813,-122.337945456211,0.121406814357149,1.84156402967492
0.988486585970128,37.119253701031,-122.337971974076,0.27414441604418,2.2597012726058
0.987936748893106,37.1192630594607,-122.338010987186,0.377710089723625,2.91722309563893
0.983568827871864,37.1192653941541,-122.3379129153,0.290680112452135,2.43661621435096
0.981994017946162,37.11927458678,-122.337937820481,0.290027393074415,2.3280010953522
0.987929097140289,37.1192791642666,-122.338006542369,0.338764176904431,2.68991216305891
0.894007520816546,37.1192889453288,-122.337869353193,0.346596875042421,2.54789460257723
0.987008816949599,37.1192988415664,-122.337939839172,0.349642926477344,2.71153666053544
0.974558881955643,37.1193009105572,-122.337979651864,0.401208183571547,2.74365415440156
0.9677256268361,37.1193163285992,-122.337931238926,0.265441440116594,2.17380804101413
