"confidence","lat","lon","area_m2","perimeter"
0.993081672878775,37.1170261771597,-122.331209369312,1.95255642653515,7.00241977645567
0.980307777137271,37.1175787107114,-122.336280311077,1.08006374795835,4.51727031418557
0.989373741464457,37.1175996641511,-122.336467403056,1.59986077832587,5.32034510192583
0.990851560023547,37.1176527804655,-122.333460838179,1.60704090953582,6.23684485720373
0.985050553245632,37.1176113291773,-122.336500458868,3.94623622187379,12.4691171411705
0.99262888622873,37.1178694336709,-122.335732799349,2.88053294124625,7.95509607564025
0.993366829867108,37.1178798981072,-122.335921498942,3.72626391097416,8.75064664434334
0.962511786465511,37.1179063989273,-122.336018470728,0.765879318369592,4.86767455247947
0.916679155738729,37.117925585051,-122.335151619006,0.748472971585321,3.99738371964834
0.991547808882589,37.1179226289332,-122.335911131829,1.23998472269804,5.1545280164473
0.992334417106709,37.1179290143917,-122.33585260009,2.37074461590858,9.21132068080199
0.99069323469753,37.1179326053,-122.335581727899,1.57701515805949,5.59994584023163
0.987746108752779,37.1179356506106,-122.335948747319,1.31526717675168,4.91417103894565
0.995263244149102,37.1179410381538,-122.335616078141,1.7184417398768,6.08323887070926
0.994040551357032,37.117945365232,-122.335716156535,1.84354988978666,6.35829224975137
0.994156773820639,37.1179448740268,-122.335500355188,2.03023293327473,6.54017794615185
0.982237439795476,37.1179459832822,-122.335532001151,2.008039843144,9.26925377184991
0.993819873386057,37.1179419678095,-122.3356524467,1.84442015753239,6.00588567721783
0.983229831522052,37.1179531302753,-122.335591431769,1.26733667706973,5.63833806759965
0.993554106249604,37.1179462063673,-122.335783674608,1.2989487267465,5.19981412818938
0.99369988224079,37.1179754223384,-122.3341330272,1.93123435471219,6.50809263069835
0.989709064545943,37.117956373027,-122.335671646279,1.62096618721891,5.46391050067643
0.98939650977762,37.1179513417429,-122.335798536611,1.35290847278343,5.02619443641777
0.992986310831651,37.1179591186394,-122.335631238669,1.52893011812816,5.78583268164574
0.988825809393525,37.1179569636603,-122.335760031978,1.19472823051005,4.75398376334701
0.99155303030303,37.1179629192123,-122.335504921034,1.61509155289986,5.68208354422505
0.994732769361925,37.1179662376052,-122.335479922589,1.38815619981267,5.67202261335089
0.994167923579688,37.1179683841732,-122.335571152899,1.68558719329545,5.66209467442472
0.990753543702445,37.1179680681669,-122.335537277307,1.40295165146855,5.61358537480868
0.99263247129284,37.117968014672,-122.335729771832,2.43862941406389,8.04588709216434
0.977159243545189,37.1179696004544,-122.335776073416,1.29524989904494,6.36349452523402
0.987746935038068,37.1179774037167,-122.335454237053,1.58419529607931,5.55886306437742
0.99431314836457,37.1179769182191,-122.335593550352,1.26565912440192,5.05503541190426
0.993630890024655,37.117977817329,-122.335623378427,1.71104406037483,5.66358085650323
0.99337196147187,37.1179848552727,-122.335562709297,1.42231625423102,5.27331996338815
0.993504150126308,37.1179882108885,-122.335430966343,1.73410750281742,6.12693149729252
0.885690264477884,37.1179961790971,-122.335421614593,0.332026100081262,2.75917383031856
0.993317674291939,37.1180016508172,-122.335405356279,1.58963478542858,5.8150726411112
0.986385251775129,37.1179976408073,-122.335450134982,1.38445744571487,5.41568087074345
0.989215372950075,37.117999472725,-122.335596919067,1.43058427586525,4.87898361826958
0.986945635828944,37.1180002998431,-122.335618083284,1.21822682331861,5.1583293839018
0.99063385946174,37.1180041813589,-122.335521511683,1.37575427079387,5.38850931010281
0.993121787549971,37.1180152227183,-122.335496499283,1.5126117062803,5.20177376016709
0.99148781700091,37.11800283584,-122.335484639107,1.611175160096,5.8849854455294
0.993571100871681,37.1180178538601,-122.335310676093,1.80395047598853,6.04001593048733
0.990923156566097,37.1180269768817,-122.335429271566,1.53523996504699,5.87422052309221
0.992690810497467,37.1180134426818,-122.335375806697,7.26905842685774,17.8653301087395
0.991839113495561,37.1180230238506,-122.335456364125,1.6729677016125,5.64065763152137
0.99276989217961,37.1180296746486,-122.335339188583,1.57810310686286,5.65903448946204
0.988825667446015,37.1180350626357,-122.335392794508,1.31896608349022,5.09576023234509
0.992130855832735,37.1180373748068,-122.335369521586,1.32832200427737,5.03128028187211
0.993041875560857,37.1180500585248,-122.335235327131,1.67383802610706,6.0321246142164
0.991910851297041,37.1180509748817,-122.335361600063,1.46887826443912,5.41766473102433
0.991477764729606,37.1180516017237,-122.335267702783,1.52980050781919,5.59875679119753
0.991252549019608,37.1180572582699,-122.335307792425,1.156434311588,4.80196994484272
0.990792706974487,37.1180664400219,-122.335174867644,1.7802343686352,6.65513235052536
0.992522902880959,37.1180767677818,-122.334731525841,1.32723412795673,5.06494591470071
0.983697999323568,37.11807599036,-122.334813284833,1.03698324702412,4.29960415941397
0.990947682274913,37.1180780151911,-122.335090858436,3.44014733409346,8.50880775686303
0.993277861242729,37.1180747451858,-122.335143159965,1.63206279911776,5.83410315607604
0.993507753806209,37.1180834807653,-122.334792790601,1.4031693196958,5.36790862482731
0.993321123321123,37.118088535989,-122.33496832607,2.4847563638495,7.64165566533597
0.969150646794826,37.1181011625916,-122.33495130385,0.397082340379517,2.75740098464903
0.886928104575163,37.1181061363463,-122.334894061498,0.14447269918399,2.58954130115436
0.993521637729982,37.1200198468658,-122.337963681054,0.842467906930015,3.78746047651045
0.994147850520323,37.1200702011727,-122.337834857269,2.91708872903156,8.49740694837015
0.994584053717181,37.1201207749777,-122.337792499176,1.3442063544584,5.10186597303467
0.994782412441782,37.1201253520532,-122.337818431263,1.33985478690679,5.39419270966901
0.991096872832734,37.1201282279106,-122.337843932124,1.14338045512951,4.56379396440588
0.987523091635927,37.1201298964527,-122.337981080733,1.5063031422128,5.40141770803318
0.993415780076193,37.1201459602925,-122.337987680947,1.09986455320967,4.54136454878049
0.994166303324424,37.120154986939,-122.337909488877,1.4371128342095,5.56988199062722
0.994110908968398,37.1201616566564,-122.337933963677,1.35552053211442,5.24689987215901
0.993080984143541,37.1201738758898,-122.33798796137,0.999342821778468,4.34942807130736
0.970916671583378,37.1201749729884,-122.337919614117,1.43363157793155,8.36019714659568
0.990393524454246,37.120180252368,-122.337938925529,1.07136165489156,4.69515261701667
0.992922465967887,37.1201965321754,-122.337910568067,0.959743349117425,4.21582048369168
0.992946708756899,37.1201732008448,-122.337959275358,4.82852507976261,15.9622870834298
0.955852138097737,37.1202049353425,-122.338003967721,1.15251884383144,5.64788141509452
0.992098202694516,37.1202057033599,-122.337946635352,1.84942605603206,5.8624015062022
0.992014431141188,37.1203162619111,-122.337975520025,2.47583770401143,6.81456625475169
0.990515254174016,37.1203266735271,-122.337845294316,0.964530147375019,4.24148170515651
0.993457024386816,37.1203543795948,-122.337847693005,1.41818353314848,5.35114126675579
0.994769188115152,37.120373991972,-122.337894088271,1.19320628671684,4.90134410914185
0.994028800947692,37.1204080223262,-122.337904916262,1.46213462478085,5.50491818332827
0.990874437134218,37.1204199847834,-122.337917853142,2.78433686171365,8.36314648652615
0.993044201921456,37.1204235164563,-122.338017019169,2.52305260579879,7.48341928922444
0.981118373275236,37.1204467539742,-122.337917553879,1.21235330502358,5.44815200500196
0.99189870305489,37.1204631581883,-122.337921757429,1.18036912313865,5.1083851236783
0.991452575514866,37.1204702216206,-122.337959166835,1.34072525977027,5.45654360808699
0.993594218698697,37.1204848190114,-122.337661804154,2.8065587757868,7.95201231565091
0.992662617477686,37.1204858716458,-122.337973943009,1.16622647806412,4.84584061266312
0.991632045791877,37.1204836086376,-122.337877081286,1.27675689026192,5.31023484888387
0.989729193079901,37.1204824523619,-122.337919536908,1.32005540720982,5.52443616016825
0.992209253815331,37.1204972146677,-122.337937922349,0.946253518944688,4.21341238797064
0.989673103846752,37.1204977874052,-122.337984065201,1.21953346034233,5.12878409794142
0.994805333577573,37.1204975759341,-122.337887384655,1.20691386037032,5.29696240816581
0.987862008168213,37.1205091513898,-122.337929927423,1.3281056739279,5.78087185735669
0.994361082289089,37.1205194611346,-122.337841303694,1.36966337158913,5.45403139648858
0.993864481686954,37.1205082516205,-122.337968708014,5.61986260119698,18.3857734411105
0.990705677341885,37.1205228742461,-122.337857392623,1.24564301824293,5.12901021817618
0.994898132195696,37.1205362150577,-122.337897644558,1.65447506245126,5.82162674418887
0.994394331541521,37.1205293628431,-122.33798794871,3.55046338792328,12.7811108013221
0.994659588251094,37.120542360935,-122.337845312327,1.16753197040595,5.09117166130732
0.990872741253364,37.1205557004932,-122.337824076086,1.1747121012722,5.01913441495681
0.994836049750421,37.1205574216412,-122.337873066396,1.31004658610351,5.315599943741
0.993386849759998,37.1205445519343,-122.33794953299,2.66426181309174,9.97993667776144
0.994250284222494,37.120557795843,-122.337900971799,1.29285781050043,5.38385688864916
0.993113093660748,37.1205537254833,-122.337987374558,5.14205797520367,13.1147954021808
0.992267874070748,37.1205691521833,-122.337963385634,1.44277012872114,5.43162156125212
0.992576574603783,37.1205688875638,-122.337999478168,1.9867190622427,7.40568227479061
0.993995745392834,37.1205872569724,-122.337866393428,1.15600027632727,4.97627532252814
0.99283649714866,37.120587926344,-122.337974970728,1.17123083579465,5.02717960760202
0.994090449082859,37.1205909716793,-122.337901893522,1.45016783812971,5.80161944462496
0.993495820170252,37.1206031567397,-122.337989865091,1.52675587340992,5.66033075640985
0.992089574765121,37.1206042226094,-122.337962247901,1.43341421835693,5.62450300094347
0.990741942461605,37.1206101947416,-122.337900415525,1.42188251526346,5.86754023409461
0.991299749321795,37.1206126711865,-122.337994466158,1.3070004891698,5.16904175815155
0.993402101627659,37.1206177850373,-122.338054629343,2.90903891730391,7.88369681184616
0.992002599499793,37.1206240797617,-122.337973091781,1.38467642541496,5.19574483905411
0.994059842711328,37.1206288127426,-122.337950656573,1.20190957876904,4.76326258132924
0.990256950836872,37.1206260668627,-122.338006722441,1.80177645774187,6.36736694761154
0.994114443162886,37.1206475552867,-122.337923891996,1.14251036383371,5.01567348868936
0.992860155931809,37.1206511270168,-122.33795701154,1.24520793726718,5.31081311038974
0.992349044255039,37.1206955995236,-122.33801545249,2.68449688502765,7.64511641828937
0.991874365076052,37.1208877000081,-122.338045105425,1.27719223602835,5.14357759561646
0.988034467459076,37.1209370193853,-122.338103774258,1.15817621401564,4.46738851591412
0.991775318374773,37.120956999078,-122.338067806244,1.41644316567671,4.99181138873071
0.994222903885481,37.1209844038251,-122.338027517446,0.627064433467058,3.35316637900655
0.993450563069472,37.1209929540669,-122.338064430484,1.42797495065877,5.15028126280717
0.99419660083228,37.1209965323139,-122.338094382681,1.51631228150079,5.62481797240048
0.994827439322402,37.1162839430311,-122.330645009185,2.00716825300453,6.46937721897026
0.758458285274894,37.1163681711292,-122.330354276415,0.108136873511238,1.69226147546879
0.993960918333538,37.1163740145969,-122.330786822398,2.40903714111068,7.02742777959129
0.994974460372384,37.1163803360136,-122.330882423772,1.87923174855053,6.54366524155366
0.993481926956086,37.1163852767626,-122.330661066443,3.53914365249092,8.6797921504373
0.992881965434395,37.116437546066,-122.330781368707,2.85681528066011,7.54477195271743
0.994156760024179,37.1164504947432,-122.330567097316,2.28001273327072,7.01302376791853
0.98902962329802,37.1164614063433,-122.330757995045,2.1157404290766,8.80312403588922
0.994296546413127,37.116459180958,-122.330711387268,2.26043057183532,6.9647049090653
0.992712280990828,37.1164693933792,-122.330817899139,1.30960931315671,5.05936252000877
0.994250917515839,37.1164714812068,-122.330766805084,1.33963531848309,5.47878759393729
0.994261691008978,37.1164805744659,-122.330732171464,1.60856324711678,5.52810444175287
0.990133785953904,37.11647178927,-122.330934246822,1.5757087878629,5.96901089957082
0.99386058729712,37.1164812638326,-122.330667635279,1.43406471988699,5.4563378888938
0.987032538133737,37.1164800027036,-122.330778463535,1.33114971368031,5.22935727467685
0.990094049627857,37.1164886270167,-122.33065540621,1.36966126355659,5.26759696151377
0.991506583609982,37.116491620649,-122.330705984363,1.45669295546621,5.86000020296249
0.993492706755632,37.1164897010766,-122.330814580133,1.31853014796169,4.75359168283789
0.99309063533832,37.1164911909456,-122.330793997858,1.3037347552117,5.10353574631167
0.989115039955376,37.1164935067992,-122.33085591271,1.48476071226793,5.30966202111656
0.989027670881437,37.1164995573113,-122.330760172044,1.21909638772216,4.98457914454778
0.98658447147384,37.1165035439625,-122.330880165302,1.32549269014094,5.39925241008449
0.992522811895744,37.1165095222453,-122.330791391117,1.13228236040958,4.58835349554094
0.993040612256299,37.1165122651424,-122.330673517692,2.42252718540155,8.37630864341275
0.992622437102695,37.1165100123049,-122.330697935323,1.5989897894857,6.00813181185986
0.992616771452358,37.1165165116955,-122.330719543086,1.55199267109862,5.50768844308619
0.99387493749314,37.1165063799313,-122.33074295072,2.24737588994912,8.86234849326799
0.991370680864644,37.1165184426261,-122.330627712028,1.15969732541015,4.92205558536192
0.856869875222816,37.1165208317766,-122.330893612004,0.272191618462224,2.52935518767742
0.992830275310364,37.1165244304293,-122.330761182784,1.52174916372053,5.63319115823121
